"level" "taxa" "taxashort" "hex" "R" "G" "B" "taxaSilva" "taxaSilvaCorrected"
"4" "k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales" "Solirubrobacterales" "#72617B" "0.448275862068966" "0.379310344827586" "0.482758620689655" "Bacteria.Actinobacteria.Thermoleophilia.Solirubrobacterales" "Bacteria.Actinobacteria.Thermoleophilia.Solirubrobacterales"
"4" "k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales" "Armatimonadales" "#9E0000" "0.620689655172414" "0" "0" "Bacteria.Armatimonadetes.Armatimonadia.Armatimonadales" "Bacteria.Armatimonadetes.Armatimonadia.Armatimonadales"
"4" "k__Bacteria;p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales" "Chthonomonadales" "#004FFF" "0" "0.310344827586207" "1" "Bacteria.Armatimonadetes.Chthonomonadetes.Chthonomonadales" "Bacteria.Armatimonadetes.Chthonomonadetes.Chthonomonadales"
"4" "k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales]" "[Fimbriimonadales]" "#004695" "0" "0.275862068965517" "0.586206896551724" "Bacteria.Armatimonadetes.[Fimbriimonadia].[Fimbriimonadales]" "Bacteria.Armatimonadetes.[Fimbriimonadia].[Fimbriimonadales]"
"4" "k__Bacteria;p__BRC1;c__PRR-11;o__" "" "#D3FF00" "0.827586206896552" "1" "0" "Bacteria.BRC1.PRR-11." "Bacteria.BRC1.PRR-11."
"4" "k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales" "Bacteroidales" "#B94FD3" "0.724137931034483" "0.310344827586207" "0.827586206896552" "Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales" "Bacteria.Bacteroidota.Bacteroidia.Bacteroidales"
"4" "k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales" "Cytophagales" "#3E001A" "0.241379310344828" "0" "0.103448275862069" "Bacteria.Bacteroidetes.Cytophagia.Cytophagales" "Bacteria.Bacteroidota.Bacteroidia.Cytophagales"
"4" "k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales" "Flavobacteriales" "#EDFFB0" "0.931034482758621" "1" "0.689655172413793" "Bacteria.Bacteroidetes.Flavobacteriia.Flavobacteriales" "Bacteria.Bacteroidetes.Flavobacteriia.Flavobacteriales"
"4" "k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales" "Sphingobacteriales" "#FF7B61" "1" "0.482758620689655" "0.379310344827586" "Bacteria.Bacteroidetes.Sphingobacteriia.Sphingobacteriales" "Bacteria.Bacteroidetes.Sphingobacteriia.Sphingobacteriales"
"4" "k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales]" "[Rhodothermales]" "#46FF7B" "0.275862068965517" "1" "0.482758620689655" "Bacteria.Bacteroidetes.[Rhodothermi].[Rhodothermales]" "Bacteria.Bacteroidetes.[Rhodothermi].[Rhodothermales]"
"4" "k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]" "[Saprospirales]" "#12A761" "0.0689655172413793" "0.655172413793103" "0.379310344827586" "Bacteria.Bacteroidetes.[Saprospirae].[Saprospirales]" "Bacteria.Bacteroidetes.[Saprospirae].[Saprospirales]"
"4" "k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales" "Chlamydiales" "#D3A7A7" "0.827586206896552" "0.655172413793103" "0.655172413793103" "Bacteria.Chlamydiae.Chlamydiia.Chlamydiales" "Bacteria.Chlamydiae.Chlamydiia.Chlamydiales"
"4" "k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales" "Anaerolineales" "#D34F84" "0.827586206896552" "0.310344827586207" "0.517241379310345" "Bacteria.Chloroflexi.Anaerolineae.Anaerolineales" "Bacteria.Chloroflexi.Anaerolineae.Anaerolineales"
"4" "k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales" "Ardenscatenales" "#6A00C1" "0.413793103448276" "0" "0.758620689655172" "Bacteria.Chloroflexi.Anaerolineae.Ardenscatenales" "Bacteria.Chloroflexi.Anaerolineae.Ardenscatenales"
"4" "k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales" "Caldilineales" "#2C6146" "0.172413793103448" "0.379310344827586" "0.275862068965517" "Bacteria.Chloroflexi.Anaerolineae.Caldilineales" "Bacteria.Chloroflexi.Anaerolineae.Caldilineales"
"4" "k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__DRC31" "DRC31" "#0095F6" "0" "0.586206896551724" "0.96551724137931" "Bacteria.Chloroflexi.Anaerolineae.DRC31" "Bacteria.Chloroflexi.Anaerolineae.DRC31"
"4" "k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__GCA004" "GCA004" "#093E4F" "0.0344827586206897" "0.241379310344828" "0.310344827586207" "Bacteria.Chloroflexi.Anaerolineae.GCA004" "Bacteria.Chloroflexi.Anaerolineae.GCA004"
"4" "k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031" "SBR1031" "#A75809" "0.655172413793103" "0.344827586206897" "0.0344827586206897" "Bacteria.Chloroflexi.Anaerolineae.SBR1031" "Bacteria.Chloroflexi.Anaerolineae.SBR1031"
"4" "k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__AKIW781" "AKIW781" "#72613E" "0.448275862068966" "0.379310344827586" "0.241379310344828" "Bacteria.Chloroflexi.Chloroflexi.AKIW781" "Bacteria.Chloroflexi.Chloroflexi.AKIW781"
"4" "k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales" "Chloroflexales" "#099500" "0.0344827586206897" "0.586206896551724" "0" "Bacteria.Chloroflexi.Chloroflexi.Chloroflexales" "Bacteria.Chloroflexi.Chloroflexi.Chloroflexales"
"4" "k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales]" "[Roseiflexales]" "#9E6AB9" "0.620689655172414" "0.413793103448276" "0.724137931034483" "Bacteria.Chloroflexi.Chloroflexi.[Roseiflexales]" "Bacteria.Chloroflexi.Chloroflexi.[Roseiflexales]"
"4" "k__Bacteria;p__Chloroflexi;c__Ellin6529;o__" "" "#FFFF72" "1" "1" "0.448275862068966" "Bacteria.Chloroflexi.Ellin6529." "Bacteria.Chloroflexi.Ellin6529."
"4" "k__Bacteria;p__Chloroflexi;c__Gitt-GS-136;o__" "" "#A7F6CA" "0.655172413793103" "0.96551724137931" "0.793103448275862" "Bacteria.Chloroflexi.Gitt-GS-136." "Bacteria.Chloroflexi.Gitt-GS-136."
"4" "k__Bacteria;p__Chloroflexi;c__S085;o__" "" "#95B0B9" "0.586206896551724" "0.689655172413793" "0.724137931034483" "Bacteria.Chloroflexi.S085." "Bacteria.Chloroflexi.S085."
"4" "k__Bacteria;p__Chloroflexi;c__TK10;Other" "TK10;Other" "#B0B009" "0.689655172413793" "0.689655172413793" "0.0344827586206897" "Bacteria.Chloroflexi.TK10.Other" "Bacteria.Chloroflexi.TK10.Other"
"4" "k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__" "" "#2C004F" "0.172413793103448" "0" "0.310344827586207" "Bacteria.Chloroflexi.Thermomicrobia." "Bacteria.Chloroflexi.Thermomicrobia."
"4" "k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45" "JG30-KF-CM45" "#00CAFF" "0" "0.793103448275862" "1" "Bacteria.Chloroflexi.Thermomicrobia.JG30-KF-CM45" "Bacteria.Chloroflexi.Thermomicrobia.JG30-KF-CM45"
"4" "k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__Sphaerobacterales" "Sphaerobacterales" "#4F2300" "0.310344827586207" "0.137931034482759" "0" "Bacteria.Chloroflexi.Thermomicrobia.Sphaerobacterales" "Bacteria.Chloroflexi.Thermomicrobia.Sphaerobacterales"
"4" "k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12" "MLE1-12" "#00B9A7" "0" "0.724137931034483" "0.655172413793103" "Bacteria.Cyanobacteria.4C0d-2.MLE1-12" "Bacteria.Cyanobacteria.4C0d-2.MLE1-12"
"4" "k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2" "YS2" "#9E0035" "0.620689655172414" "0" "0.206896551724138" "Bacteria.Cyanobacteria.4C0d-2.YS2" "Bacteria.Cyanobacteria.4C0d-2.YS2"
"4" "k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__" "" "#4F7BB0" "0.310344827586207" "0.482758620689655" "0.689655172413793" "Bacteria.Cyanobacteria.Chloroplast." "Bacteria.Cyanobacteria.Chloroplast."
"4" "k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__CAB-I" "CAB-I" "#1A46C1" "0.103448275862069" "0.275862068965517" "0.758620689655172" "Bacteria.Cyanobacteria.Chloroplast.CAB-I" "Bacteria.Cyanobacteria.Chloroplast.CAB-I"
"4" "k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta" "Chlorophyta" "#58D300" "0.344827586206897" "0.827586206896552" "0" "Bacteria.Cyanobacteria.Chloroplast.Chlorophyta" "Bacteria.Cyanobacteria.Chloroplast.Chlorophyta"
"4" "k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles" "Stramenopiles" "#729535" "0.448275862068966" "0.586206896551724" "0.206896551724138" "Bacteria.Cyanobacteria.Chloroplast.Stramenopiles" "Bacteria.Cyanobacteria.Chloroplast.Stramenopiles"
"4" "k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta" "Streptophyta" "#E5A735" "0.896551724137931" "0.655172413793103" "0.206896551724138" "Bacteria.Cyanobacteria.Chloroplast.Streptophyta" "Bacteria.Cyanobacteria.Chloroplast.Streptophyta"
"4" "k__Bacteria;p__Cyanobacteria;c__ML635J-21;o__" "" "#F68D95" "0.96551724137931" "0.551724137931034" "0.586206896551724" "Bacteria.Cyanobacteria.ML635J-21." "Bacteria.Cyanobacteria.ML635J-21."
"4" "k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales" "Nostocales" "#6A128D" "0.413793103448276" "0.0689655172413793" "0.551724137931034" "Bacteria.Cyanobacteria.Nostocophycideae.Nostocales" "Bacteria.Cyanobacteria.Nostocophycideae.Nostocales"
"4" "k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales" "Chroococcales" "#E561C1" "0.896551724137931" "0.379310344827586" "0.758620689655172" "Bacteria.Cyanobacteria.Oscillatoriophycideae.Chroococcales" "Bacteria.Cyanobacteria.Oscillatoriophycideae.Chroococcales"
"4" "k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales" "Oscillatoriales" "#EDD3FF" "0.931034482758621" "0.827586206896552" "1" "Bacteria.Cyanobacteria.Oscillatoriophycideae.Oscillatoriales" "Bacteria.Cyanobacteria.Oscillatoriophycideae.Oscillatoriales"
"4" "k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales" "Pseudanabaenales" "#9EFF9E" "0.620689655172414" "1" "0.620689655172414" "Bacteria.Cyanobacteria.Synechococcophycideae.Pseudanabaenales" "Bacteria.Cyanobacteria.Synechococcophycideae.Pseudanabaenales"
"4" "k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales" "Synechococcales" "#FF4FF6" "1" "0.310344827586207" "0.96551724137931" "Bacteria.Cyanobacteria.Synechococcophycideae.Synechococcales" "Bacteria.Cyanobacteria.Synechococcophycideae.Synechococcales"
"4" "k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales" "Deferribacterales" "#9561FF" "0.586206896551724" "0.379310344827586" "1" "Bacteria.Deferribacteres.Deferribacteres.Deferribacterales" "Bacteria.Deferribacteres.Deferribacteres.Deferribacterales"
"4" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales" "Bacillales" "#C1B961" "0.758620689655172" "0.724137931034483" "0.379310344827586" "Bacteria.Firmicutes.Bacilli.Bacillales" "Bacteria.Firmicutes.Bacilli.Bacillales"
"4" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales" "Gemellales" "#ED2C35" "0.931034482758621" "0.172413793103448" "0.206896551724138" "Bacteria.Firmicutes.Bacilli.Gemellales" "Bacteria.Firmicutes.Bacilli.Gemellales"
"4" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales" "Lactobacillales" "#B06A84" "0.689655172413793" "0.413793103448276" "0.517241379310345" "Bacteria.Firmicutes.Bacilli.Lactobacillales" "Bacteria.Firmicutes.Bacilli.Lactobacillales"
"4" "k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales" "Turicibacterales" "#462C58" "0.275862068965517" "0.172413793103448" "0.344827586206897" "Bacteria.Firmicutes.Bacilli.Turicibacterales" "Bacteria.Firmicutes.Bacilli.Turicibacterales"
"4" "k__Bacteria;p__Firmicutes;c__Clostridia;Other" "Clostridia;Other" "#B98458" "0.724137931034483" "0.517241379310345" "0.344827586206897" "Bacteria.Firmicutes.Clostridia.Other" "Bacteria.Firmicutes.Clostridia.Other"
"4" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales" "Clostridiales" "#8D09FF" "0.551724137931034" "0.0344827586206897" "1" "Bacteria.Firmicutes.Clostridia.Clostridiales" "Bacteria.Firmicutes.Clostridia.Clostridiales"
"4" "k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98" "SHA-98" "#464F00" "0.275862068965517" "0.310344827586207" "0" "Bacteria.Firmicutes.Clostridia.SHA-98" "Bacteria.Firmicutes.Clostridia.SHA-98"
"4" "k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales" "Thermoanaerobacterales" "#DCD3B0" "0.862068965517241" "0.827586206896552" "0.689655172413793" "Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales" "Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales"
"4" "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales" "Erysipelotrichales" "#E595FF" "0.896551724137931" "0.586206896551724" "1" "Bacteria.Firmicutes.Erysipelotrichi.Erysipelotrichales" "Bacteria.Firmicutes.Bacilli.Erysipelotrichales"
"4" "k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales" "Fusobacteriales" "#000009" "0" "0" "0.0344827586206897" "Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales" "Bacteria.Fusobacteriota.Fusobacteriia.Fusobacteriales"
"4" "k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__" "" "#613E3E" "0.379310344827586" "0.241379310344828" "0.241379310344828" "Bacteria.Gemmatimonadetes.Gemm-3." "Bacteria.Gemmatimonadetes.Gemm-3."
"4" "k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__" "" "#ED0084" "0.931034482758621" "0" "0.517241379310345" "Bacteria.Gemmatimonadetes.Gemm-5." "Bacteria.Gemmatimonadetes.Gemm-5."
"4" "k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__" "" "#B00095" "0.689655172413793" "0" "0.586206896551724" "Bacteria.Gemmatimonadetes.Gemmatimonadetes." "Bacteria.Gemmatimonadetes.Gemmatimonadetes."
"4" "k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290" "Ellin5290" "#6A0000" "0.413793103448276" "0" "0" "Bacteria.Gemmatimonadetes.Gemmatimonadetes.Ellin5290" "Bacteria.Gemmatimonadetes.Gemmatimonadetes.Ellin5290"
"4" "k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales" "Gemmatimonadales" "#B9A7FF" "0.724137931034483" "0.655172413793103" "1" "Bacteria.Gemmatimonadetes.Gemmatimonadetes.Gemmatimonadales" "Bacteria.Gemmatimonadetes.Gemmatimonadetes.Gemmatimonadales"
"4" "k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales" "Victivallales" "#A795C1" "0.655172413793103" "0.586206896551724" "0.758620689655172" "Bacteria.Lentisphaerae.[Lentisphaeria].Victivallales" "Bacteria.Verrucomicrobiota.Lentisphaeria.Victivallales"
"4" "k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales" "Nitrospirales" "#842C4F" "0.517241379310345" "0.172413793103448" "0.310344827586207" "Bacteria.Nitrospirae.Nitrospira.Nitrospirales" "Bacteria.Nitrospirae.Nitrospira.Nitrospirales"
"4" "k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__" "" "#727B72" "0.448275862068966" "0.482758620689655" "0.448275862068966" "Bacteria.Planctomycetes.028H05-P-BN-P5." "Bacteria.Planctomycetes.028H05-P-BN-P5."
"4" "k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales" "Phycisphaerales" "#DC4600" "0.862068965517241" "0.275862068965517" "0" "Bacteria.Planctomycetes.Phycisphaerae.Phycisphaerales" "Bacteria.Planctomycetes.Phycisphaerae.Phycisphaerales"
"4" "k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101" "WD2101" "#093500" "0.0344827586206897" "0.206896551724138" "0" "Bacteria.Planctomycetes.Phycisphaerae.WD2101" "Bacteria.Planctomycetes.Phycisphaerae.WD2101"
"4" "k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales" "Gemmatales" "#95CA7B" "0.586206896551724" "0.793103448275862" "0.482758620689655" "Bacteria.Planctomycetes.Planctomycetia.Gemmatales" "Bacteria.Planctomycetes.Planctomycetia.Gemmatales"
"4" "k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales" "Pirellulales" "#0012D3" "0" "0.0689655172413793" "0.827586206896552" "Bacteria.Planctomycetes.Planctomycetia.Pirellulales" "Bacteria.Planctomycetes.Planctomycetia.Pirellulales"
"4" "k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales" "Planctomycetales" "#B9EDFF" "0.724137931034483" "0.931034482758621" "1" "Bacteria.Planctomycetes.Planctomycetia.Planctomycetales" "Bacteria.Planctomycetes.Planctomycetia.Planctomycetales"
"4" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__" "" "#583E95" "0.344827586206897" "0.241379310344828" "0.586206896551724" "Bacteria.Proteobacteria.Alphaproteobacteria." "Bacteria.Proteobacteria.Alphaproteobacteria."
"4" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3" "BD7-3" "#468446" "0.275862068965517" "0.517241379310345" "0.275862068965517" "Bacteria.Proteobacteria.Alphaproteobacteria.BD7-3" "Bacteria.Proteobacteria.Alphaproteobacteria.BD7-3"
"4" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales" "Caulobacterales" "#B0FF4F" "0.689655172413793" "1" "0.310344827586207" "Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales" "Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales"
"4" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329" "Ellin329" "#46CA58" "0.275862068965517" "0.793103448275862" "0.344827586206897" "Bacteria.Proteobacteria.Alphaproteobacteria.Ellin329" "Bacteria.Proteobacteria.Alphaproteobacteria.Ellin329"
"4" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32" "RF32" "#E5586A" "0.896551724137931" "0.344827586206897" "0.413793103448276" "Bacteria.Proteobacteria.Alphaproteobacteria.RF32" "Bacteria.Proteobacteria.Alphaproteobacteria.RF32"
"4" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales" "Rhizobiales" "#ED8D46" "0.931034482758621" "0.551724137931034" "0.275862068965517" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales"
"4" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales" "Rhodobacterales" "#7B4F12" "0.482758620689655" "0.310344827586207" "0.0689655172413793" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales"
"4" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales" "Rhodospirillales" "#6172CA" "0.379310344827586" "0.448275862068966" "0.793103448275862" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales" "Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales"
"4" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales" "Rickettsiales" "#00FFED" "0" "1" "0.931034482758621" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales" "Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales"
"4" "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales" "Sphingomonadales" "#4F9584" "0.310344827586207" "0.586206896551724" "0.517241379310345" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales" "Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales"
"4" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other" "Betaproteobacteria;Other" "#B900CA" "0.724137931034483" "0" "0.793103448275862" "Bacteria.Proteobacteria.Betaproteobacteria.Other" "Bacteria.Proteobacteria.Betaproteobacteria.Other"
"4" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__" "" "#FFDC72" "1" "0.862068965517241" "0.448275862068966" "Bacteria.Proteobacteria.Betaproteobacteria." "Bacteria.Proteobacteria.Betaproteobacteria."
"4" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__ASSO-13" "ASSO-13" "#1223B9" "0.0689655172413793" "0.137931034482759" "0.724137931034483" "Bacteria.Proteobacteria.Betaproteobacteria.ASSO-13" "Bacteria.Proteobacteria.Betaproteobacteria.ASSO-13"
"4" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales" "Burkholderiales" "#A7006A" "0.655172413793103" "0" "0.413793103448276" "Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales" "Bacteria.Proteobacteria.Gammaproteobacteria.Burkholderiales"
"4" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067" "Ellin6067" "#9E726A" "0.620689655172414" "0.448275862068966" "0.413793103448276" "Bacteria.Proteobacteria.Betaproteobacteria.Ellin6067" "Bacteria.Proteobacteria.Betaproteobacteria.Ellin6067"
"4" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales" "Gallionellales" "#1AB9CA" "0.103448275862069" "0.724137931034483" "0.793103448275862" "Bacteria.Proteobacteria.Betaproteobacteria.Gallionellales" "Bacteria.Proteobacteria.Betaproteobacteria.Gallionellales"
"4" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__IS-44" "IS-44" "#002C23" "0" "0.172413793103448" "0.137931034482759" "Bacteria.Proteobacteria.Betaproteobacteria.IS-44" "Bacteria.Proteobacteria.Betaproteobacteria.IS-44"
"4" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1" "MND1" "#958D4F" "0.586206896551724" "0.551724137931034" "0.310344827586207" "Bacteria.Proteobacteria.Betaproteobacteria.MND1" "Bacteria.Proteobacteria.Betaproteobacteria.MND1"
"4" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales" "Methylophilales" "#B0D309" "0.689655172413793" "0.827586206896552" "0.0344827586206897" "Bacteria.Proteobacteria.Betaproteobacteria.Methylophilales" "Bacteria.Proteobacteria.Betaproteobacteria.Methylophilales"
"4" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales" "Neisseriales" "#B94635" "0.724137931034483" "0.275862068965517" "0.206896551724138" "Bacteria.Proteobacteria.Betaproteobacteria.Neisseriales" "Bacteria.Proteobacteria.Betaproteobacteria.Neisseriales"
"4" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales" "Rhodocyclales" "#0072FF" "0" "0.448275862068966" "1" "Bacteria.Proteobacteria.Betaproteobacteria.Rhodocyclales" "Bacteria.Proteobacteria.Betaproteobacteria.Rhodocyclales"
"4" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84" "SC-I-84" "#FFF600" "1" "0.96551724137931" "0" "Bacteria.Proteobacteria.Betaproteobacteria.SC-I-84" "Bacteria.Proteobacteria.Betaproteobacteria.SC-I-84"
"4" "k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales" "Thiobacterales" "#61A7CA" "0.379310344827586" "0.655172413793103" "0.793103448275862" "Bacteria.Proteobacteria.Betaproteobacteria.Thiobacterales" "Bacteria.Proteobacteria.Betaproteobacteria.Thiobacterales"
"4" "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__" "" "#58D39E" "0.344827586206897" "0.827586206896552" "0.620689655172414" "Bacteria.Proteobacteria.Deltaproteobacteria." "Bacteria.Proteobacteria.Deltaproteobacteria."
"4" "k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales" "Bdellovibrionales" "#7246C1" "0.448275862068966" "0.275862068965517" "0.758620689655172" "Bacteria.Proteobacteria.Deltaproteobacteria.Bdellovibrionales" "Bacteria.Proteobacteria.Deltaproteobacteria.Bdellovibrionales"
