r11	r22	rs1	rs2	passage	species	df	mutuallyInvasible	lowAbundance	1:1000	1000:1	doseDependence	uniqueRatio	sharedRatio
0.2	0.2	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977402856235843	0.990237455301389	1.01313132960852	1	0.0769230769230769
0.35	0.2	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977428788920315	0.990237461126654	1.01310445564069	0.571428571428572	0.0769230769230769
0.5	0.2	0.65	0.05	1	1	alldata	TRUE	FALSE	0.97745380764637	0.99023746654513	1.01307852995073	0.4	0.0769230769230769
0.65	0.2	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977478092729918	0.990237471530664	1.01305336548783	0.307692307692308	0.0769230769230769
0.8	0.2	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977501529165437	0.990237475858356	1.01302908109391	0.25	0.0769230769230769
0.95	0.2	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977524627825868	0.990237477959447	1.0130051456216	0.210526315789474	0.0769230769230769
0.05	0.35	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977246763234576	0.990237391614809	1.01329308918582	7	0.0769230769230769
0.2	0.35	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977274677109313	0.990237398042198	1.01326415309484	1.75	0.0769230769230769
0.35	0.35	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977301352910166	0.990237403954562	1.01323650172577	1	0.0769230769230769
0.5	0.35	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977327074887104	0.990237409620998	1.01320984045734	0.7	0.0769230769230769
0.65	0.35	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977352019102776	0.990237414468151	1.01318398602911	0.538461538461539	0.0769230769230769
0.8	0.35	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977376315131195	0.990237419663301	1.01315880519407	0.4375	0.0769230769230769
0.95	0.35	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977400074513043	0.99023742180214	1.01313417875018	0.368421052631579	0.0769230769230769
0.05	0.5	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977117111053304	0.990237372110854	1.01342752154182	10	0.0769230769230769
0.2	0.5	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977145811258679	0.990237378592941	1.01339776232311	2.5	0.0769230769230769
0.35	0.5	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977173217510155	0.990237384615742	1.01336934626481	1.42857142857143	0.0769230769230769
0.5	0.5	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977199651961802	0.990237390519547	1.01334193942003	1	0.0769230769230769
0.65	0.5	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977225293645787	0.990237395289325	1.01331535494235	0.769230769230769	0.0769230769230769
0.8	0.5	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977250290064468	0.990237401376955	1.01328944226932	0.625	0.0769230769230769
0.95	0.5	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977274703233684	0.990237403577305	1.01326413167222	0.526315789473684	0.0769230769230769
0.05	0.65	0.65	0.05	1	1	alldata	TRUE	FALSE	0.976986605492623	0.990237352603779	1.01356287490193	13	0.0769230769230769
0.2	0.65	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977016120807791	0.990237359152899	1.01353226222529	3.25	0.0769230769230769
0.35	0.65	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977044301088292	0.990237365279338	1.01350303581562	1.85714285714286	0.0769230769230769
0.5	0.65	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977071475736233	0.990237371376072	1.01347485416041	1.3	0.0769230769230769
0.65	0.65	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977097839991208	0.990237376110314	1.01344751321856	1	0.0769230769230769
0.8	0.65	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977123522439048	0.990237382904221	1.01342088299383	0.8125	0.0769230769230769
0.95	0.65	0.65	0.05	1	1	alldata	TRUE	FALSE	0.977148618983348	0.99023738516696	1.01339485716843	0.684210526315789	0.0769230769230769
0.05	0.8	0.65	0.05	1	1	alldata	TRUE	FALSE	0.976855350268581	0.990237333056997	1.01369904232468	16	0.0769230769230769
0.2	0.8	0.65	0.05	1	1	alldata	TRUE	FALSE	0.976885649093443	0.990237339682059	1.01366760848724	4	0.0769230769230769
0.35	0.8	0.65	0.05	1	1	alldata	TRUE	FALSE	0.976914572583305	0.990237345907933	1.01363760322399	2.28571428571429	0.0769230769230769
0.5	0.8	0.65	0.05	1	1	alldata	TRUE	FALSE	0.976942474210562	0.990237352167355	1.01360865998536	1.6	0.0769230769230769
0.65	0.8	0.65	0.05	1	1	alldata	TRUE	FALSE	0.976969535729736	0.990237356895255	1.01358058842194	1.23076923076923	0.0769230769230769
0.8	0.8	0.65	0.05	1	1	alldata	TRUE	FALSE	0.976995894119	0.990237364242817	1.01355325053414	1	0.0769230769230769
0.95	0.8	0.65	0.05	1	1	alldata	TRUE	FALSE	0.97702165427982	0.990237366568835	1.01352652956168	0.842105263157895	0.0769230769230769
0.05	0.95	0.65	0.05	1	1	alldata	TRUE	FALSE	0.976723593904637	0.990237313424415	1.01383576643803	19	0.0769230769230769
0.2	0.95	0.65	0.05	1	1	alldata	TRUE	FALSE	0.976754686582687	0.990237320131858	1.01380350023847	4.75	0.0769230769230769
0.35	0.95	0.65	0.05	1	1	alldata	TRUE	FALSE	0.97678436412643	0.990237326454825	1.01377270441919	2.71428571428571	0.0769230769230769
0.5	0.95	0.65	0.05	1	1	alldata	TRUE	FALSE	0.97681297512953	0.990237332857136	1.01374301741418	1.9	0.0769230769230769
0.65	0.95	0.65	0.05	1	1	alldata	TRUE	FALSE	0.976840729094024	0.990237337598558	1.013714219837	1.46153846153846	0.0769230769230769
0.8	0.95	0.65	0.05	1	1	alldata	TRUE	FALSE	0.976867761488924	0.990237345390444	1.01368617578406	1.1875	0.0769230769230769
0.95	0.95	0.65	0.05	1	1	alldata	TRUE	FALSE	0.976894179725708	0.990237347780647	1.01365876502477	1	0.0769230769230769
0.05	0.05	0.8	0.05	1	1	alldata	FALSE	TRUE	0.979552875269735	0.999139039245421	1.01999500432306	1	0.0625
0.2	0.05	0.8	0.05	1	1	alldata	FALSE	TRUE	0.979567485351014	0.999139484331705	1.01998024564247	0.25	0.0625
0.35	0.05	0.8	0.05	1	1	alldata	FALSE	TRUE	0.979581528874518	0.999139892857521	1.01996603999411	0.142857142857143	0.0625
0.5	0.05	0.8	0.05	1	1	alldata	FALSE	TRUE	0.979595136775427	0.999140273706377	1.01995226006867	0.1	0.0625
0.65	0.05	0.8	0.05	1	1	alldata	FALSE	TRUE	0.979608380176652	0.99914063285174	1.01993883787679	0.0769230769230769	0.0625
0.8	0.05	0.8	0.05	1	1	alldata	FALSE	TRUE	0.979621309573702	0.999140973224392	1.01992572380769	0.0625	0.0625
0.95	0.05	0.8	0.05	1	1	alldata	FALSE	TRUE	0.979633986444378	0.999141296142458	1.01991285517654	0.0526315789473684	0.0625
0.05	0.2	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979479565069233	0.990238008228288	1.01098383625624	4	0.0625
0.2	0.2	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979494526517702	0.990238012226206	1.0109683979008	1	0.0625
0.35	0.2	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979508911464355	0.990238015885651	1.01095355468002	0.571428571428572	0.0625
0.5	0.2	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979522843751824	0.990238019296306	1.01093917881837	0.4	0.0625
0.65	0.2	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979536410331421	0.990238022490167	1.01092518057101	0.307692307692308	0.0625
0.8	0.2	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979549655574715	0.990238025560746	1.01091151420982	0.25	0.0625
0.95	0.2	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979562631006025	0.990238027012091	1.0108981250082	0.210526315789474	0.0625
0.05	0.35	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979406138588934	0.990237955631525	1.01105957642679	7	0.0625
0.2	0.35	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979421468647346	0.990237959618433	1.01104375523443	1.75	0.0625
0.35	0.35	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979436201190112	0.990237963308735	1.01102855102302	1	0.0625
0.5	0.35	0.8	0.05	1	1	alldata	TRUE	FALSE	0.97945046911374	0.990237966745607	1.0110138266018	0.7	0.0625
0.65	0.35	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979464357313571	0.990237970035602	1.01099949440895	0.538461538461539	0.0625
0.8	0.35	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979477922680733	0.990237973045886	1.01098549555431	0.4375	0.0625
0.95	0.35	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979491205319577	0.990237974598509	1.01097178741429	0.368421052631579	0.0625
0.05	0.5	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979332056678217	0.990237943806812	1.0111360463024	10	0.0625
0.2	0.5	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979347749005175	0.99023794781144	1.01111984871291	2.5	0.0625
0.35	0.5	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979362828957756	0.990237951553142	1.01110428359524	1.42857142857143	0.0625
0.5	0.5	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979377432470331	0.990237955035641	1.01108921055891	1	0.0625
0.65	0.5	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979391646243064	0.990237958429497	1.01107454022917	0.769230769230769	0.0625
0.8	0.5	0.8	0.05	1	1	alldata	TRUE	FALSE	0.97940552979942	0.990237961408952	1.01106021079108	0.625	0.0625
0.95	0.5	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979419113001415	0.99023796321036	1.01104619060965	0.526315789473684	0.0625
0.05	0.65	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979255109355727	0.990237931906645	1.01121548659383	13	0.0625
0.2	0.65	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979271168233123	0.990237935936583	1.01119890798301	3.25	0.0625
0.35	0.65	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979286599575072	0.990237939727941	1.01118297764681	1.85714285714286	0.0625
0.5	0.65	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979301548570696	0.990237943254825	1.01116754558398	1.3	0.0625
0.65	0.65	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979316087648593	0.990237946736899	1.01115253719004	1	0.0625
0.8	0.65	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979332534457101	0.990237949701145	1.01113555902652	0.8125	0.0625
0.95	0.65	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979346424970434	0.990237951728756	1.0111212197039	0.684210526315789	0.0625
0.05	0.8	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979179856115881	0.990237919944339	1.01129318966213	16	0.0625
0.2	0.8	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979196282301218	0.990237924005611	1.01127622919324	4	0.0625
0.35	0.8	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979212064325456	0.990237927845409	1.01125993431009	2.28571428571429	0.0625
0.5	0.8	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979227345806532	0.99023793141583	1.01124415658575	1.6	0.0625
0.65	0.8	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979242218187138	0.990237934973997	1.01122880180474	1.23076923076923	0.0625
0.8	0.8	0.8	0.05	1	1	alldata	TRUE	FALSE	0.97925674418491	0.990237937935347	1.01121380456723	1	0.0625
0.95	0.8	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979270947228199	0.990237940152764	1.01119914049897	0.842105263157895	0.0625
0.05	0.95	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979104151307639	0.990237907913713	1.01137137105507	19	0.0625
0.2	0.95	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979120935217237	0.990237912010763	1.01135403849889	4.75	0.0625
0.35	0.95	0.8	0.05	1	1	alldata	TRUE	FALSE	0.9791370679781	0.990237915898302	1.01133737888519	2.71428571428571	0.0625
0.5	0.95	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979152689361944	0.990237919511809	1.01132124771785	1.9	0.0625
0.65	0.95	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979167882359325	0.990237923137576	1.01130555952425	1.46153846153846	0.0625
0.8	0.95	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979182719692575	0.990237926104914	1.01129023847133	1.1875	0.0625
0.95	0.95	0.8	0.05	1	1	alldata	TRUE	FALSE	0.979197244622169	0.990237928481455	1.01127523991711	1	0.0625
0.05	0.05	0.95	0.05	1	1	alldata	FALSE	TRUE	0.980750893583759	0.999179215032839	1.01879001239728	1	0.0526315789473684
0.2	0.05	0.95	0.05	1	1	alldata	FALSE	TRUE	0.980760047434968	0.999179521004678	1.01878081557042	0.25	0.0526315789473684
0.35	0.05	0.95	0.05	1	1	alldata	FALSE	TRUE	0.98076887867316	0.999179804738807	1.01877193135508	0.142857142857143	0.0526315789473684
0.5	0.05	0.95	0.05	1	1	alldata	FALSE	TRUE	0.980777441950491	0.99918007112417	1.01876330794995	0.1	0.0526315789473684
0.65	0.05	0.95	0.05	1	1	alldata	FALSE	TRUE	0.980785830583151	0.999180323448667	1.01875485176471	0.0769230769230769	0.0526315789473684
0.8	0.05	0.95	0.05	1	1	alldata	FALSE	TRUE	0.980794022370293	0.999180564216658	1.01874658840388	0.0625	0.0526315789473684
0.95	0.05	0.95	0.05	1	1	alldata	FALSE	TRUE	0.980802057471523	0.999180794420063	1.01873847715605	0.0526315789473684	0.0526315789473684
0.05	0.2	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980704630321549	0.990238366187053	1.00972131217773	4	0.0526315789473684
0.2	0.2	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980713973614411	0.990238368938015	1.00971169533611	1	0.0526315789473684
0.35	0.2	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980722993556915	0.990238371449647	1.00970241133862	0.571428571428572	0.0526315789473684
0.5	0.2	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980731756011946	0.990238373806655	1.00969339244542	0.4	0.0526315789473684
0.65	0.2	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980740304590574	0.990238376034701	1.00968459377031	0.307692307692308	0.0526315789473684
0.8	0.2	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980748670185167	0.990238378107608	1.00967598347153	0.25	0.0526315789473684
0.95	0.2	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980756878746076	0.990238380214126	1.0096675350166	0.210526315789474	0.0526315789473684
0.05	0.35	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980658924878704	0.990238315331125	1.00976832026854	7	0.0526315789473684
0.2	0.35	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980668432525846	0.990238318063795	1.00975853328255	1.75	0.0526315789473684
0.35	0.35	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980677641370987	0.990238320587512	1.00974905393291	1	0.0526315789473684
0.5	0.35	0.95	0.05	1	1	alldata	TRUE	FALSE	0.98068659211355	0.990238322955802	1.00973984035171	0.7	0.0526315789473684
0.65	0.35	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980695322452209	0.990238325197319	1.0097308537388	0.538461538461539	0.0526315789473684
0.8	0.35	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980703863632001	0.990238327319568	1.00972206192016	0.4375	0.0526315789473684
0.95	0.35	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980712230914799	0.990238329384775	1.00971344923586	0.368421052631579	0.0526315789473684
0.05	0.5	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980612547390188	0.990238307431562	1.00981606860629	10	0.0526315789473684
0.2	0.5	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980622290608846	0.9902383101759	1.0098060381241	2.5	0.0526315789473684
0.35	0.5	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980631690502351	0.990238312726559	1.00979636117948	1.42857142857143	0.0526315789473684
0.5	0.5	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980640812724675	0.990238315119915	1.00978697018389	1	0.0526315789473684
0.65	0.5	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980649723275056	0.990238317386577	1.00977779719296	0.769230769230769	0.0526315789473684
0.8	0.5	0.95	0.05	1	1	alldata	TRUE	FALSE	0.98065844296244	0.990238319550976	1.00976882079309	0.625	0.0526315789473684
0.95	0.5	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980666994193803	0.990238321611127	1.00976001790005	0.526315789473684	0.0526315789473684
0.05	0.65	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980565561105632	0.990238299445345	1.00986444835856	13	0.0526315789473684
0.2	0.65	0.95	0.05	1	1	alldata	TRUE	FALSE	0.98057552000912	0.990238302205459	1.00985419480618	3.25	0.0526315789473684
0.35	0.65	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980585106729127	0.990238304782672	1.00984432456429	1.85714285714286	0.0526315789473684
0.5	0.65	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980594429261933	0.990238307200687	1.00983472641795	1.3	0.0526315789473684
0.65	0.65	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980603523308493	0.990238309491676	1.00982536361962	1	0.0526315789473684
0.8	0.65	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980612422023482	0.990238311692503	1.00981620205173	0.8125	0.0526315789473684
0.95	0.65	0.95	0.05	1	1	alldata	TRUE	FALSE	0.98062114992439	0.990238313754125	1.00980721640613	0.684210526315789	0.0526315789473684
0.05	0.8	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980518140874511	0.990238291398803	1.00991327964174	16	0.0526315789473684
0.2	0.8	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980528284487841	0.990238294177618	1.00990283487319	4	0.0526315789473684
0.35	0.8	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980538076764453	0.990238296781193	1.00989275199669	2.28571428571429	0.0526315789473684
0.5	0.8	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980547588319797	0.990238299223654	1.00988295827688	1.6	0.0526315789473684
0.65	0.8	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980556877627341	0.990238301538476	1.00987339350937	1.23076923076923	0.0526315789473684
0.8	0.8	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980565958560157	0.990238303772084	1.00986404344092	1	0.0526315789473684
0.95	0.8	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980574865820452	0.990238305839502	1.00985487223453	0.842105263157895	0.0526315789473684
0.05	0.95	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980470168309561	0.99023828329764	1.00996268454034	19	0.0526315789473684
0.2	0.95	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980480510832866	0.990238286097332	1.00995203388202	4.75	0.0526315789473684
0.35	0.95	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980490493033195	0.990238288727204	1.00994175442115	2.71428571428571	0.0526315789473684
0.5	0.95	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980500189615935	0.990238291194028	1.00993176919416	1.9	0.0526315789473684
0.65	0.95	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980509635058159	0.990238293532393	1.00992204270757	1.46153846153846	0.0526315789473684
0.8	0.95	0.95	0.05	1	1	alldata	TRUE	FALSE	0.98051888925593	0.990238295796275	1.00991251330989	1.1875	0.0526315789473684
0.95	0.95	0.95	0.05	1	1	alldata	TRUE	FALSE	0.980527968973084	0.990238297872598	1.00990316360856	1	0.0526315789473684
0.05	0.05	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00202445942983498	0.113400050084999	56.0149778324987	1	4
0.2	0.05	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977417134331083	0.119549014540573	12.2311150829568	0.25	4
0.35	0.05	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977458342291196	0.125265367039074	12.8154174576328	0.142857142857143	4
0.5	0.05	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977499555800214	0.130553919863099	13.3559057994889	0.1	4
0.65	0.05	0.05	0.2	1	1	alldata	TRUE	FALSE	0.0097754230043689	0.135441730940821	13.855331976968	0.0769230769230769	4
0.8	0.05	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977586637256688	0.13996403022806	14.3173019038833	0.0625	4
0.95	0.05	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977632633765387	0.144158510984917	14.7456729661003	0.0526315789473684	4
0.05	0.2	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00201220293343228	0.111322510833019	55.323699704151	4	4
0.2	0.2	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977402247889785	0.117303435282532	12.0015516166236	1	4
0.35	0.2	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977442767710373	0.122873926750276	12.5709587107697	0.571428571428572	4
0.5	0.2	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977483247541563	0.12803571908994	13.0985077659345	0.4	4
0.65	0.2	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977525221948322	0.13281249808728	13.5866057576058	0.307692307692308	4
0.8	0.2	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977568749862678	0.137236579343113	14.0385603940788	0.25	4
0.95	0.2	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977613896636548	0.141341671795501	14.4578214652822	0.210526315789474	4
0.05	0.35	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00200216144327644	0.109446673100739	54.6642597020721	7	4
0.2	0.35	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977390038804286	0.115277140430913	11.7943846217156	1.75	4
0.35	0.35	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977430060940294	0.120716356500749	12.350383042713	1	4
0.5	0.35	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977469970734135	0.12576365855688	12.8662426798058	0.7	4
0.65	0.35	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977511340987389	0.130439918626374	13.3440823811431	0.538461538461539	4
0.8	0.35	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977554233743756	0.134775527043811	13.7870127703973	0.4375	4
0.95	0.35	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977598713987318	0.138803401207824	14.1984025983103	0.368421052631579	4
0.05	0.5	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00199338198614187	0.107704482736402	54.0310304222529	10	4
0.2	0.5	0.05	0.2	1	1	alldata	TRUE	FALSE	0.0097737970060732	0.113396011920394	11.6020428754487	2.5	4
0.35	0.5	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977419258742386	0.118713614762308	12.1456185460324	1.42857142857143	4
0.5	0.5	0.05	0.2	1	1	alldata	TRUE	FALSE	0.0097745867335537	0.123654592174531	12.6506209976178	1	4
0.65	0.5	0.05	0.2	1	1	alldata	TRUE	FALSE	0.0097749952469029	0.12823735568237	13.1189174463282	0.769230769230769	4
0.8	0.5	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977541873577441	0.132490085027281	13.5533923004665	0.625	4
0.95	0.5	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977585783721763	0.136443570136232	13.9571966376984	0.526315789473684	4
0.05	0.65	0.05	0.2	1	1	alldata	TRUE	FALSE	0.0019856086849281	0.106075602054854	53.4222089478297	13	4
0.2	0.65	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977370361059631	0.111637605520771	11.4222417589722	3.25	4
0.35	0.65	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977409516358335	0.116841371751788	11.9541880651131	1.85714285714286	4
0.5	0.65	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977448500970879	0.121682620037515	12.449005744717	1.3	4
0.65	0.65	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977488901825428	0.126177508068442	12.9083315250751	1	4
0.8	0.65	0.05	0.2	1	1	alldata	TRUE	FALSE	0.0097753077871161	0.130352011121898	13.3348242286246	0.8125	4
0.95	0.65	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977574194237378	0.134235337594793	13.7314731082393	0.684210526315789	4
0.05	0.8	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00197838576418597	0.10452438950788	52.8331690411694	16	4
0.2	0.8	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977361561469431	0.109963775908414	11.2510845774502	4	4
0.35	0.8	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977400345128871	0.115059697747221	11.7720132104159	2.28571428571429	4
0.5	0.8	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977438933120274	0.119806224691799	12.2571570081971	1.6	4
0.65	0.8	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977478918659748	0.12421756113824	12.7079529560145	1.23076923076923	4
0.8	0.8	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977520360595495	0.128317818030245	13.1268690866014	1	4
0.95	0.8	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977563320543776	0.132134489510224	13.5167192480916	0.842105263157895	4
0.05	0.95	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00197169676389057	0.103047779985544	52.2635031272302	19	4
0.2	0.95	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977353724749494	0.108370814080408	11.0881875554507	4.75	4
0.35	0.95	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977392168256196	0.113364152567082	11.5986352509187	2.71428571428571	4
0.5	0.95	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977430393183667	0.118020419978979	12.0745600711848	1.9	4
0.65	0.95	0.05	0.2	1	1	alldata	TRUE	FALSE	0.0097746999863663	0.12235211307198	12.517224389765	1.46153846153846	4
0.8	0.95	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977511042609953	0.126381501591323	12.9289078161086	1.1875	4
0.95	0.95	0.05	0.2	1	1	alldata	TRUE	FALSE	0.00977553585821102	0.130134491957994	13.3122617363923	1	4
0.05	0.05	0.2	0.2	1	1	alldata	TRUE	FALSE	0.0102696906287137	0.989730309371286	96.3739167180007	1	1
0.2	0.05	0.2	0.2	1	1	alldata	TRUE	FALSE	0.0107748128465663	0.989778706201977	91.8604081849454	0.25	1
0.35	0.05	0.2	0.2	1	1	alldata	TRUE	FALSE	0.0108159345352199	0.989818440201941	91.5148327663036	0.142857142857143	1
0.5	0.05	0.2	0.2	1	1	alldata	TRUE	FALSE	0.0108588809997792	0.98985311782504	91.1560885366705	0.1	1
0.65	0.05	0.2	0.2	1	1	alldata	TRUE	FALSE	0.0109037346566691	0.989884250463529	90.7839636264517	0.0769230769230769	1
