"level" "taxa" "taxashort" "hex" "R" "G" "B"
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus" "Streptococcus" "#092300" 0.0344827586206897 0.137931034482759 0
6 "k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter" "Turicibacter" "#35357B" 0.206896551724138 0.206896551724138 0.482758620689655
6 "k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other;Other" "Clostridia;Other;Other;Other" "#FFC1ED" 1 0.758620689655172 0.931034482758621
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other" "Clostridiales;Other;Other" "#6AA761" 0.413793103448276 0.655172413793103 0.379310344827586
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__" "" "#FF1A4F" 1 0.103448275862069 0.310344827586207
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__" "" "#727B1A" 0.448275862068966 0.482758620689655 0.103448275862069
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other" "Clostridiaceae;Other" "#9E9535" 0.620689655172414 0.586206896551724 0.206896551724138
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__" "" "#FFE5DC" 1 0.896551724137931 0.862068965517241
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium" "Clostridium" "#8DD39E" 0.551724137931034 0.827586206896552 0.620689655172414
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium" "Dehalobacterium" "#00DC00" 0 0.862068965517241 0
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis" "Anaerofustis" "#953546" 0.586206896551724 0.206896551724138 0.275862068965517
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Other" "Lachnospiraceae;Other" "#3E1A2C" 0.241379310344828 0.103448275862069 0.172413793103448
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__" "" "#00843E" 0 0.517241379310345 0.241379310344828
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes" "Anaerostipes" "#B9FF72" 0.724137931034483 1 0.448275862068966
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia" "Blautia" "#DCED23" 0.862068965517241 0.931034482758621 0.137931034482759
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus" "Coprococcus" "#007295" 0 0.448275862068966 0.586206896551724
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea" "Dorea" "#000058" 0 0 0.344827586206897
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium" "Lachnobacterium" "#F6CA9E" 0.96551724137931 0.793103448275862 0.620689655172414
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira" "Lachnospira" "#CA6A9E" 0.793103448275862 0.413793103448276 0.620689655172414
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia" "Roseburia" "#FF84CA" 1 0.517241379310345 0.793103448275862
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]" "[Ruminococcus]" "#B9B0CA" 0.724137931034483 0.689655172413793 0.793103448275862
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__" "" "#00FF95" 0 1 0.586206896551724
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfitobacter" "Desulfitobacter" "#CA4695" 0.793103448275862 0.275862068965517 0.586206896551724
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__rc4-4" "rc4-4" "#9E2384" 0.620689655172414 0.137931034482759 0.517241379310345
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__" "" "#B961F6" 0.724137931034483 0.379310344827586 0.96551724137931
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other" "Ruminococcaceae;Other" "#FF461A" 1 0.275862068965517 0.103448275862069
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__" "" "#ED9523" 0.931034482758621 0.586206896551724 0.137931034482759
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus" "Anaerotruncus" "#8D3EED" 0.551724137931034 0.241379310344828 0.931034482758621
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ethanoligenens" "Ethanoligenens" "#C17B35" 0.758620689655172 0.482758620689655 0.206896551724138
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium" "Faecalibacterium" "#729ED3" 0.448275862068966 0.620689655172414 0.827586206896552
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira" "Oscillospira" "#8D6100" 0.551724137931034 0.379310344827586 0
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus" "Ruminococcus" "#72FF95" 0.448275862068966 1 0.586206896551724
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;Other" "Veillonellaceae;Other" "#9E3535" 0.620689655172414 0.206896551724138 0.206896551724138
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__" "" "#6109DC" 0.379310344827586 0.0344827586206897 0.862068965517241
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Anaeromusa" "Anaeromusa" "#84F64F" 0.517241379310345 0.96551724137931 0.310344827586207
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister" "Dialister" "#2C3EFF" 0.172413793103448 0.241379310344828 1
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megamonas" "Megamonas" "#846AED" 0.517241379310345 0.413793103448276 0.931034482758621
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megasphaera" "Megasphaera" "#C13558" 0.758620689655172 0.206896551724138 0.344827586206897
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium" "Phascolarctobacterium" "#95DC72" 0.586206896551724 0.862068965517241 0.448275862068966
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella" "Veillonella" "#9584DC" 0.586206896551724 0.517241379310345 0.862068965517241
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__" "" "#4F8400" 0.310344827586207 0.517241379310345 0
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Anaerovorax" "Anaerovorax" "#C14FB9" 0.758620689655172 0.310344827586207 0.724137931034483
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus" "Anaerococcus" "#7BB0FF" 0.482758620689655 0.689655172413793 1
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Finegoldia" "Finegoldia" "#723535" 0.448275862068966 0.206896551724138 0.206896551724138
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Helcococcus" "Helcococcus" "#B9C18D" 0.724137931034483 0.758620689655172 0.551724137931034
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Peptoniphilus" "Peptoniphilus" "#E5C172" 0.896551724137931 0.758620689655172 0.448275862068966
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Tepidimicrobium" "Tepidimicrobium" "#954FC1" 0.586206896551724 0.310344827586207 0.758620689655172
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Tissierella_Soehngenia" "Tissierella_Soehngenia" "#FF7B7B" 1 0.482758620689655 0.482758620689655
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__WAL_1855D" "WAL_1855D" "#D39E84" 0.827586206896552 0.620689655172414 0.517241379310345
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__ph2" "ph2" "#DCFFFF" 0.862068965517241 1 1
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98;f__;g__" "" "#00DC9E" 0 0.862068965517241 0.620689655172414
6 "k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacterales Family III. Incertae Sedis;g__Thermovenabulum" "Thermovenabulum" "#1AC16A" 0.103448275862069 0.758620689655172 0.413793103448276
6 "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__" "" "#0900B0" 0.0344827586206897 0 0.689655172413793
6 "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium" "Catenibacterium" "#7B0035" 0.482758620689655 0 0.206896551724138
6 "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus" "Coprobacillus" "#003E9E" 0 0.241379310344828 0.620689655172414
6 "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania" "Holdemania" "#097261" 0.0344827586206897 0.448275862068966 0.379310344827586
6 "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]" "[Eubacterium]" "#232346" 0.137931034482759 0.137931034482759 0.275862068965517
6 "k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__cc_115" "cc_115" "#9EB035" 0.620689655172414 0.689655172413793 0.206896551724138
6 "k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium" "Fusobacterium" "#FF002C" 1 0 0.172413793103448
6 "k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__" "" "#583E58" 0.344827586206897 0.241379310344828 0.344827586206897
6 "k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia" "Leptotrichia" "#FF1A7B" 1 0.103448275862069 0.482758620689655
6 "k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia" "Sneathia" "#FF58D3" 1 0.344827586206897 0.827586206896552
6 "k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__;f__;g__" "" "#E5584F" 0.896551724137931 0.344827586206897 0.310344827586207
6 "k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__;g__" "" "#00D3D3" 0 0.827586206896552 0.827586206896552
6 "k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__;f__;g__" "" "#C1001A" 0.758620689655172 0 0.103448275862069
6 "k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290;f__;g__" "" "#B0E546" 0.689655172413793 0.896551724137931 0.275862068965517
6 "k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__" "" "#3E6158" 0.241379310344828 0.379310344827586 0.344827586206897
6 "k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae;g__" "" "#A76A4F" 0.655172413793103 0.413793103448276 0.310344827586207
6 "k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__" "" "#9E7B95" 0.620689655172414 0.482758620689655 0.586206896551724
6 "k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__;f__;g__" "" "#C1ED95" 0.758620689655172 0.931034482758621 0.586206896551724
6 "k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__;g__" "" "#7BB03E" 0.482758620689655 0.689655172413793 0.241379310344828
6 "k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__;g__" "" "#462CDC" 0.275862068965517 0.172413793103448 0.862068965517241
6 "k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__" "" "#E53EFF" 0.896551724137931 0.241379310344828 1
6 "k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Gemmata" "Gemmata" "#F6728D" 0.96551724137931 0.448275862068966 0.551724137931034
6 "k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae;g__" "" "#DC12B0" 0.862068965517241 0.0689655172413793 0.689655172413793
6 "k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__" "" "#D36100" 0.827586206896552 0.379310344827586 0
6 "k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Pirellula" "Pirellula" "#FF35A7" 1 0.206896551724138 0.655172413793103
6 "k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Planctomyces" "Planctomyces" "#124646" 0.0689655172413793 0.275862068965517 0.275862068965517
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__" "" "#B9EDD3" 0.724137931034483 0.931034482758621 0.827586206896552
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__;g__" "" "#723595" 0.448275862068966 0.206896551724138 0.586206896551724
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__" "" "#D3728D" 0.827586206896552 0.448275862068966 0.551724137931034
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis" "Asticcacaulis" "#009EC1" 0 0.620689655172414 0.758620689655172
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas" "Brevundimonas" "#4F6AE5" 0.310344827586207 0.413793103448276 0.896551724137931
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter" "Caulobacter" "#61C1A7" 0.379310344827586 0.758620689655172 0.655172413793103
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Mycoplana" "Mycoplana" "#4F4672" 0.310344827586207 0.275862068965517 0.448275862068966
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium" "Phenylobacterium" "#8DE509" 0.551724137931034 0.896551724137931 0.0344827586206897
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ellin329;f__;g__" "" "#DC3584" 0.862068965517241 0.206896551724138 0.517241379310345
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__;g__" "" "#231A6A" 0.137931034482759 0.103448275862069 0.413793103448276
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other;Other" "Rhizobiales;Other;Other" "#D39EF6" 0.827586206896552 0.620689655172414 0.96551724137931
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__" "" "#468DD3" 0.275862068965517 0.551724137931034 0.827586206896552
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;Other" "Aurantimonadaceae;Other" "#00586A" 0 0.344827586206897 0.413793103448276
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__" "" "#957B4F" 0.586206896551724 0.482758620689655 0.310344827586207
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__" "" "#847261" 0.517241379310345 0.448275862068966 0.379310344827586
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Chelatococcus" "Chelatococcus" "#D3E54F" 0.827586206896552 0.896551724137931 0.310344827586207
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;Other" "Bradyrhizobiaceae;Other" "#6AC146" 0.413793103448276 0.758620689655172 0.275862068965517
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__" "" "#FFA7FF" 1 0.655172413793103 1
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas" "Balneimonas" "#DC9E6A" 0.862068965517241 0.620689655172414 0.413793103448276
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium" "Bradyrhizobium" "#230012" 0.137931034482759 0 0.0689655172413793
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum" "Ochrobactrum" "#D36A46" 0.827586206896552 0.413793103448276 0.275862068965517
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__" "" "#95E595" 0.586206896551724 0.896551724137931 0.586206896551724
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia" "Devosia" "#121200" 0.0689655172413793 0.0689655172413793 0
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium" "Hyphomicrobium" "#7BA79E" 0.482758620689655 0.655172413793103 0.620689655172414
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Parvibaculum" "Parvibaculum" "#9E588D" 0.620689655172414 0.344827586206897 0.551724137931034
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium" "Pedomicrobium" "#8D6172" 0.551724137931034 0.379310344827586 0.448275862068966
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes" "Rhodoplanes" "#FF9584" 1 0.586206896551724 0.517241379310345
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__" "" "#46353E" 0.275862068965517 0.206896551724138 0.241379310344828
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Methylobacterium" "Methylobacterium" "#4F849E" 0.310344827586207 0.517241379310345 0.620689655172414
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;Other" "Methylocystaceae;Other" "#090095" 0.0344827586206897 0 0.586206896551724
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__" "" "#2C3E00" 0.172413793103448 0.241379310344828 0
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;Other" "Phyllobacteriaceae;Other" "#8D1258" 0.551724137931034 0.0689655172413793 0.344827586206897
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__" "" "#356A23" 0.206896551724138 0.413793103448276 0.137931034482759
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Mesorhizobium" "Mesorhizobium" "#CAB9B0" 0.793103448275862 0.724137931034483 0.689655172413793
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Phyllobacterium" "Phyllobacterium" "#6A4FF6" 0.413793103448276 0.310344827586207 0.96551724137931
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;Other" "Rhizobiaceae;Other" "#95FFE5" 0.586206896551724 1 0.896551724137931
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__" "" "#4F2323" 0.310344827586207 0.137931034482759 0.137931034482759
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium" "Agrobacterium" "#090046" 0.0344827586206897 0 0.275862068965517
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae;g__Afifella" "Afifella" "#352300" 0.206896551724138 0.137931034482759 0
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;Other" "Xanthobacteraceae;Other" "#615846" 0.379310344827586 0.344827586206897 0.275862068965517
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__" "" "#00F6FF" 0 0.96551724137931 1
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Labrys" "Labrys" "#00DC6A" 0 0.862068965517241 0.413793103448276
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter" "Xanthobacter" "#DC72DC" 0.862068965517241 0.448275862068966 0.862068965517241
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__" "" "#72E5FF" 0.448275862068966 0.896551724137931 1
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;Other" "Rhodobacteraceae;Other" "#612358" 0.379310344827586 0.137931034482759 0.344827586206897
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__" "" "#844623" 0.517241379310345 0.275862068965517 0.137931034482759
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Amaricoccus" "Amaricoccus" "#C12300" 0.758620689655172 0.137931034482759 0
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus" "Paracoccus" "#7261B9" 0.448275862068966 0.379310344827586 0.724137931034483
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter" "Rhodobacter" "#A74F6A" 0.655172413793103 0.310344827586207 0.413793103448276
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium" "Rubellimicrobium" "#B96A72" 0.724137931034483 0.413793103448276 0.448275862068966
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__" "" "#583E7B" 0.344827586206897 0.241379310344828 0.482758620689655
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;Other" "Acetobacteraceae;Other" "#4F2C95" 0.310344827586207 0.172413793103448 0.586206896551724
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__" "" "#586161" 0.344827586206897 0.379310344827586 0.379310344827586
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Gluconobacter" "Gluconobacter" "#CA5858" 0.793103448275862 0.344827586206897 0.344827586206897
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseococcus" "Roseococcus" "#614F00" 0.379310344827586 0.310344827586207 0
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__" "" "#23354F" 0.137931034482759 0.206896551724138 0.310344827586207
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Azospirillum" "Azospirillum" "#4FC1E5" 0.310344827586207 0.758620689655172 0.896551724137931
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Inquilinus" "Inquilinus" "#EDE5FF" 0.931034482758621 0.896551724137931 1
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Skermanella" "Skermanella" "#DC8DB9" 0.862068965517241 0.551724137931034 0.724137931034483
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__;g__" "" "#95958D" 0.586206896551724 0.586206896551724 0.551724137931034
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__" "" "#FFC135" 1 0.758620689655172 0.206896551724138
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia" "Rickettsia" "#D3094F" 0.827586206896552 0.0344827586206897 0.310344827586207
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;Other" "mitochondria;Other" "#841A00" 0.517241379310345 0.103448275862069 0
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__" "" "#84DC3E" 0.517241379310345 0.862068965517241 0.241379310344828
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Pyropia" "Pyropia" "#233ECA" 0.137931034482759 0.241379310344828 0.793103448275862
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Vermamoeba" "Vermamoeba" "#95CAE5" 0.586206896551724 0.793103448275862 0.896551724137931
6 "k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__;g__" "" "#359561" 0.206896551724138 0.586206896551724 0.379310344827586
