rs1	rs2	rt1	rt3	passage	species	df	mutuallyInvasible	lowAbundance	1:1000	1000:1	doseDependence	sharedSratio	sharedTratio
0.95	0.5	0.5	0.05	4	1	alldata	TRUE	FALSE	0.99002290042299	0.990027853192231	1.00000500268149	0.526315789473684	0.1
0.05	0.65	0.5	0.05	4	1	alldata	TRUE	FALSE	0.52457984147834	0.524706674375698	1.00024177996814	13	0.1
0.2	0.65	0.5	0.05	4	1	alldata	TRUE	FALSE	0.738936672483086	0.921089835813564	1.24650713669194	3.25	0.1
0.35	0.65	0.5	0.05	4	1	alldata	TRUE	FALSE	0.961423627091498	0.987293175606231	1.02690754396477	1.85714285714286	0.1
0.5	0.65	0.5	0.05	4	1	alldata	TRUE	FALSE	0.986647212867439	0.989241088576388	1.00262897991817	1.3	0.1
0.65	0.65	0.5	0.05	4	1	alldata	TRUE	FALSE	0.989192871450863	0.989674608534432	1.00048700015687	1	0.1
0.8	0.65	0.5	0.05	4	1	alldata	TRUE	FALSE	0.989712497667849	0.989845068591278	1.00013394892329	0.8125	0.1
0.95	0.65	0.5	0.05	4	1	alldata	TRUE	FALSE	0.989885729018662	0.989931399461023	1.00004613708534	0.684210526315789	0.1
0.05	0.8	0.5	0.05	4	1	alldata	TRUE	FALSE	0.510119184197745	0.510132006278694	1.00002513546118	16	0.1
0.2	0.8	0.5	0.05	4	1	alldata	TRUE	FALSE	0.603618109633393	0.659553206160964	1.09266636576153	4	0.1
0.35	0.8	0.5	0.05	4	1	alldata	TRUE	FALSE	0.830924375607586	0.974374079065238	1.17263869934344	2.28571428571429	0.1
0.5	0.8	0.5	0.05	4	1	alldata	TRUE	FALSE	0.965062847367378	0.987622230227314	1.0233760764094	1.6	0.1
0.65	0.8	0.5	0.05	4	1	alldata	TRUE	FALSE	0.985445946037484	0.989116130402935	1.00372438932872	1.23076923076923	0.1
0.8	0.8	0.5	0.05	4	1	alldata	TRUE	FALSE	0.988686795261383	0.989565321003317	1.00088857841143	1	0.1
0.95	0.8	0.5	0.05	4	1	alldata	TRUE	FALSE	0.989481687065048	0.989762942375625	1.00028424508938	0.842105263157895	0.1
0.05	0.95	0.5	0.05	4	1	alldata	TRUE	FALSE	0.504316901554474	0.504318858231301	1.00000387985574	19	0.1
0.2	0.95	0.5	0.05	4	1	alldata	TRUE	FALSE	0.549380539647299	0.555498076348889	1.01113533563733	4.75	0.1
0.35	0.95	0.5	0.05	4	1	alldata	TRUE	FALSE	0.672939755443938	0.870804302165908	1.29403010465839	2.71428571428571	0.1
0.5	0.95	0.5	0.05	4	1	alldata	TRUE	FALSE	0.872121053472665	0.981035467979927	1.12488451468243	1.9	0.1
0.65	0.95	0.5	0.05	4	1	alldata	TRUE	FALSE	0.965356706773399	0.987693099253812	1.02313796788657	1.46153846153846	0.1
0.8	0.95	0.5	0.05	4	1	alldata	TRUE	FALSE	0.984101015355259	0.988992869170943	1.00497088585354	1.1875	0.1
0.95	0.95	0.5	0.05	4	1	alldata	TRUE	FALSE	0.988062756450661	0.989458360073165	1.00141246455591	1	0.1
0.05	0.05	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990087295418673	0.990087384288173	1.00000008975926	1	0.0769230769230769
0.2	0.05	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990126290649022	0.990126298963852	1.00000000839775	0.25	0.0769230769230769
0.35	0.05	0.65	0.05	4	1	alldata	TRUE	FALSE	0.99013183911496	0.990131844587671	1.00000000552725	0.142857142857143	0.0769230769230769
0.5	0.05	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990134615663254	0.99013462003085	1.00000000441111	0.1	0.0769230769230769
0.65	0.05	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990136393145917	0.990136396882956	1.00000000377427	0.0769230769230769	0.0769230769230769
0.8	0.05	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990137666090416	0.990137669423559	1.00000000336634	0.0625	0.0769230769230769
0.95	0.05	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990138630837142	0.990138633886183	1.00000000307941	0.0526315789473684	0.0769230769230769
0.05	0.2	0.65	0.05	4	1	alldata	TRUE	FALSE	0.97998909716075	0.987764994794309	1.00793467769804	4	0.0769230769230769
0.2	0.2	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990024366191455	0.990026814417226	1.00000247289446	1	0.0769230769230769
0.35	0.2	0.65	0.05	4	1	alldata	TRUE	FALSE	0.99008096873719	0.99008128376933	1.00000031818826	0.571428571428572	0.0769230769230769
0.5	0.2	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990100126249761	0.990100230965338	1.00000010576261	0.4	0.0769230769230769
0.65	0.2	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990110153211892	0.990110204134442	1.0000000514312	0.307692307692308	0.0769230769230769
0.8	0.2	0.65	0.05	4	1	alldata	TRUE	FALSE	0.99011644359678	0.990116473973896	1.00000003068035	0.25	0.0769230769230769
0.95	0.2	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990120793891754	0.990120814459737	1.00000002077321	0.210526315789474	0.0769230769230769
0.05	0.35	0.65	0.05	4	1	alldata	TRUE	FALSE	0.746393642894932	0.79806162790099	1.06922350625289	7	0.0769230769230769
0.2	0.35	0.65	0.05	4	1	alldata	TRUE	FALSE	0.989274307229793	0.989648178781989	1.00037792506028	1.75	0.0769230769230769
0.35	0.35	0.65	0.05	4	1	alldata	TRUE	FALSE	0.989932079806758	0.989952817832493	1.00002094893797	1	0.0769230769230769
0.5	0.35	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990024142379272	0.990027911771024	1.00000380737357	0.7	0.0769230769230769
0.65	0.35	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990060088168919	0.990061234537428	1.00000115787771	0.538461538461539	0.0769230769230769
0.8	0.35	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990079503361408	0.990079974365345	1.00000047572335	0.4375	0.0769230769230769
0.95	0.35	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990091729439736	0.990091965081034	1.00000023799946	0.368421052631579	0.0769230769230769
0.05	0.5	0.65	0.05	4	1	alldata	TRUE	FALSE	0.603471016890999	0.607327359393897	1.00639026961521	10	0.0769230769230769
0.2	0.5	0.65	0.05	4	1	alldata	TRUE	FALSE	0.973101182937916	0.987829509405533	1.01513545222826	2.5	0.0769230769230769
0.35	0.5	0.65	0.05	4	1	alldata	TRUE	FALSE	0.989030859925804	0.989609195977935	1.00058475025964	1.42857142857143	0.0769230769230769
0.5	0.5	0.65	0.05	4	1	alldata	TRUE	FALSE	0.989790924132838	0.989872455242088	1.00008237205178	1	0.0769230769230769
0.65	0.5	0.65	0.05	4	1	alldata	TRUE	FALSE	0.989948794706167	0.98996854743324	1.0000199532816	0.769230769230769	0.0769230769230769
0.8	0.5	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990010169958711	0.990016632008423	1.00000652725589	0.625	0.0769230769230769
0.95	0.5	0.65	0.05	4	1	alldata	TRUE	FALSE	0.990042406386912	0.990045007557312	1.00000262733231	0.526315789473684	0.0769230769230769
0.05	0.65	0.65	0.05	4	1	alldata	TRUE	FALSE	0.545857463249536	0.546302697369592	1.00081566003954	13	0.0769230769230769
0.2	0.65	0.65	0.05	4	1	alldata	TRUE	FALSE	0.847569862764403	0.971076288057645	1.145718283199	3.25	0.0769230769230769
0.35	0.65	0.65	0.05	4	1	alldata	TRUE	FALSE	0.980217628270228	0.988558982544086	1.00850969624835	1.85714285714286	0.0769230769230769
0.5	0.65	0.65	0.05	4	1	alldata	TRUE	FALSE	0.988561465359188	0.989521837558509	1.0009714845591	1.3	0.0769230769230769
0.65	0.65	0.65	0.05	4	1	alldata	TRUE	FALSE	0.989583089986456	0.989788898473708	1.00020797494352	1	0.0769230769230769
0.8	0.65	0.65	0.05	4	1	alldata	TRUE	FALSE	0.989843321688223	0.989905169825962	1.00006248275498	0.8125	0.0769230769230769
0.95	0.65	0.65	0.05	4	1	alldata	TRUE	FALSE	0.989945174284618	0.989967883890769	1.00002294026653	0.684210526315789	0.0769230769230769
0.05	0.8	0.65	0.05	4	1	alldata	TRUE	FALSE	0.521254190385639	0.521316781724833	1.00012007834248	16	0.0769230769230769
0.2	0.8	0.65	0.05	4	1	alldata	TRUE	FALSE	0.681014554641306	0.814487774868494	1.19599172927734	4	0.0769230769230769
0.35	0.8	0.65	0.05	4	1	alldata	TRUE	FALSE	0.919935948012993	0.984198739454572	1.06985572373857	2.28571428571429	0.0769230769230769
0.5	0.8	0.65	0.05	4	1	alldata	TRUE	FALSE	0.980688635287103	0.988646205754185	1.00811426805691	1.6	0.0769230769230769
0.65	0.8	0.65	0.05	4	1	alldata	TRUE	FALSE	0.987951014095877	0.989424608605198	1.00149156637151	1.23076923076923	0.0769230769230769
0.8	0.8	0.65	0.05	4	1	alldata	TRUE	FALSE	0.989302492223562	0.989704184564115	1.00040603591289	1	0.0769230769230769
0.95	0.8	0.65	0.05	4	1	alldata	TRUE	FALSE	0.98969887772981	0.989839307351787	1.00014189126121	0.842105263157895	0.0769230769230769
0.05	0.95	0.65	0.05	4	1	alldata	TRUE	FALSE	0.51023839292363	0.510248833015079	1.00002046120322	19	0.0769230769230769
0.2	0.95	0.65	0.05	4	1	alldata	TRUE	FALSE	0.590991756811511	0.620197474190423	1.04941814677159	4.75	0.0769230769230769
0.35	0.95	0.65	0.05	4	1	alldata	TRUE	FALSE	0.776257486867491	0.956276863850717	1.23190678354637	2.71428571428571	0.0769230769230769
0.5	0.95	0.65	0.05	4	1	alldata	TRUE	FALSE	0.939879068140512	0.985977389636887	1.0490470775007	1.9	0.0769230769230769
0.65	0.95	0.65	0.05	4	1	alldata	TRUE	FALSE	0.980019227658197	0.988620464239474	1.0087765998243	1.46153846153846	0.0769230769230769
0.8	0.95	0.65	0.05	4	1	alldata	TRUE	FALSE	0.987226160550739	0.989325942246133	1.00212695102632	1.1875	0.0769230769230769
0.95	0.95	0.65	0.05	4	1	alldata	TRUE	FALSE	0.988948319843471	0.989619611180916	1.00067879314214	1	0.0769230769230769
0.05	0.05	0.8	0.05	4	1	alldata	TRUE	FALSE	0.99009378372322	0.990093847741005	1.0000000646583	1	0.0625
0.2	0.05	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990129114296123	0.990129120946842	1.00000000671702	0.25	0.0625
0.35	0.05	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990133829056179	0.990133833652625	1.00000000464225	0.142857142857143	0.0625
0.5	0.05	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990136167442297	0.990136171242028	1.00000000383758	0.1	0.0625
0.65	0.05	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990137666090416	0.990137669423559	1.00000000336634	0.0769230769230769	0.0625
0.8	0.05	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990138739232567	0.990138742255059	1.00000000305259	0.0625	0.0625
0.95	0.05	0.8	0.05	4	1	alldata	TRUE	FALSE	0.99013956902881	0.990139571829147	1.00000000282822	0.0526315789473684	0.0625
0.05	0.2	0.8	0.05	4	1	alldata	TRUE	FALSE	0.984419484312967	0.988378751623119	1.00402193107028	4	0.0625
0.2	0.2	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990045551713433	0.990046708873499	1.00000116879477	1	0.0625
0.35	0.2	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990090371446318	0.990090549499865	1.00000017983565	0.571428571428572	0.0625
0.5	0.2	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990105976878922	0.990106044916589	1.00000006871756	0.4	0.0625
0.65	0.2	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990114294742218	0.990114330998339	1.00000003661812	0.307692307692308	0.0625
0.8	0.2	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990119584455552	0.990119607553672	1.00000002332862	0.25	0.0625
0.95	0.2	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990123290015586	0.99012330640558	1.00000001655349	0.210526315789474	0.0625
0.05	0.35	0.8	0.05	4	1	alldata	TRUE	FALSE	0.787181702356277	0.850075194908803	1.07989704583359	7	0.0625
0.2	0.35	0.8	0.05	4	1	alldata	TRUE	FALSE	0.989626683970629	0.989769433255244	1.0001442455897	1.75	0.0625
0.35	0.35	0.8	0.05	4	1	alldata	TRUE	FALSE	0.989980046826008	0.989988986652111	1.00000903030938	1	0.0625
0.5	0.35	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990044435373961	0.990046306328345	1.00000188976809	0.7	0.0625
0.65	0.35	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990072003466453	0.990072647389484	1.00000065038	0.538461538461539	0.0625
0.8	0.35	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990087560238052	0.990087852290949	1.00000029497684	0.4375	0.0625
0.95	0.35	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990097627278317	0.990097785124731	1.0000001594251	0.368421052631579	0.0625
0.05	0.5	0.8	0.05	4	1	alldata	TRUE	FALSE	0.635619650244033	0.641387193214873	1.00907389028742	10	0.0625
0.2	0.5	0.8	0.05	4	1	alldata	TRUE	FALSE	0.983052496251254	0.988683033224789	1.00572760559076	2.5	0.0625
0.35	0.5	0.8	0.05	4	1	alldata	TRUE	FALSE	0.989507799821676	0.989741859249002	1.00023654126564	1.42857142857143	0.0625
0.5	0.5	0.8	0.05	4	1	alldata	TRUE	FALSE	0.989889458398116	0.989925892151026	1.00003680588029	1	0.0625
0.65	0.5	0.8	0.05	4	1	alldata	TRUE	FALSE	0.989987822964585	0.989997488347554	1.00000976313319	0.769230769230769	0.0625
0.8	0.5	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990031368105778	0.990034823430571	1.00000349011648	0.625	0.0625
0.95	0.5	0.8	0.05	4	1	alldata	TRUE	FALSE	0.990056019319235	0.990057531007009	1.00000152687095	0.526315789473684	0.0625
0.05	0.65	0.8	0.05	4	1	alldata	TRUE	FALSE	0.567929446158869	0.568778018086577	1.0014941502566	13	0.0625
0.2	0.65	0.8	0.05	4	1	alldata	TRUE	FALSE	0.914751684388876	0.982021347110042	1.07353871424255	3.25	0.0625
0.35	0.65	0.8	0.05	4	1	alldata	TRUE	FALSE	0.98582813737429	0.989085285075471	1.0033039711261	1.85714285714286	0.0625
0.5	0.65	0.8	0.05	4	1	alldata	TRUE	FALSE	0.989255532443093	0.989674780846007	1.00042380192899	1.3	0.0625
0.65	0.65	0.8	0.05	4	1	alldata	TRUE	FALSE	0.989761337467842	0.989859556708853	1.00009923527753	1	0.0625
0.8	0.65	0.8	0.05	4	1	alldata	TRUE	FALSE	0.989913827975434	0.989945313346147	1.00003180617325	0.8125	0.0625
0.95	0.65	0.8	0.05	4	1	alldata	TRUE	FALSE	0.989981319103369	0.989993581000799	1.0000123859887	0.684210526315789	0.0625
0.05	0.8	0.8	0.05	4	1	alldata	TRUE	FALSE	0.535047206384473	0.535210148874759	1.00030453853107	16	0.0625
0.2	0.8	0.8	0.05	4	1	alldata	TRUE	FALSE	0.759775837381975	0.915591836615846	1.20508154059068	4	0.0625
0.35	0.8	0.8	0.05	4	1	alldata	TRUE	FALSE	0.959272146772323	0.986956249227847	1.02885948742354	2.28571428571429	0.0625
0.5	0.8	0.8	0.05	4	1	alldata	TRUE	FALSE	0.985797386872895	0.989114001881857	1.00336439825579	1.6	0.0625
0.65	0.8	0.8	0.05	4	1	alldata	TRUE	FALSE	0.988913231257518	0.98959813613111	1.00069258338542	1.23076923076923	0.0625
0.8	0.8	0.8	0.05	4	1	alldata	TRUE	FALSE	0.989587925115528	0.989791444085859	1.00020566032099	1	0.0625
0.95	0.8	0.8	0.05	4	1	alldata	TRUE	FALSE	0.989815417662698	0.989890807172036	1.0000761652203	0.842105263157895	0.0625
0.05	0.95	0.8	0.05	4	1	alldata	TRUE	FALSE	0.518502802929226	0.518537055004205	1.00006605957535	19	0.0625
0.2	0.95	0.8	0.05	4	1	alldata	TRUE	FALSE	0.643467234738004	0.714261256433398	1.11001962162723	4.75	0.0625
0.35	0.95	0.8	0.05	4	1	alldata	TRUE	FALSE	0.862842470806174	0.977133872023631	1.13245917428088	2.71428571428571	0.0625
0.5	0.95	0.8	0.05	4	1	alldata	TRUE	FALSE	0.96781309610412	0.987684520113619	1.02053229501594	1.9	0.0625
0.65	0.95	0.8	0.05	4	1	alldata	TRUE	FALSE	0.985258796746564	0.989072942403219	1.00387121197928	1.46153846153846	0.0625
0.8	0.95	0.8	0.05	4	1	alldata	TRUE	FALSE	0.988492383632354	0.989518677389466	1.00103824144132	1.1875	0.0625
0.95	0.95	0.8	0.05	4	1	alldata	TRUE	FALSE	0.989366562752549	0.989722568186474	1.00035983168153	1	0.0625
0.05	0.05	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990098109934833	0.990098160754295	1.0000000513277	1	0.0526315789473684
0.2	0.05	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990131111887065	0.990131117533289	1.0000000057025	0.25	0.0526315789473684
0.35	0.05	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990135295996402	0.990135300047552	1.00000000409151	0.142857142857143	0.0526315789473684
0.5	0.05	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990137326872694	0.990137330290716	1.00000000345207	0.1	0.0526315789473684
0.65	0.05	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990138630837142	0.990138633886183	1.00000000307941	0.0769230769230769	0.0526315789473684
0.8	0.05	0.95	0.05	4	1	alldata	TRUE	FALSE	0.99013956902881	0.990139571829147	1.00000000282822	0.0625	0.0526315789473684
0.95	0.05	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990140288948045	0.99014029156624	1.00000000264427	0.0526315789473684	0.0526315789473684
0.05	0.2	0.95	0.05	4	1	alldata	TRUE	FALSE	0.986359470916594	0.988702905102615	1.00237584192692	4	0.0526315789473684
0.2	0.2	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990059204344693	0.990059858503232	1.00000066072669	1	0.0526315789473684
0.35	0.2	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990097012674811	0.990097128509464	1.00000011699324	0.571428571428572	0.0526315789473684
0.5	0.2	0.95	0.05	4	1	alldata	TRUE	FALSE	0.9901103028391	0.990110351124409	1.00000004876761	0.4	0.0526315789473684
0.65	0.2	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990117450353576	0.99011747789458	1.0000000278159	0.307692307692308	0.0526315789473684
0.8	0.2	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990122027829819	0.990122046243459	1.00000001859734	0.25	0.0526315789473684
0.95	0.2	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990125279381916	0.990125292971914	1.00000001372553	0.210526315789474	0.0526315789473684
0.05	0.35	0.95	0.05	4	1	alldata	TRUE	FALSE	0.81654690005799	0.884990569643893	1.08382086758402	7	0.0526315789473684
0.2	0.35	0.95	0.05	4	1	alldata	TRUE	FALSE	0.989775311890068	0.989840582321009	1.00006594469488	1.75	0.0526315789473684
0.35	0.35	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990008368208047	0.990012875240573	1.00000455251963	1	0.0526315789473684
0.5	0.35	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990058233570312	0.990059290609478	1.00000106765353	0.7	0.0526315789473684
0.65	0.35	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990080671822365	0.990081072485527	1.00000040467729	0.538461538461539	0.0526315789473684
0.8	0.35	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990093660686129	0.990093856881171	1.00000019815806	0.4375	0.0526315789473684
0.95	0.35	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990102220261089	0.990102333008466	1.00000011387448	0.368421052631579	0.0526315789473684
0.05	0.5	0.95	0.05	4	1	alldata	TRUE	FALSE	0.66097944456338	0.66838224503575	1.01119974385476	10	0.0526315789473684
0.2	0.5	0.95	0.05	4	1	alldata	TRUE	FALSE	0.986575627536365	0.989087685077633	1.00254623920473	2.5	0.0526315789473684
0.35	0.5	0.95	0.05	4	1	alldata	TRUE	FALSE	0.989713086524248	0.989821730791348	1.00010977349757	1.42857142857143	0.0526315789473684
0.5	0.5	0.95	0.05	4	1	alldata	TRUE	FALSE	0.989943122447964	0.989961401385255	1.00001846463385	1	0.0526315789473684
0.65	0.5	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990012692550445	0.990017941195903	1.00000530159411	0.769230769230769	0.0526315789473684
0.8	0.5	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990046217467511	0.990048246202361	1.00000204913146	0.625	0.0526315789473684
0.95	0.5	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990066122243076	0.990067074007869	1.00000096131437	0.526315789473684	0.0526315789473684
0.05	0.65	0.95	0.05	4	1	alldata	TRUE	FALSE	0.587700344094377	0.588901147666875	1.00204322421207	13	0.0526315789473684
0.2	0.65	0.95	0.05	4	1	alldata	TRUE	FALSE	0.949763430952755	0.985535882659795	1.03766459156166	3.25	0.0526315789473684
0.35	0.65	0.95	0.05	4	1	alldata	TRUE	FALSE	0.98788558568603	0.989359950522163	1.00149244493238	1.85714285714286	0.0526315789473684
0.5	0.65	0.95	0.05	4	1	alldata	TRUE	FALSE	0.989564237020195	0.989768881223655	1.0002068023437	1.3	0.0526315789473684
0.65	0.65	0.95	0.05	4	1	alldata	TRUE	FALSE	0.989855868195593	0.989906952831338	1.00005160815568	1	0.0526315789473684
0.8	0.65	0.95	0.05	4	1	alldata	TRUE	FALSE	0.989956491906896	0.989973809001349	1.00001749278336	0.8125	0.0526315789473684
0.95	0.65	0.95	0.05	4	1	alldata	TRUE	FALSE	0.990005455821365	0.990012584945654	1.00000720109596	0.684210526315789	0.0526315789473684
0.05	0.8	0.95	0.05	4	1	alldata	TRUE	FALSE	0.549301290655232	0.549583315340374	1.00051342439921	16	0.0526315789473684
0.2	0.8	0.95	0.05	4	1	alldata	TRUE	FALSE	0.825593937328455	0.956912005537104	1.15905890568138	4	0.0526315789473684
0.35	0.8	0.95	0.05	4	1	alldata	TRUE	FALSE	0.975284393816033	0.988079476894733	1.01311933540599	2.28571428571429	0.0526315789473684
0.5	0.8	0.95	0.05	4	1	alldata	TRUE	FALSE	0.987796145108386	0.989371138957358	1.00159445231364	1.6	0.0526315789473684
0.65	0.8	0.95	0.05	4	1	alldata	TRUE	FALSE	0.989355230664004	0.989707024861019	1.00035557925618	1.23076923076923	0.0526315789473684
0.8	0.8	0.95	0.05	4	1	alldata	TRUE	FALSE	0.989739716430437	0.989850590761705	1.00011202372647	1	0.0526315789473684
0.95	0.8	0.95	0.05	4	1	alldata	TRUE	FALSE	0.989884735330479	0.989927591430579	1.00004329403068	0.842105263157895	0.0526315789473684
0.05	0.95	0.95	0.05	4	1	alldata	TRUE	FALSE	0.528153498466385	0.528227495000731	1.00014010422076	19	0.0526315789473684
0.2	0.95	0.95	0.05	4	1	alldata	TRUE	FALSE	0.69850267800326	0.808616541861461	1.15764272253468	4.75	0.0526315789473684
0.35	0.95	0.95	0.05	4	1	alldata	TRUE	FALSE	0.918483611587512	0.983464540620117	1.07074805496017	2.71428571428571	0.0526315789473684
0.5	0.95	0.95	0.05	4	1	alldata	TRUE	FALSE	0.979130860970769	0.988469515018837	1.00953769758499	1.9	0.0526315789473684
0.65	0.95	0.95	0.05	4	1	alldata	TRUE	FALSE	0.987434500411621	0.989331330012584	1.00192096751751	1.46153846153846	0.0526315789473684
0.8	0.95	0.95	0.05	4	1	alldata	TRUE	FALSE	0.989091884079908	0.989641836648774	1.00055601767411	1.1875	0.0526315789473684
0.95	0.95	0.95	0.05	4	1	alldata	TRUE	FALSE	0.989591115296604	0.989793109626988	1.00020411898133	1	0.0526315789473684
0.05	0.05	0.05	0.2	4	1	alldata	TRUE	FALSE	0.298776874368203	0.516768050991101	1.72961194564962	1	4
0.2	0.05	0.05	0.2	4	1	alldata	TRUE	FALSE	0.750428155486176	0.893842610717608	1.19111017381606	0.25	4
0.35	0.05	0.05	0.2	4	1	alldata	TRUE	FALSE	0.922837963523687	0.980108824433576	1.0620594981715	0.142857142857143	4
0.5	0.05	0.05	0.2	4	1	alldata	TRUE	FALSE	0.967519281266972	0.98627046449325	1.01938068169734	0.1	4
0.65	0.05	0.05	0.2	4	1	alldata	TRUE	FALSE	0.97998909716075	0.987764994794309	1.00793467769804	0.0769230769230769	4
0.8	0.05	0.05	0.2	4	1	alldata	TRUE	FALSE	0.984419484312967	0.988378751623119	1.00402193107028	0.0625	4
0.95	0.05	0.05	0.2	4	1	alldata	TRUE	FALSE	0.986359470916594	0.988702905102615	1.00237584192692	0.0526315789473684	4
0.05	0.2	0.05	0.2	4	1	alldata	TRUE	FALSE	0.00532519904897195	0.00602830721200984	1.13203415620185	4	4
0.2	0.2	0.05	0.2	4	1	alldata	TRUE	FALSE	0.270072731353788	0.891624400871528	3.30142327365706	1	4
0.35	0.2	0.05	0.2	4	1	alldata	TRUE	FALSE	0.896580998537434	0.979857243428645	1.09288200957533	0.571428571428572	4
0.5	0.2	0.05	0.2	4	1	alldata	TRUE	FALSE	0.963478739468607	0.986165759163273	1.02354698527876	0.4	4
0.65	0.2	0.05	0.2	4	1	alldata	TRUE	FALSE	0.978980611853211	0.987703090902813	1.00890975668363	0.307692307692308	4
0.8	0.2	0.05	0.2	4	1	alldata	TRUE	FALSE	0.98404165295677	0.988335968028496	1.00436395660572	0.25	4
0.95	0.2	0.05	0.2	4	1	alldata	TRUE	FALSE	0.986177207711552	0.988670621069779	1.00252836238632	0.210526315789474	4
0.05	0.35	0.05	0.2	4	1	alldata	TRUE	FALSE	0.00512796765740561	0.0051680766336567	1.00782161256286	7	4
0.2	0.35	0.05	0.2	4	1	alldata	TRUE	FALSE	0.00818818227631177	0.58677860063539	71.6616436755356	1.75	4
0.35	0.35	0.05	0.2	4	1	alldata	TRUE	FALSE	0.28584137861488	0.977900900622632	3.42113134690754	1	4
0.5	0.35	0.05	0.2	4	1	alldata	TRUE	FALSE	0.921271748322542	0.98576098248898	1.07000022988207	0.7	4
0.65	0.35	0.05	0.2	4	1	alldata	TRUE	FALSE	0.971673118672875	0.987529051634281	1.01631817599633	0.538461538461539	4
0.8	0.35	0.05	0.2	4	1	alldata	TRUE	FALSE	0.98187308690157	0.988236719291494	1.00648111499828	0.4375	4
0.95	0.35	0.05	0.2	4	1	alldata	TRUE	FALSE	0.985342006148362	0.988604908095185	1.00331144102907	0.368421052631579	4
0.05	0.5	0.05	0.2	4	1	alldata	TRUE	FALSE	0.00507982156267822	0.00509243680466295	1.00248340258197	10	4
0.2	0.5	0.05	0.2	4	1	alldata	TRUE	FALSE	0.00590145231739771	0.0309546320194602	5.2452566511814	2.5	4
0.35	0.5	0.05	0.2	4	1	alldata	TRUE	FALSE	0.014946807061859	0.928619769410783	62.1283037619733	1.42857142857143	4
0.5	0.5	0.05	0.2	4	1	alldata	TRUE	FALSE	0.294421011663939	0.983751239712597	3.34130785759096	1	4
0.65	0.5	0.05	0.2	4	1	alldata	TRUE	FALSE	0.903250616872552	0.986999590667118	1.09271953124653	0.769230769230769	4
0.8	0.5	0.05	0.2	4	1	alldata	TRUE	FALSE	0.971587940696947	0.987998299675144	1.01689024563893	0.625	4
0.95	0.5	0.05	0.2	4	1	alldata	TRUE	FALSE	0.982348327490474	0.988468606522331	1.00623025342497	0.526315789473684	4
0.05	0.65	0.05	0.2	4	1	alldata	TRUE	FALSE	0.00505857274089401	0.00506535558925263	1.00134086207831	13	4
0.2	0.65	0.05	0.2	4	1	alldata	TRUE	FALSE	0.00547392783328145	0.00809209072427753	1.47829693242897	3.25	4
0.35	0.65	0.05	0.2	4	1	alldata	TRUE	FALSE	0.00744377930400285	0.374271379830805	50.2797523335415	1.85714285714286	4
