

Software Version	3.09.07



Experiment File Path:	C:\Users\Public\Documents\Experiments\Doran\e0046.2B.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\DG-37C-48Hr-orbital-continuous.prt



Plate Number	Plate 1
Date	8/18/2023
Time	1:43:34 PM
Reader Type:	Epoch 2
Reader Serial Number:	20022826
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE (Use plate lid)
Eject plate on completion	
Set Temperature	Setpoint 37°C, Gradient 0 °C
	Preheat before moving to next step
Start Kinetic	Runtime 48:00:00 (HH:MM:SS), Interval 0:15:00, 193 Reads
    Shake	Orbital: Continuous
	Frequency: 282 cpm (3 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
End Kinetic	

600

Time	T° 600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
38:59:16	37.2	0.27220	0.31340	0.27230	0.62100	1.21850	1.43920	1.07280	1.18610	1.07920	1.08350	1.24460	0.75200	1.03840	1.15450	1.33000	1.38980	1.38860	1.41210	1.69920	1.63540	1.67990	1.62480	1.57730	1.54410	1.20990	1.26430	1.32020	1.41890	1.40100	1.40000	1.71680	1.65050	1.69250	1.64260	1.67460	1.54340	1.28460	1.36440	1.42090	1.37960	1.39410	1.37850	1.68310	1.68630	1.69630	1.64170	1.63170	1.57420	1.32790	1.42570	1.46130	1.37410	1.42270	1.41960	1.64490	1.67810	1.69000	1.64880	1.57760	1.60430	1.29680	1.41160	1.44230	1.35410	1.41490	1.37660	1.64720	1.71950	1.69550	1.63540	1.62480	1.59100	1.24390	1.42140	1.40550	1.42690	1.46780	1.38590	1.65140	1.69750	1.65820	1.57770	1.57310	1.52330	1.21920	1.46440	1.43010	1.40710	1.44530	1.46480	1.64220	1.61450	1.66790	1.62580	1.62930	1.41970
39:14:16	37.2	0.27350	0.31450	0.27010	0.59300	1.20660	1.46550	1.06090	1.18800	1.11600	1.08740	1.24490	0.70800	1.01280	1.15920	1.34050	1.38650	1.38600	1.40980	1.70080	1.63460	1.68050	1.62630	1.57470	1.54110	1.19320	1.28900	1.31130	1.41730	1.40080	1.40040	1.71900	1.65270	1.69210	1.64110	1.67510	1.54180	1.28360	1.36260	1.41870	1.37840	1.39550	1.37060	1.68220	1.68740	1.69070	1.64070	1.63930	1.57350	1.32230	1.42310	1.46090	1.37130	1.42190	1.41270	1.64520	1.67590	1.69060	1.64760	1.57650	1.60380	1.29040	1.41230	1.44040	1.35490	1.41720	1.37720	1.64850	1.72130	1.69200	1.63470	1.62450	1.59070	1.23790	1.42080	1.40370	1.42670	1.46840	1.38890	1.64650	1.69780	1.65640	1.57940	1.56800	1.52390	1.12390	1.45290	1.42770	1.41320	1.45310	1.46230	1.64040	1.61420	1.66340	1.62770	1.62970	1.41610
39:29:16	37.2	0.27330	0.31340	0.26890	0.56420	1.20990	1.44910	1.07270	1.19890	1.09020	1.07100	1.26640	0.67990	0.98670	1.14240	1.35350	1.36880	1.38440	1.40870	1.70170	1.63370	1.67850	1.62590	1.57350	1.54040	1.21270	1.28520	1.30590	1.41680	1.40070	1.40170	1.71670	1.65020	1.69430	1.64180	1.67620	1.53820	1.27920	1.36400	1.41880	1.37940	1.39720	1.36530	1.68360	1.68600	1.68750	1.64020	1.63190	1.57300	1.32010	1.42220	1.46020	1.37060	1.42200	1.40920	1.64370	1.67430	1.69310	1.64770	1.57880	1.60090	1.28480	1.41140	1.44080	1.35390	1.42060	1.37720	1.64940	1.72040	1.69200	1.63140	1.62580	1.58710	1.23370	1.42050	1.40320	1.42840	1.46550	1.38790	1.64530	1.70060	1.65850	1.57820	1.56840	1.52310	1.17310	1.45870	1.42280	1.41690	1.44880	1.45830	1.63990	1.61280	1.66420	1.62480	1.62690	1.41310
39:44:16	37.2	0.27380	0.31440	0.26710	0.53860	1.19190	1.47390	1.05380	1.21010	1.12610	1.09180	1.33490	0.69300	0.96140	1.12480	1.39680	1.38810	1.38240	1.40870	1.69870	1.63290	1.68080	1.62470	1.57290	1.53600	1.24460	1.29250	1.30430	1.41650	1.40000	1.40070	1.71880	1.65170	1.69440	1.64060	1.67190	1.53880	1.27750	1.36420	1.41500	1.37720	1.39680	1.36660	1.68140	1.68530	1.69210	1.63980	1.63060	1.57160	1.31840	1.42200	1.46200	1.37110	1.42330	1.40750	1.64350	1.67780	1.69140	1.64850	1.57290	1.60180	1.28070	1.41090	1.43830	1.35350	1.42290	1.37720	1.64650	1.72090	1.69470	1.63410	1.62370	1.58770	1.23090	1.41920	1.40420	1.42900	1.46620	1.38610	1.64630	1.69830	1.65730	1.57810	1.57530	1.52010	1.12000	1.47490	1.42300	1.41300	1.45270	1.46380	1.64170	1.61210	1.66480	1.62430	1.62400	1.41200
39:59:16	37.1	0.27380	0.31320	0.26600	0.51200	1.19430	1.48030	1.06130	1.20760	1.10140	1.06760	1.36660	0.64780	0.93570	1.10970	1.38660	1.38620	1.38250	1.40830	1.69860	1.63180	1.67690	1.62380	1.57260	1.53550	1.24210	1.29390	1.30370	1.41670	1.39830	1.40100	1.71680	1.65070	1.69600	1.63830	1.67490	1.53710	1.27610	1.36550	1.41510	1.37780	1.39680	1.36390	1.68150	1.68280	1.69660	1.64020	1.62940	1.57070	1.31790	1.42160	1.46070	1.37240	1.42370	1.40310	1.64320	1.67550	1.69300	1.64920	1.57350	1.60310	1.27410	1.40950	1.43950	1.35260	1.42470	1.37630	1.64750	1.72220	1.69390	1.63240	1.62480	1.58700	1.22820	1.41930	1.40460	1.42860	1.46650	1.38640	1.65070	1.69990	1.65690	1.57720	1.57870	1.51750	1.14350	1.48340	1.42000	1.40900	1.45970	1.46160	1.64090	1.61120	1.66400	1.62340	1.62450	1.41460
40:14:16	37.1	0.27430	0.31430	0.26520	0.48650	1.17100	1.46990	1.05940	1.19440	1.13230	1.08780	1.38000	0.55660	0.90810	1.09010	1.38850	1.36870	1.38020	1.40830	1.70130	1.63080	1.67720	1.62340	1.57080	1.53270	1.27090	1.31860	1.29920	1.41540	1.39850	1.40140	1.71980	1.65060	1.69000	1.63910	1.67670	1.53710	1.27330	1.36580	1.41400	1.37970	1.40040	1.36410	1.68090	1.68630	1.69250	1.64030	1.62860	1.56970	1.31900	1.42080	1.45950	1.37020	1.42390	1.40260	1.64310	1.67520	1.69260	1.64720	1.56980	1.60440	1.27140	1.40900	1.43840	1.35160	1.42920	1.37780	1.64830	1.72140	1.69420	1.63390	1.62420	1.58600	1.22440	1.41900	1.40320	1.42940	1.46680	1.38690	1.64880	1.69620	1.65850	1.57640	1.57910	1.51750	1.07570	1.48480	1.41990	1.40360	1.45960	1.45980	1.63980	1.61030	1.66590	1.62230	1.62620	1.41780
40:29:16	37.1	0.27470	0.31430	0.26580	0.46160	1.18860	1.48850	1.05830	1.19240	1.11850	1.07190	1.40070	0.56210	0.88030	1.07110	1.35020	1.37980	1.37950	1.40930	1.69850	1.63140	1.67670	1.62190	1.57090	1.52970	1.27430	1.33060	1.29570	1.41520	1.39720	1.40090	1.71960	1.65100	1.69070	1.63860	1.67420	1.53250	1.27310	1.36670	1.41420	1.38040	1.40020	1.36330	1.67890	1.68590	1.68800	1.63920	1.63350	1.56690	1.31810	1.41990	1.45940	1.37230	1.42200	1.39910	1.64270	1.67620	1.69160	1.64710	1.56950	1.60490	1.26730	1.40750	1.43930	1.35070	1.43170	1.37570	1.64690	1.72370	1.69330	1.63160	1.62420	1.58370	1.22340	1.41840	1.40250	1.42920	1.45970	1.38510	1.64810	1.69690	1.65780	1.57620	1.57610	1.51510	1.10800	1.49760	1.41980	1.39690	1.46100	1.45860	1.63990	1.61130	1.66470	1.62140	1.62330	1.39980
40:44:16	37.1	0.27590	0.31540	0.26500	0.43560	1.17830	1.46670	1.06830	1.19010	1.14080	1.07570	1.37450	0.51820	0.85200	1.05290	1.34740	1.37900	1.37800	1.40770	1.70290	1.63000	1.67760	1.62310	1.56950	1.52650	1.29290	1.34510	1.29260	1.41450	1.39810	1.40050	1.71900	1.65050	1.68990	1.63830	1.67440	1.53230	1.26870	1.36470	1.41280	1.37850	1.40040	1.36360	1.67940	1.68400	1.68800	1.63780	1.63320	1.56330	1.31780	1.41920	1.45900	1.36920	1.42130	1.39820	1.64410	1.67710	1.69370	1.64610	1.56710	1.60520	1.26690	1.40780	1.43810	1.35080	1.43680	1.37820	1.64660	1.72620	1.69340	1.63380	1.62570	1.58550	1.22320	1.41810	1.40170	1.42950	1.45720	1.38420	1.64970	1.69600	1.65900	1.58120	1.57390	1.51440	1.05930	1.52040	1.41570	1.39000	1.45700	1.45720	1.64060	1.61050	1.66780	1.62130	1.62250	1.38820
40:59:16	37.1	0.27430	0.31320	0.26410	0.40860	1.19750	1.48630	1.05910	1.19520	1.10900	1.08120	1.41930	0.44600	0.82360	1.03430	1.29670	1.37620	1.37640	1.40640	1.70000	1.62910	1.67610	1.62220	1.57060	1.52640	1.29970	1.33770	1.28860	1.41450	1.39430	1.39910	1.71550	1.64870	1.69030	1.63690	1.67180	1.53050	1.26980	1.35810	1.41040	1.38110	1.40270	1.36250	1.67850	1.68570	1.69050	1.63900	1.62820	1.56260	1.31570	1.41740	1.45770	1.37080	1.42160	1.39550	1.64360	1.67630	1.69200	1.64710	1.56720	1.60370	1.25910	1.40720	1.43870	1.35140	1.43610	1.37700	1.64620	1.72650	1.69640	1.63160	1.62230	1.57940	1.22130	1.41730	1.40270	1.42970	1.45500	1.38390	1.64940	1.69560	1.65980	1.57830	1.57070	1.51140	1.07420	1.53170	1.41420	1.38150	1.45780	1.45810	1.63970	1.60750	1.66600	1.62040	1.62290	1.38230
41:14:16	37.1	0.27580	0.31470	0.26330	0.38350	1.17920	1.46420	1.07230	1.19600	1.14430	1.06680	1.46930	0.35260	0.79380	1.01390	1.28870	1.37230	1.37680	1.40530	1.70300	1.62970	1.67650	1.62000	1.56850	1.52360	1.32050	1.35710	1.28480	1.41370	1.39510	1.39920	1.71260	1.64970	1.69120	1.63680	1.67250	1.52990	1.27110	1.35350	1.40990	1.38090	1.40180	1.36200	1.67660	1.68480	1.68620	1.63860	1.62590	1.56120	1.31350	1.41760	1.45580	1.37130	1.42000	1.39360	1.64250	1.67710	1.69170	1.64570	1.56480	1.60500	1.25370	1.40690	1.43780	1.35090	1.43740	1.37620	1.64610	1.72430	1.69580	1.63130	1.62460	1.58060	1.22390	1.41680	1.40250	1.42930	1.45320	1.38110	1.64800	1.69290	1.66020	1.57930	1.57070	1.51040	1.02270	1.54360	1.41280	1.37810	1.45440	1.45700	1.63930	1.60850	1.66600	1.62070	1.62190	1.38530
41:29:16	37.2	0.27540	0.31340	0.26370	0.35780	1.16710	1.47880	1.05350	1.19220	1.11490	1.08120	1.41150	0.30240	0.76530	0.99330	1.35220	1.36860	1.37400	1.40340	1.72150	1.62930	1.67440	1.62020	1.56910	1.52070	1.29180	1.36760	1.28100	1.41270	1.39250	1.39960	1.71360	1.64750	1.68850	1.63600	1.66890	1.52470	1.27030	1.34930	1.40850	1.38130	1.40100	1.35970	1.67690	1.68440	1.68830	1.63690	1.63090	1.56050	1.31620	1.41660	1.45420	1.37060	1.41790	1.39390	1.64320	1.67600	1.68910	1.64510	1.56460	1.60670	1.24940	1.40650	1.43890	1.34970	1.43840	1.37660	1.64610	1.72260	1.69450	1.62980	1.62380	1.57820	1.21700	1.41680	1.40210	1.43010	1.45160	1.37990	1.64900	1.69580	1.65870	1.57740	1.57160	1.50840	1.01880	1.54050	1.41320	1.37470	1.46260	1.45520	1.63860	1.60700	1.66890	1.61820	1.62030	1.37370
41:44:16	37.2	0.27520	0.31430	0.26270	0.33290	1.21040	1.45350	1.05710	1.19450	1.14510	1.05390	1.36050	0.25020	0.73380	0.96920	1.31760	1.37330	1.37180	1.40100	1.70930	1.62590	1.67300	1.61870	1.56640	1.51850	1.32220	1.36100	1.27620	1.40820	1.39400	1.39740	1.71390	1.64850	1.68880	1.63350	1.66920	1.52220	1.26840	1.33840	1.40790	1.38270	1.40190	1.35270	1.67370	1.68540	1.68670	1.63510	1.62790	1.55860	1.31350	1.41220	1.45220	1.36790	1.41800	1.39050	1.64200	1.67350	1.69030	1.64200	1.56280	1.60470	1.24540	1.40500	1.43740	1.34910	1.44180	1.38000	1.64450	1.72450	1.69050	1.62790	1.62220	1.57840	1.19630	1.41300	1.40140	1.42910	1.45240	1.37750	1.64720	1.69150	1.65860	1.57690	1.57340	1.50460	0.94690	1.55260	1.41100	1.37310	1.45840	1.44900	1.63530	1.60500	1.66410	1.61620	1.62000	1.38730
41:59:16	37.1	0.27680	0.31460	0.26420	0.30880	1.16900	1.46120	1.05080	1.20410	1.15180	1.07910	1.33010	0.25470	0.70370	0.94590	1.30950	1.36590	1.36990	1.40390	1.70520	1.62620	1.67060	1.61730	1.56670	1.51480	1.31960	1.37970	1.27480	1.40970	1.39110	1.39820	1.71330	1.64670	1.68850	1.63240	1.66980	1.51920	1.26770	1.32800	1.40380	1.38310	1.40170	1.35230	1.67630	1.68460	1.68540	1.63370	1.62740	1.55680	1.31250	1.41170	1.45090	1.37050	1.41390	1.39150	1.64160	1.67610	1.68970	1.64110	1.56410	1.60280	1.24360	1.40540	1.43930	1.35130	1.44300	1.37690	1.64670	1.72360	1.69180	1.62660	1.62040	1.57350	1.21880	1.41400	1.40430	1.42860	1.43610	1.37760	1.64810	1.68790	1.65830	1.57780	1.57110	1.50250	0.94320	1.54780	1.41750	1.37100	1.45520	1.44830	1.63420	1.60460	1.66250	1.61460	1.61700	1.38260
42:14:16	37.1	0.27810	0.31610	0.26300	0.28840	1.10550	1.44440	1.05000	1.20970	1.13150	1.05780	1.37140	0.23700	0.67220	0.92180	1.28050	1.36710	1.36950	1.40230	1.70290	1.62530	1.67110	1.62040	1.56420	1.51240	1.30520	1.37540	1.27250	1.40690	1.39270	1.39900	1.71140	1.64810	1.68990	1.63370	1.67360	1.51830	1.26930	1.31970	1.40490	1.38320	1.40020	1.35400	1.67420	1.68480	1.67380	1.63260	1.62450	1.55520	1.31190	1.40940	1.45000	1.36830	1.41620	1.39350	1.63920	1.67360	1.68840	1.64050	1.56310	1.60750	1.24330	1.40400	1.43940	1.34960	1.44300	1.37960	1.64610	1.72420	1.69120	1.62940	1.62140	1.57740	1.22500	1.41350	1.40010	1.42960	1.43640	1.37450	1.64470	1.68890	1.65800	1.57680	1.56860	1.50380	0.92600	1.55590	1.42130	1.36950	1.46630	1.43920	1.63670	1.60490	1.66420	1.61250	1.61930	1.36560
42:29:16	37.1	0.27700	0.31550	0.26220	0.27670	1.13500	1.45410	1.06110	1.21570	1.15330	1.06940	1.37630	0.21320	0.64210	0.89680	1.31320	1.36980	1.36820	1.40310	1.70810	1.62570	1.67180	1.61890	1.56310	1.51070	1.32050	1.39680	1.27110	1.40530	1.39090	1.39800	1.71590	1.64780	1.68790	1.63170	1.67230	1.51830	1.26980	1.31490	1.40570	1.38100	1.39880	1.35410	1.67440	1.68600	1.67450	1.63130	1.62510	1.55420	1.30770	1.40950	1.44960	1.36960	1.41430	1.39610	1.63920	1.67580	1.68870	1.64100	1.56360	1.60740	1.23630	1.40330	1.43830	1.34990	1.44190	1.37570	1.64290	1.72270	1.69240	1.62630	1.62250	1.57290	1.21400	1.41370	1.40120	1.42930	1.43300	1.37220	1.64700	1.68830	1.65820	1.57710	1.57060	1.50190	0.93000	1.55400	1.41050	1.36500	1.47050	1.43530	1.63740	1.60460	1.66180	1.61230	1.61860	1.37590
42:44:16	37.1	0.27680	0.31520	0.26390	0.26440	1.04830	1.43810	1.05220	1.22610	1.14440	1.07930	1.34350	0.19890	0.61360	0.87130	1.30090	1.36490	1.36770	1.40320	1.71160	1.62440	1.67010	1.61750	1.56230	1.50800	1.31480	1.40050	1.26830	1.40470	1.39000	1.39690	1.71280	1.64730	1.68940	1.63380	1.66870	1.51700	1.27090	1.30580	1.40360	1.38180	1.39940	1.35480	1.67280	1.68500	1.67750	1.63220	1.62500	1.55260	1.30560	1.40650	1.44780	1.36910	1.41610	1.39510	1.63880	1.67460	1.68930	1.64010	1.55920	1.60680	1.23290	1.40170	1.43960	1.34720	1.44270	1.37430	1.64460	1.72140	1.69260	1.62710	1.62090	1.57100	1.24150	1.41330	1.40050	1.42860	1.43030	1.37300	1.64680	1.68690	1.65820	1.57810	1.57250	1.50100	0.99720	1.56390	1.41650	1.36470	1.46970	1.43130	1.63770	1.60270	1.66350	1.61350	1.61800	1.35940
42:59:16	37.1	0.27850	0.31690	0.26310	0.25130	1.03620	1.42190	1.06250	1.22350	1.16000	1.05520	1.18800	0.18390	0.58860	0.84640	1.23200	1.38140	1.36560	1.40280	1.70440	1.62210	1.66670	1.61750	1.55870	1.50390	1.30210	1.38530	1.26440	1.39840	1.39000	1.39400	1.71460	1.64480	1.68770	1.63220	1.66520	1.51100	1.26320	1.30160	1.40580	1.38040	1.39700	1.35340	1.67290	1.68380	1.67730	1.63040	1.62370	1.54930	1.30390	1.40210	1.44660	1.36910	1.41440	1.39320	1.64340	1.67130	1.68830	1.63910	1.55990	1.60760	1.22800	1.40220	1.43820	1.34760	1.44230	1.38070	1.64240	1.72270	1.69120	1.62570	1.62030	1.57290	1.24590	1.41330	1.40000	1.42880	1.42040	1.37330	1.64930	1.68610	1.65910	1.57700	1.56990	1.49650	0.89030	1.55060	1.44140	1.36230	1.46120	1.42200	1.63320	1.60550	1.66310	1.60990	1.61770	1.36820
43:14:16	37.1	0.27870	0.31570	0.26290	0.23930	1.01680	1.42410	1.05350	1.23420	1.12290	1.08430	1.12700	0.17150	0.56620	0.81990	1.23730	1.36140	1.36530	1.40150	1.70670	1.62060	1.66900	1.61570	1.56020	1.50430	1.31680	1.39680	1.26170	1.39870	1.38760	1.39420	1.71380	1.64740	1.68560	1.63010	1.66720	1.51350	1.25920	1.29460	1.40520	1.37860	1.39540	1.35420	1.67250	1.68370	1.67540	1.62910	1.62130	1.55090	1.30290	1.39790	1.44760	1.37110	1.41460	1.39360	1.63850	1.67340	1.68870	1.63740	1.55770	1.60570	1.22500	1.40100	1.43490	1.34640	1.44320	1.37590	1.64110	1.72320	1.69030	1.62680	1.61840	1.56690	1.23590	1.41440	1.39890	1.42620	1.41460	1.37320	1.64640	1.68200	1.65710	1.57740	1.56960	1.49680	0.97500	1.55930	1.45110	1.36460	1.45140	1.40930	1.63470	1.60090	1.66170	1.61000	1.61600	1.35200
43:29:16	37.1	0.27960	0.31790	0.26370	0.23010	1.00480	1.40970	1.05740	1.23600	1.16090	1.06600	1.13010	0.15860	0.54530	0.79340	1.23570	1.38120	1.36440	1.40000	1.70930	1.61620	1.66730	1.61540	1.55650	1.49930	1.28690	1.39610	1.26140	1.39240	1.38840	1.39270	1.71520	1.64570	1.68720	1.62960	1.66950	1.51170	1.22300	1.29250	1.40670	1.38000	1.39410	1.35400	1.67800	1.68270	1.67570	1.62910	1.62160	1.54730	1.29970	1.39480	1.44470	1.36890	1.41630	1.39400	1.63960	1.67240	1.68810	1.63640	1.55820	1.60740	1.22330	1.40120	1.43410	1.34760	1.44400	1.37550	1.64250	1.72140	1.68990	1.62440	1.61950	1.56890	1.21960	1.41640	1.39840	1.42620	1.40560	1.37320	1.64610	1.68230	1.65820	1.57750	1.57080	1.49560	0.89820	1.55420	1.45170	1.36810	1.45630	1.41260	1.63440	1.60200	1.66110	1.60820	1.61570	1.35340
43:44:16	37.1	0.27970	0.31630	0.26440	0.22020	0.97460	1.39430	1.05620	1.23610	1.17190	1.07020	1.14330	0.14180	0.52620	0.76630	1.16430	1.36450	1.36310	1.40270	1.70250	1.61670	1.66530	1.61440	1.55630	1.49710	1.27980	1.38820	1.25860	1.38660	1.38630	1.39250	1.71380	1.64430	1.68660	1.62920	1.67190	1.50890	1.23390	1.28290	1.40690	1.37730	1.39380	1.35520	1.67110	1.68420	1.67410	1.62660	1.62130	1.54560	1.29320	1.38890	1.44420	1.36860	1.41770	1.39760	1.63850	1.67070	1.68790	1.63800	1.56270	1.60010	1.22010	1.40000	1.43030	1.34640	1.44060	1.37770	1.64170	1.72190	1.68800	1.62590	1.61940	1.56570	1.24050	1.41560	1.39740	1.42530	1.39570	1.37180	1.64330	1.68500	1.65820	1.57750	1.56990	1.49250	0.84790	1.55920	1.45680	1.37390	1.46090	1.42390	1.63200	1.59850	1.66030	1.60500	1.61720	1.37000
43:59:16	37.1	0.28070	0.31740	0.26470	0.21410	0.95150	1.37620	1.05530	1.25080	1.12850	1.09440	1.09380	0.12830	0.51040	0.73720	1.19510	1.36920	1.36270	1.39770	1.70170	1.61930	1.66350	1.61310	1.55510	1.49340	1.26270	1.39480	1.25940	1.38170	1.38830	1.39140	1.71310	1.64430	1.68360	1.62860	1.67340	1.50700	1.25850	1.27940	1.40440	1.37570	1.39200	1.35360	1.66770	1.68190	1.67900	1.62840	1.61810	1.54450	1.29180	1.38230	1.44390	1.36520	1.41660	1.39560	1.63650	1.67090	1.68570	1.63550	1.56260	1.60250	1.21740	1.39900	1.43400	1.34380	1.44150	1.37550	1.64180	1.71900	1.68790	1.62080	1.61780	1.56040	1.25440	1.41900	1.39600	1.42410	1.38750	1.37250	1.64350	1.68280	1.65750	1.57660	1.56660	1.49150	0.86590	1.56440	1.46610	1.37910	1.45730	1.42450	1.63440	1.60090	1.65990	1.60510	1.61540	1.37060
44:14:16	37.1	0.28100	0.31820	0.26420	0.20860	0.96130	1.36660	1.05860	1.24870	1.15980	1.08500	1.15090	0.11780	0.49550	0.70870	1.13940	1.36540	1.36330	1.40020	1.70340	1.61770	1.66510	1.61100	1.55450	1.49080	1.25830	1.37940	1.25570	1.37910	1.38410	1.39010	1.71190	1.64130	1.68830	1.62860	1.66630	1.50560	1.26700	1.27000	1.40560	1.37320	1.39050	1.35410	1.66830	1.68110	1.67660	1.62700	1.61980	1.54280	1.28390	1.37620	1.44280	1.36810	1.41680	1.39460	1.63720	1.67030	1.68570	1.63410	1.55910	1.60330	1.21510	1.39880	1.43080	1.34550	1.43800	1.37530	1.64100	1.72000	1.68940	1.62400	1.61790	1.56340	1.27060	1.41700	1.39620	1.42290	1.38760	1.37260	1.64520	1.68050	1.65620	1.57700	1.56660	1.48900	0.87210	1.57270	1.47930	1.38150	1.46200	1.42580	1.63130	1.60040	1.65740	1.60370	1.61430	1.34190
44:29:16	37.2	0.28080	0.31790	0.26380	0.20380	0.94370	1.34800	1.05110	1.25470	1.17830	1.07350	1.14070	0.10870	0.47800	0.67980	1.19260	1.39100	1.36330	1.39660	1.69890	1.61760	1.66300	1.61060	1.55350	1.48700	1.24320	1.37780	1.25800	1.37340	1.38400	1.38760	1.71320	1.64240	1.68420	1.62880	1.66570	1.50550	1.27100	1.26660	1.40450	1.37210	1.38920	1.35360	1.66910	1.67900	1.67530	1.62480	1.61720	1.54080	1.27630	1.36940	1.44200	1.36520	1.42060	1.39230	1.63780	1.67130	1.68170	1.63340	1.55820	1.60150	1.21180	1.39890	1.43000	1.34650	1.43520	1.37540	1.63970	1.71850	1.68890	1.62080	1.61730	1.56300	1.26780	1.41850	1.39560	1.42230	1.38080	1.37120	1.64460	1.67920	1.65700	1.57760	1.56550	1.48820	0.86560	1.55360	1.46370	1.38310	1.46480	1.42600	1.63010	1.59990	1.65700	1.60200	1.61570	1.35710
44:44:16	37.2	0.28130	0.31790	0.26310	0.20080	0.93770	1.34120	1.05580	1.26280	1.16650	1.05640	1.14110	0.10260	0.46170	0.65160	1.17740	1.40310	1.36030	1.39660	1.70320	1.61540	1.66050	1.61040	1.55120	1.48410	1.21280	1.36550	1.25690	1.36670	1.38240	1.38370	1.71200	1.64170	1.68330	1.62730	1.66480	1.50690	1.28510	1.26400	1.40310	1.36940	1.38530	1.35360	1.66710	1.68090	1.67580	1.62530	1.61550	1.53800	1.29730	1.36320	1.44090	1.36510	1.41660	1.39080	1.63810	1.66790	1.68290	1.63160	1.55440	1.60410	1.21040	1.39740	1.43040	1.34430	1.43210	1.37270	1.63960	1.71690	1.68690	1.61930	1.61430	1.55880	1.29480	1.42010	1.39550	1.41950	1.37800	1.37030	1.64410	1.67640	1.65690	1.57740	1.56440	1.48390	0.84960	1.58140	1.42620	1.37890	1.44970	1.42680	1.63120	1.59890	1.65490	1.60160	1.61500	1.34580
44:59:16	37.2	0.28130	0.31690	0.26480	0.19810	0.92210	1.32340	1.05240	1.23550	1.17890	1.06650	1.12520	0.09960	0.44660	0.62210	1.16010	1.40410	1.36260	1.39730	1.70280	1.61650	1.65930	1.60800	1.55110	1.48000	1.21400	1.38130	1.22970	1.36020	1.38090	1.37980	1.71160	1.64220	1.68320	1.62510	1.66870	1.50540	1.28760	1.25950	1.40050	1.36880	1.38550	1.35360	1.66690	1.67860	1.67300	1.62370	1.61450	1.53560	1.30170	1.35720	1.44000	1.36630	1.42110	1.38900	1.63610	1.66870	1.68280	1.63290	1.55680	1.60180	1.20750	1.39800	1.42950	1.34400	1.42550	1.37430	1.63890	1.71960	1.68870	1.61800	1.61650	1.56130	1.33210	1.41820	1.39340	1.42050	1.37540	1.37150	1.64300	1.68040	1.65740	1.57560	1.56450	1.48390	0.83680	1.54860	1.43860	1.36740	1.45110	1.42750	1.63080	1.59560	1.66100	1.59920	1.61470	1.33880
45:14:16	37.1	0.28500	0.32130	0.26610	0.19760	0.88990	1.30930	1.05260	1.24180	1.18240	1.09210	1.18280	0.09870	0.43410	0.59170	1.14180	1.39270	1.36350	1.39960	1.70220	1.61590	1.66150	1.60740	1.55030	1.48070	1.16350	1.39890	1.21750	1.35660	1.38160	1.37920	1.71410	1.64370	1.68570	1.62680	1.67050	1.50180	1.29040	1.25450	1.39490	1.36840	1.38610	1.35330	1.66770	1.67910	1.67580	1.62490	1.61460	1.53350	1.24300	1.35010	1.44060	1.36610	1.42110	1.38760	1.63750	1.66840	1.68250	1.63340	1.55680	1.60030	1.21130	1.39950	1.42910	1.34520	1.42300	1.37310	1.63820	1.71790	1.68780	1.61940	1.61960	1.56170	1.39380	1.42080	1.39460	1.41880	1.37450	1.37020	1.64420	1.68210	1.65800	1.57730	1.56370	1.48140	0.82520	1.55950	1.45390	1.36110	1.45250	1.41920	1.62950	1.59830	1.65650	1.59970	1.61650	1.34320
45:29:16	37.2	0.28420	0.32080	0.26510	0.19570	0.87290	1.29730	1.05210	1.27820	1.20300	1.06900	1.16270	0.09780	0.42090	0.56190	1.12380	1.35540	1.36390	1.39820	1.70180	1.61460	1.65900	1.60460	1.54970	1.47650	1.14920	1.37000	1.23180	1.34650	1.38280	1.37570	1.71780	1.64280	1.68370	1.62600	1.67110	1.50440	1.26970	1.25340	1.38870	1.36590	1.38400	1.35660	1.66650	1.68050	1.67290	1.62250	1.61360	1.53270	1.29970	1.34420	1.43920	1.36450	1.42080	1.38370	1.63670	1.66870	1.68060	1.62930	1.55460	1.59940	1.21350	1.39990	1.42710	1.34620	1.41650	1.37350	1.63820	1.71820	1.68720	1.62100	1.61810	1.56240	1.41020	1.41770	1.39580	1.41920	1.36960	1.36940	1.64260	1.67980	1.65750	1.57700	1.56140	1.47870	0.80730	1.57310	1.43860	1.35540	1.45840	1.40910	1.62960	1.59670	1.65620	1.59920	1.61490	1.33770
