

Software Version	3.04.17



Experiment File Path:	C:\Users\Public\Documents\Experiments\Doran\e0046.2A.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\DG_48hr_37C_orbital-continuous.prt



Plate Number	Plate 1
Date	8/18/2023
Time	1:46:22 PM
Reader Type:	Epoch 2
Reader Serial Number:	1608242
Reading Type	Reader

Procedure Details

Plate Type	96 WELL PLATE
Eject plate on completion	
Set Temperature	Setpoint 37°C, Gradient 0 °C
	Preheat before moving to next step
Start Kinetic	Runtime 48:00:00 (HH:MM:SS), Interval 0:15:00, 193 Reads
    Shake	Orbital: Continuous
	Frequency: 282 cpm (3 mm)
    Read	Absorbance Endpoint
	Full Plate
	Wavelengths:  600
	Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 8
End Kinetic	

600

Time	T° 600	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
32:14:16	37.3	1.58240	1.36770	1.43220	1.39070	1.40070	1.41430	1.69790	1.68510	1.67200	1.62210	1.65190	1.59250	1.44890	1.46850	1.46940	1.68070	1.72270	1.67060	1.70230	1.71970	1.71100	1.70580	1.74390	1.68980	1.41380	1.45860	1.45570	1.69670	1.72460	1.70130	1.69490	1.83210	1.69790	1.70460	1.64840	1.66180	1.52540	1.46190	1.45560	1.67220	1.68970	1.71140	1.72000	1.72600	1.73380	1.67670	1.64060	1.66370	1.52200	1.46640	1.49300	1.70070	1.68160	1.66560	1.73780	1.65660	1.71120	1.61330	1.68110	1.59880	1.42170	1.39320	1.50610	1.66570	1.74410	1.70790	1.69040	1.69550	1.67660	1.68720	1.70020	1.61890	1.44330	1.41450	1.57010	1.64060	1.69440	1.65090	1.70300	1.65280	1.67210	1.64600	1.66110	1.71950	1.32100	1.43570	1.36830	1.65150	1.63120	1.68700	1.65110	1.65590	1.64830	1.66650	1.65670	1.52260
32:29:16	37.3	1.54010	1.36750	1.43030	1.39110	1.40100	1.42260	1.69870	1.68290	1.67240	1.62160	1.65240	1.59190	1.44750	1.46840	1.46910	1.68090	1.72270	1.67070	1.69890	1.71880	1.71390	1.70500	1.74280	1.68980	1.41390	1.45870	1.45580	1.70090	1.72500	1.70210	1.69520	1.83160	1.69870	1.70220	1.64640	1.65300	1.52550	1.46100	1.45640	1.67210	1.68930	1.70450	1.72200	1.72600	1.73000	1.67670	1.63710	1.66370	1.52110	1.46610	1.49170	1.70000	1.68130	1.66370	1.73290	1.65580	1.71050	1.61200	1.68230	1.59660	1.42050	1.39340	1.50600	1.66620	1.74920	1.70470	1.69010	1.69500	1.67790	1.68710	1.69540	1.61940	1.44230	1.41390	1.57100	1.64410	1.69480	1.65140	1.70370	1.65500	1.67150	1.65030	1.66270	1.72410	1.31820	1.43350	1.36670	1.65000	1.63140	1.68600	1.65140	1.65610	1.64780	1.66270	1.65450	1.51820
32:44:16	37.3	1.56190	1.36710	1.42710	1.39110	1.39870	1.41410	1.69780	1.68240	1.67290	1.62080	1.65030	1.58870	1.44490	1.46900	1.46910	1.68150	1.72320	1.66950	1.69920	1.71580	1.71090	1.70630	1.74150	1.68970	1.41400	1.45830	1.45500	1.69720	1.72490	1.70400	1.69570	1.83150	1.69860	1.70060	1.64510	1.66100	1.52380	1.46020	1.45440	1.67230	1.68870	1.65180	1.72150	1.72590	1.72920	1.67700	1.63640	1.66250	1.52030	1.46560	1.49190	1.69970	1.67990	1.66220	1.73300	1.65640	1.71100	1.61360	1.68250	1.59650	1.41960	1.39290	1.50550	1.66550	1.74370	1.70930	1.68980	1.69730	1.67750	1.68800	1.69670	1.61780	1.44130	1.41340	1.56860	1.63960	1.69310	1.65090	1.70250	1.65520	1.67040	1.64480	1.66060	1.71790	1.31160	1.43130	1.36430	1.64830	1.62930	1.68660	1.65160	1.65530	1.64740	1.66510	1.65520	1.52410
32:59:16	37.3	1.52900	1.37180	1.42480	1.39040	1.39900	1.41430	1.69790	1.68170	1.67090	1.62120	1.65120	1.58820	1.44400	1.46840	1.47100	1.68330	1.72290	1.66960	1.70020	1.71650	1.71240	1.70460	1.74150	1.69160	1.41310	1.45840	1.45470	1.69830	1.72560	1.70470	1.69510	1.83070	1.69790	1.70070	1.64500	1.65290	1.52360	1.46090	1.45450	1.67430	1.68880	1.65000	1.72100	1.72660	1.72940	1.67520	1.63480	1.66320	1.51990	1.46550	1.49110	1.70000	1.68080	1.66220	1.73280	1.65620	1.70800	1.61280	1.68180	1.59750	1.41940	1.39370	1.50360	1.66510	1.74450	1.70260	1.68970	1.69500	1.67600	1.68660	1.69410	1.61700	1.44030	1.41270	1.56840	1.64220	1.69390	1.65040	1.70260	1.65020	1.67010	1.65340	1.66220	1.71570	1.30620	1.43140	1.36380	1.64780	1.62890	1.68610	1.65060	1.65540	1.64730	1.66520	1.64720	1.52450
33:14:16	37.3	1.51170	1.37590	1.42310	1.39030	1.39880	1.41400	1.69670	1.68160	1.67030	1.62080	1.65080	1.58520	1.44330	1.46770	1.46990	1.68150	1.72110	1.66950	1.70390	1.71500	1.71470	1.70410	1.74110	1.69090	1.41250	1.45690	1.45420	1.69740	1.72370	1.70540	1.69420	1.83190	1.69880	1.70030	1.64260	1.65180	1.52240	1.45900	1.45510	1.67280	1.68880	1.65030	1.72120	1.72690	1.72790	1.67480	1.63270	1.66230	1.51930	1.46570	1.49090	1.70000	1.68050	1.66640	1.73200	1.65670	1.70830	1.61150	1.68090	1.59440	1.41930	1.39220	1.50480	1.66630	1.74430	1.69590	1.68920	1.69640	1.67850	1.68590	1.69610	1.61750	1.44030	1.41250	1.56800	1.64400	1.69330	1.65100	1.70180	1.65310	1.67010	1.63980	1.66140	1.71560	1.30090	1.42960	1.36080	1.64580	1.63410	1.68590	1.65020	1.65420	1.64750	1.66560	1.64640	1.52590
33:29:16	37.3	1.51940	1.37990	1.42020	1.39010	1.39740	1.41460	1.69640	1.68190	1.66860	1.62020	1.65040	1.57410	1.44250	1.46840	1.46940	1.68190	1.72210	1.67440	1.70060	1.71600	1.71180	1.70350	1.73970	1.69150	1.41340	1.45700	1.45460	1.69800	1.72460	1.70830	1.69430	1.83190	1.69820	1.69920	1.64190	1.65180	1.52270	1.46010	1.45610	1.67310	1.68780	1.65010	1.72310	1.72720	1.72880	1.67490	1.63280	1.65440	1.51830	1.46500	1.49000	1.70060	1.67900	1.66120	1.73260	1.65540	1.70760	1.61220	1.68110	1.59350	1.41930	1.39250	1.50410	1.66590	1.74550	1.70330	1.69060	1.70080	1.67690	1.68900	1.69370	1.61650	1.43920	1.41240	1.56770	1.64540	1.69230	1.65100	1.69970	1.65180	1.67000	1.64320	1.66220	1.71460	1.29410	1.42890	1.35820	1.64520	1.62800	1.68620	1.65190	1.65360	1.64720	1.66300	1.64670	1.52340
33:44:16	37.3	1.53240	1.38150	1.41700	1.38880	1.39700	1.41810	1.69600	1.68250	1.66770	1.61850	1.65010	1.55760	1.44200	1.46870	1.47090	1.68260	1.72120	1.67050	1.70450	1.71490	1.71200	1.70320	1.73980	1.69000	1.41130	1.45590	1.45400	1.69810	1.72530	1.68500	1.69440	1.83170	1.69860	1.69900	1.64340	1.65680	1.52080	1.45890	1.45660	1.67270	1.68820	1.64960	1.72230	1.72780	1.72880	1.67430	1.63510	1.65340	1.51840	1.46470	1.48990	1.69880	1.67940	1.66120	1.73040	1.65650	1.70650	1.61270	1.68080	1.59180	1.41850	1.39300	1.50390	1.66520	1.74490	1.70520	1.68960	1.69590	1.67750	1.68750	1.69450	1.61940	1.43790	1.40960	1.56660	1.64660	1.69260	1.65090	1.70110	1.65120	1.66920	1.64950	1.66210	1.71620	1.28320	1.42770	1.35630	1.64400	1.63140	1.68550	1.64950	1.65270	1.64630	1.66050	1.65160	1.52490
33:59:16	37.3	1.51920	1.38870	1.41500	1.38950	1.39750	1.41450	1.69630	1.68170	1.66710	1.61810	1.65020	1.58070	1.44180	1.46890	1.47010	1.68230	1.71970	1.67000	1.70760	1.72310	1.71210	1.70270	1.73850	1.68900	1.41050	1.45550	1.45360	1.69800	1.72470	1.69780	1.69400	1.83170	1.69820	1.69860	1.64280	1.65120	1.52050	1.45910	1.46100	1.67400	1.68910	1.64990	1.72150	1.72680	1.72990	1.67420	1.63340	1.65170	1.51820	1.46580	1.48970	1.70000	1.67920	1.66050	1.73270	1.65660	1.70600	1.61090	1.68050	1.59070	1.41990	1.39240	1.50610	1.66540	1.74380	1.69300	1.69010	1.69610	1.67580	1.69390	1.69330	1.61590	1.43650	1.41040	1.56620	1.63950	1.69300	1.64970	1.70000	1.65160	1.66810	1.64500	1.66170	1.72330	1.27110	1.42840	1.35510	1.64290	1.62670	1.68510	1.65020	1.65250	1.64570	1.66550	1.64620	1.52630
34:14:16	37.3	1.53670	1.39150	1.41290	1.38890	1.39900	1.41420	1.69540	1.68110	1.66710	1.61710	1.64910	1.58030	1.43950	1.47010	1.47070	1.68160	1.71720	1.66860	1.70330	1.71700	1.71330	1.70150	1.73880	1.68900	1.40880	1.45470	1.45430	1.69740	1.72420	1.68690	1.69330	1.83120	1.69910	1.69740	1.64020	1.65040	1.51900	1.45860	1.45580	1.67320	1.68810	1.64950	1.72250	1.72740	1.73050	1.67230	1.63160	1.65180	1.51710	1.46500	1.48880	1.69890	1.67900	1.66050	1.73120	1.65680	1.70460	1.60930	1.68000	1.58870	1.41870	1.39130	1.50430	1.66480	1.74890	1.70330	1.68970	1.70400	1.68410	1.68620	1.69390	1.61600	1.43690	1.40940	1.56460	1.63850	1.69240	1.65080	1.69960	1.64820	1.66830	1.64660	1.66140	1.71850	1.25840	1.42640	1.35330	1.64170	1.62660	1.68510	1.65510	1.65170	1.64560	1.66360	1.64560	1.52690
34:29:16	37.3	1.51840	1.39210	1.40940	1.38840	1.39630	1.41490	1.69480	1.68000	1.66590	1.61740	1.64900	1.58760	1.43800	1.46900	1.47000	1.68460	1.71740	1.67030	1.70950	1.71500	1.71180	1.70080	1.73940	1.68840	1.40910	1.45420	1.45360	1.69770	1.72420	1.68790	1.69460	1.83150	1.69810	1.69650	1.63590	1.65240	1.51890	1.45870	1.45670	1.67380	1.69140	1.64970	1.72110	1.72760	1.73370	1.67280	1.63160	1.65040	1.51640	1.46620	1.48870	1.69910	1.67900	1.67110	1.73180	1.65770	1.70320	1.61390	1.68050	1.58850	1.41820	1.39220	1.50530	1.66510	1.74300	1.70380	1.68860	1.70090	1.67650	1.68800	1.69430	1.61540	1.43550	1.40910	1.56520	1.64370	1.69160	1.65070	1.69880	1.64740	1.66770	1.64750	1.66160	1.71600	1.24230	1.42580	1.35150	1.64040	1.63080	1.68550	1.65310	1.65000	1.64540	1.66000	1.64540	1.52580
34:44:16	37.3	1.45350	1.39330	1.40790	1.38950	1.39840	1.41500	1.69390	1.67990	1.66540	1.61680	1.64860	1.56590	1.43590	1.46840	1.46950	1.68100	1.71740	1.67040	1.69730	1.71550	1.71630	1.70060	1.73800	1.68840	1.40780	1.45370	1.45260	1.70000	1.72340	1.68700	1.69410	1.83170	1.69780	1.69590	1.63490	1.65170	1.51790	1.45830	1.46190	1.67390	1.69220	1.64920	1.72120	1.72920	1.72480	1.67250	1.63260	1.65090	1.51670	1.46470	1.48770	1.69850	1.67880	1.65980	1.73100	1.65720	1.70240	1.60910	1.68060	1.58720	1.41780	1.39160	1.50340	1.66480	1.74210	1.70180	1.68880	1.69850	1.67540	1.68610	1.69680	1.61660	1.43390	1.40710	1.56460	1.63670	1.69230	1.65010	1.69990	1.65410	1.66660	1.64660	1.66100	1.71290	1.23440	1.42590	1.34970	1.63990	1.62490	1.68460	1.64150	1.64970	1.64590	1.66140	1.64520	1.52760
34:59:16	37.3	1.41330	1.39010	1.40590	1.38760	1.39500	1.41420	1.69490	1.68010	1.66400	1.61850	1.64860	1.55270	1.43560	1.46880	1.46880	1.68280	1.71860	1.66960	1.69860	1.71670	1.72000	1.69970	1.73710	1.68480	1.40790	1.45360	1.45180	1.69940	1.72320	1.68700	1.69460	1.83060	1.69900	1.69490	1.63350	1.65330	1.51700	1.45880	1.46200	1.67410	1.68990	1.64910	1.72540	1.72800	1.72540	1.67240	1.63320	1.65030	1.51530	1.46570	1.48870	1.69910	1.67770	1.65960	1.73010	1.65690	1.70170	1.60900	1.68150	1.58600	1.41710	1.39140	1.50340	1.66460	1.74630	1.69480	1.68830	1.69820	1.67400	1.68520	1.69450	1.61530	1.43380	1.40770	1.56330	1.64500	1.69140	1.65040	1.69870	1.65000	1.66670	1.64570	1.66150	1.71010	1.22800	1.42620	1.34830	1.63880	1.62490	1.68470	1.63890	1.64950	1.64540	1.66300	1.64860	1.51980
35:14:16	37.3	1.38750	1.38960	1.40280	1.38960	1.39400	1.41470	1.69400	1.67950	1.66190	1.61590	1.64920	1.55660	1.43400	1.46780	1.47040	1.68250	1.71900	1.66860	1.69560	1.71450	1.71440	1.69930	1.73700	1.68250	1.40590	1.45330	1.45120	1.69910	1.72210	1.68620	1.69420	1.83180	1.69950	1.69260	1.63300	1.65170	1.51580	1.45840	1.46040	1.67330	1.69100	1.64860	1.72340	1.72950	1.72470	1.67190	1.63230	1.65770	1.51440	1.46500	1.48830	1.69850	1.67730	1.65920	1.73250	1.65720	1.70160	1.60730	1.68020	1.58380	1.41640	1.39170	1.50340	1.66470	1.74380	1.70010	1.68980	1.69940	1.67610	1.68500	1.69150	1.61670	1.43310	1.40710	1.56290	1.64250	1.69050	1.64960	1.69910	1.64710	1.66510	1.64520	1.66230	1.70270	1.22510	1.42380	1.34570	1.63780	1.62440	1.68510	1.64040	1.64820	1.64560	1.66180	1.64810	1.52080
35:29:16	37.3	1.36870	1.39340	1.40050	1.38770	1.39370	1.41420	1.69300	1.67930	1.66080	1.61530	1.64810	1.55210	1.43280	1.46930	1.46910	1.70520	1.71800	1.67070	1.69360	1.71430	1.71330	1.69940	1.73710	1.68170	1.40520	1.45290	1.45100	1.69910	1.72300	1.68700	1.69350	1.82940	1.70980	1.69000	1.63250	1.65100	1.51420	1.45920	1.46060	1.67340	1.69050	1.65120	1.72040	1.73130	1.72550	1.67150	1.63130	1.64960	1.51560	1.46480	1.48720	1.69830	1.67750	1.66030	1.73040	1.65740	1.69960	1.60640	1.67950	1.58400	1.41640	1.39080	1.50390	1.66510	1.74140	1.69560	1.68870	1.70700	1.67710	1.69170	1.69290	1.61470	1.43200	1.40710	1.56250	1.63500	1.69080	1.64960	1.69750	1.64610	1.66530	1.64960	1.66240	1.70960	1.23100	1.42380	1.34360	1.63690	1.62390	1.68340	1.63980	1.64700	1.64580	1.66310	1.64560	1.51920
35:44:16	37.3	1.35640	1.38430	1.39850	1.38900	1.39370	1.41480	1.69270	1.67830	1.65940	1.61510	1.64710	1.55710	1.43180	1.46770	1.47000	1.68280	1.71780	1.67050	1.69460	1.71740	1.71480	1.69900	1.73620	1.68140	1.40650	1.45270	1.45070	1.69690	1.72440	1.68680	1.69300	1.83080	1.70120	1.68930	1.63350	1.65240	1.51410	1.45840	1.46320	1.67600	1.68970	1.64930	1.72440	1.72910	1.72550	1.67030	1.63030	1.65030	1.51420	1.46450	1.48740	1.69780	1.67820	1.65840	1.73070	1.65760	1.69860	1.60660	1.68060	1.58270	1.41550	1.39210	1.50430	1.66400	1.74220	1.70160	1.68850	1.69940	1.67680	1.68490	1.69320	1.60950	1.43120	1.40670	1.56190	1.63990	1.69210	1.64890	1.69770	1.64790	1.66520	1.64630	1.66250	1.70120	1.23990	1.42240	1.34510	1.63680	1.62350	1.68410	1.63940	1.64670	1.64390	1.65800	1.64510	1.52430
35:59:16	37.3	1.38170	1.34510	1.39670	1.38810	1.39790	1.41410	1.69220	1.67920	1.65830	1.61600	1.64660	1.55380	1.42970	1.46430	1.46880	1.68290	1.71850	1.66940	1.69120	1.71690	1.71490	1.69790	1.73520	1.68100	1.40520	1.45190	1.45030	1.69700	1.72280	1.68540	1.69290	1.83190	1.70160	1.68600	1.63330	1.65380	1.51310	1.45700	1.46320	1.67390	1.68960	1.64800	1.72360	1.72950	1.72450	1.67090	1.62950	1.64930	1.51410	1.46320	1.48670	1.69780	1.67740	1.65880	1.73150	1.65740	1.69890	1.60560	1.68080	1.58070	1.41390	1.39150	1.50570	1.66370	1.74320	1.69030	1.68810	1.69910	1.67400	1.68570	1.69380	1.60950	1.43020	1.40610	1.56110	1.63460	1.69080	1.64880	1.69680	1.64530	1.66460	1.64550	1.66170	1.70800	1.23760	1.42240	1.35030	1.63560	1.62310	1.68400	1.63870	1.64530	1.64420	1.66730	1.64770	1.51820
36:14:16	37.3	1.37710	1.37140	1.39410	1.38770	1.39420	1.41480	1.69200	1.67720	1.65700	1.61330	1.65020	1.55290	1.42860	1.44410	1.46810	1.68390	1.71930	1.66970	1.68910	1.71700	1.71400	1.69800	1.73380	1.68120	1.40320	1.45120	1.44930	1.69490	1.72320	1.68650	1.69290	1.83120	1.69840	1.68610	1.63210	1.65230	1.51200	1.45710	1.46470	1.67660	1.69070	1.65040	1.72110	1.73090	1.72440	1.67060	1.63000	1.65000	1.51300	1.45450	1.48630	1.69740	1.67620	1.65700	1.72940	1.65820	1.69760	1.60580	1.68050	1.57870	1.41390	1.39170	1.50320	1.66310	1.74310	1.69500	1.68750	1.70010	1.67420	1.68770	1.69180	1.60870	1.42990	1.40620	1.56040	1.63840	1.69030	1.64760	1.69700	1.64410	1.66390	1.64160	1.66140	1.70130	1.22660	1.42160	1.34710	1.63460	1.62260	1.68380	1.63930	1.64410	1.64810	1.65940	1.64510	1.51680
36:29:16	37.3	1.28500	1.39210	1.39170	1.38630	1.39180	1.41430	1.69060	1.67590	1.65680	1.61210	1.64820	1.55370	1.42440	1.43850	1.46850	1.68350	1.71850	1.66940	1.69120	1.71770	1.71720	1.69660	1.73410	1.68040	1.40360	1.45070	1.44910	1.69260	1.72380	1.68660	1.69340	1.83180	1.69890	1.68490	1.63250	1.65020	1.51010	1.45730	1.46490	1.67310	1.68960	1.64820	1.72360	1.73010	1.72760	1.67060	1.62740	1.64960	1.51200	1.45430	1.48510	1.69710	1.67620	1.65640	1.72930	1.65850	1.69700	1.61120	1.67970	1.57770	1.41350	1.39050	1.50270	1.66320	1.74180	1.68910	1.68690	1.70050	1.67600	1.69160	1.69210	1.60790	1.42890	1.40570	1.55990	1.64040	1.69050	1.64800	1.69680	1.65110	1.66260	1.64140	1.66200	1.69860	1.24690	1.41960	1.34810	1.63380	1.62170	1.68350	1.63950	1.64360	1.64360	1.65690	1.64500	1.51730
36:44:16	37.3	1.24810	1.39900	1.39100	1.38770	1.39240	1.41470	1.69050	1.67670	1.65510	1.61290	1.64610	1.55820	1.42350	1.43820	1.46800	1.68640	1.71930	1.66870	1.69080	1.71970	1.71940	1.69750	1.73370	1.68040	1.40280	1.45050	1.44890	1.69180	1.72490	1.68680	1.69310	1.83240	1.69990	1.68550	1.63160	1.65510	1.50950	1.45810	1.46750	1.67430	1.69030	1.64940	1.72370	1.72940	1.72950	1.67150	1.62820	1.64970	1.51160	1.45580	1.48490	1.69780	1.67600	1.65870	1.72920	1.65870	1.69630	1.60570	1.67910	1.57880	1.41280	1.39110	1.50340	1.67260	1.74140	1.68870	1.68860	1.70200	1.67570	1.68900	1.69090	1.61030	1.42750	1.40490	1.55940	1.63320	1.68960	1.64810	1.69670	1.65020	1.66250	1.64420	1.66160	1.69880	1.22600	1.42070	1.35340	1.63360	1.62130	1.68280	1.63840	1.64430	1.64440	1.66100	1.64430	1.51860
36:59:16	37.3	1.32710	1.43410	1.38600	1.38620	1.39160	1.41350	1.69100	1.67520	1.65600	1.60950	1.64500	1.55150	1.42180	1.45200	1.46780	1.68500	1.71930	1.66860	1.69010	1.71520	1.71610	1.69600	1.73250	1.67960	1.40010	1.44940	1.44760	1.69340	1.72240	1.68530	1.69300	1.83020	1.70170	1.68350	1.63090	1.64800	1.50650	1.45600	1.46870	1.67320	1.69090	1.64870	1.72560	1.73010	1.72850	1.66940	1.62400	1.64950	1.51030	1.45480	1.48360	1.69720	1.67520	1.65700	1.72920	1.65930	1.69480	1.60420	1.68060	1.57720	1.41300	1.39010	1.50310	1.66870	1.74210	1.68990	1.68700	1.69940	1.67560	1.69390	1.69170	1.61270	1.42710	1.40400	1.55790	1.63380	1.68990	1.64770	1.69590	1.65030	1.66170	1.64120	1.66100	1.69880	1.23570	1.41650	1.35670	1.63260	1.62080	1.68300	1.63780	1.64120	1.64380	1.66000	1.64400	1.51800
37:14:16	37.3	1.26260	1.44060	1.38530	1.38960	1.39250	1.41510	1.68960	1.67530	1.65570	1.61030	1.64450	1.55560	1.42230	1.43770	1.47010	1.68440	1.71920	1.66850	1.69310	1.71690	1.71670	1.69770	1.73320	1.67880	1.40050	1.44880	1.44790	1.69180	1.72340	1.68720	1.69360	1.83110	1.69990	1.68480	1.63700	1.65120	1.50690	1.45630	1.47400	1.67570	1.69300	1.64880	1.72400	1.72920	1.72950	1.66950	1.62460	1.64880	1.50890	1.45610	1.48290	1.69660	1.67530	1.65640	1.72950	1.65850	1.69660	1.60110	1.67980	1.57510	1.41220	1.39040	1.50390	1.66770	1.74220	1.68900	1.68690	1.70180	1.67310	1.68570	1.69180	1.60580	1.42600	1.40580	1.55860	1.63900	1.68990	1.64890	1.69610	1.64520	1.66130	1.64230	1.66250	1.69870	1.25670	1.41620	1.36020	1.63190	1.62040	1.68250	1.63700	1.64080	1.64400	1.66350	1.64330	1.51900
37:29:16	37.3	1.24330	1.43180	1.38030	1.38770	1.39060	1.41430	1.68940	1.67410	1.65540	1.60870	1.64340	1.55260	1.42000	1.43800	1.46940	1.68560	1.72010	1.66930	1.68870	1.71630	1.72110	1.69510	1.73200	1.67860	1.39880	1.44850	1.44650	1.69440	1.72290	1.69090	1.69360	1.83130	1.70100	1.68400	1.61080	1.64820	1.50470	1.45660	1.47000	1.68460	1.69130	1.64820	1.72400	1.72930	1.72980	1.66970	1.62640	1.65060	1.50840	1.45570	1.48240	1.69580	1.67480	1.65620	1.72940	1.65790	1.68720	1.59950	1.67860	1.57290	1.41130	1.39060	1.50200	1.66670	1.74130	1.68600	1.68640	1.70650	1.67440	1.68990	1.69070	1.60570	1.42470	1.40420	1.55730	1.63240	1.68840	1.64710	1.69550	1.64640	1.66140	1.64810	1.66150	1.69920	1.25460	1.41210	1.36060	1.63000	1.61890	1.68210	1.63750	1.63950	1.64180	1.66270	1.64270	1.51910
37:44:16	37.3	1.33760	1.45810	1.38110	1.38620	1.39120	1.41510	1.68930	1.67480	1.65440	1.60840	1.64350	1.56090	1.42010	1.43840	1.46880	1.68500	1.71910	1.66900	1.69720	1.71700	1.71690	1.69460	1.73130	1.67830	1.39880	1.44750	1.44780	1.69430	1.73340	1.68930	1.69340	1.83160	1.70500	1.68320	1.60970	1.64830	1.50390	1.45770	1.47130	1.67370	1.69270	1.64880	1.72680	1.72990	1.72960	1.67020	1.61900	1.64910	1.50840	1.45590	1.48200	1.69770	1.67550	1.65600	1.72950	1.65760	1.68530	1.59850	1.67980	1.57580	1.41150	1.39000	1.50440	1.66660	1.74170	1.68690	1.68830	1.70160	1.67800	1.68810	1.69170	1.60730	1.42480	1.40590	1.55790	1.63660	1.68910	1.64710	1.69480	1.64500	1.66150	1.64560	1.66210	1.69790	1.22330	1.41240	1.36130	1.62890	1.61900	1.68220	1.63690	1.63890	1.64140	1.65780	1.64180	1.51910
37:59:16	37.3	1.30110	1.50990	1.37830	1.38640	1.39110	1.41560	1.68930	1.67420	1.65430	1.60790	1.64370	1.56530	1.41800	1.43790	1.46970	1.68630	1.72130	1.66850	1.69200	1.71890	1.71770	1.69450	1.73100	1.67760	1.39660	1.44780	1.44630	1.69400	1.73470	1.68410	1.69350	1.83060	1.70180	1.68340	1.60420	1.65040	1.50200	1.45520	1.47420	1.67550	1.69220	1.65170	1.72470	1.73020	1.72860	1.67000	1.61840	1.64970	1.50760	1.45730	1.48120	1.69840	1.67430	1.65520	1.73000	1.65950	1.68410	1.59840	1.68040	1.56890	1.41150	1.38960	1.50360	1.66540	1.74250	1.68800	1.69100	1.70180	1.67300	1.68510	1.69320	1.60080	1.42410	1.40420	1.55730	1.63870	1.68790	1.64710	1.69490	1.64880	1.66050	1.64460	1.66240	1.69630	1.25640	1.40880	1.36110	1.62690	1.61840	1.68210	1.63680	1.63780	1.64070	1.65900	1.64530	1.52020
38:14:16	37.3	1.26790	1.50610	1.37460	1.38590	1.38950	1.41470	1.68780	1.67240	1.65360	1.60750	1.64110	1.53700	1.41580	1.43880	1.46840	1.68580	1.72110	1.66760	1.68890	1.71490	1.72120	1.69310	1.73030	1.67670	1.39640	1.44660	1.44590	1.69500	1.73350	1.68580	1.69240	1.83030	1.69940	1.68350	1.60330	1.64640	1.50050	1.45660	1.47380	1.69350	1.69340	1.64850	1.72320	1.73010	1.73040	1.66950	1.61760	1.64920	1.50690	1.45700	1.47940	1.69750	1.67420	1.65820	1.72880	1.65770	1.68080	1.59740	1.67910	1.56780	1.40970	1.38900	1.50480	1.66450	1.74050	1.68500	1.68880	1.69890	1.67130	1.68930	1.69440	1.59740	1.42320	1.40320	1.55610	1.63050	1.68810	1.64670	1.69530	1.64780	1.66050	1.64440	1.66140	1.69560	1.15270	1.40440	1.35800	1.62710	1.61770	1.68190	1.63590	1.63630	1.64010	1.65390	1.64170	1.51910
38:29:16	37.3	1.29250	1.53310	1.37320	1.38650	1.39100	1.41550	1.68860	1.67150	1.65410	1.60690	1.64180	1.54540	1.41590	1.43850	1.46830	1.68610	1.72120	1.66840	1.69930	1.71890	1.71740	1.69300	1.73020	1.67710	1.39660	1.44730	1.44620	1.69270	1.73480	1.68880	1.69200	1.83190	1.70510	1.68340	1.60160	1.64960	1.50070	1.45550	1.47550	1.67830	1.69330	1.64860	1.72140	1.72940	1.73610	1.66940	1.61640	1.64890	1.50590	1.45700	1.47920	1.69750	1.67420	1.65540	1.72890	1.66060	1.67850	1.59680	1.67990	1.57190	1.40970	1.38940	1.50300	1.66070	1.74140	1.68520	1.68870	1.70150	1.67320	1.68790	1.69570	1.58750	1.42260	1.40410	1.55650	1.63350	1.68730	1.64660	1.69280	1.64570	1.66100	1.64590	1.66230	1.69580	1.13300	1.40120	1.36090	1.62560	1.61860	1.68040	1.63560	1.63660	1.63830	1.65190	1.64100	1.52000
38:44:16	37.3	1.29480	1.52520	1.36890	1.38550	1.39670	1.41610	1.68710	1.67110	1.65470	1.60580	1.64260	1.54390	1.41620	1.43860	1.47490	1.68790	1.72160	1.67050	1.69490	1.71520	1.71640	1.69250	1.72940	1.67610	1.39430	1.44610	1.44570	1.69380	1.73260	1.68940	1.69240	1.83160	1.70000	1.68260	1.60360	1.64820	1.49870	1.45490	1.47720	1.67710	1.69390	1.64880	1.72190	1.73040	1.73680	1.66980	1.61570	1.64810	1.50500	1.45690	1.47860	1.69750	1.67400	1.65520	1.72910	1.65960	1.67700	1.59850	1.67860	1.56990	1.40840	1.38880	1.50160	1.65990	1.74180	1.68520	1.68920	1.70170	1.67390	1.69610	1.69220	1.57690	1.42110	1.40440	1.55500	1.63180	1.68620	1.64570	1.69210	1.64490	1.66050	1.64110	1.66280	1.69440	1.13270	1.39940	1.36320	1.62380	1.61710	1.68160	1.63580	1.63420	1.63910	1.65000	1.64160	1.52020
