sample	filename	IlluminaIndex	plate	round2index	round1index	well	experiment	group	passage	mixture	biosample1	biosample2	biosample3	replicate	abxConcentration	household2	household3
e0023-C-2-XEA-B6-0	16S-C-B6-L0	16S-C-B6	e0023.C.2	C	0	B6	e0023	e0023-16S	2	NA	XEA	NA	NA	1	0	NA	NA
e0023-C-2-XEA-C6-0	16S-C-C6-L0	16S-C-C6	e0023.C.2	C	0	C6	e0023	e0023-16S	2	NA	XEA	NA	NA	1	32	NA	NA
e0023-C-2-XEA-D6-0	16S-C-D6-L0	16S-C-D6	e0023.C.2	C	0	D6	e0023	e0023-16S	2	NA	XEA	NA	NA	2	32	NA	NA
e0023-C-2-XPA-E6-0	16S-C-E6-L0	16S-C-E6	e0023.C.2	C	0	E6	e0023	e0023-16S	2	NA	XPA	NA	NA	1	32	NA	NA
e0023-C-2-XPA-F6-0	16S-C-F6-L0	16S-C-F6	e0023.C.2	C	0	F6	e0023	e0023-16S	2	NA	XPA	NA	NA	2	32	NA	NA
e0023-C-2-XPA-G6-0	16S-C-G6-L0	16S-C-G6	e0023.C.2	C	0	G6	e0023	e0023-16S	2	NA	XPA	NA	NA	1	0	NA	NA
e0023-C-2-blank-H6-0	16S-C-H6-L0	16S-C-H6	e0023.C.2	C	0	H6	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-A7-0	16S-C-A7-L0	16S-C-A7	e0023.C.2	C	0	A7	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-XFA-B7-0	16S-C-B7-L0	16S-C-B7	e0023.C.2	C	0	B7	e0023	e0023-16S	2	NA	XFA	NA	NA	1	0	NA	NA
e0023-C-2-XFA-C7-0	16S-C-C7-L0	16S-C-C7	e0023.C.2	C	0	C7	e0023	e0023-16S	2	NA	XFA	NA	NA	1	32	NA	NA
e0023-C-2-XFA-D7-0	16S-C-D7-L0	16S-C-D7	e0023.C.2	C	0	D7	e0023	e0023-16S	2	NA	XFA	NA	NA	2	32	NA	NA
e0023-C-2-XQA-E7-0	16S-C-E7-L0	16S-C-E7	e0023.C.2	C	0	E7	e0023	e0023-16S	2	NA	XQA	NA	NA	1	32	NA	NA
e0023-C-2-XQA-F7-0	16S-C-F7-L0	16S-C-F7	e0023.C.2	C	0	F7	e0023	e0023-16S	2	NA	XQA	NA	NA	2	32	NA	NA
e0023-C-2-XQA-G7-0	16S-C-G7-L0	16S-C-G7	e0023.C.2	C	0	G7	e0023	e0023-16S	2	NA	XQA	NA	NA	1	0	NA	NA
e0023-C-2-blank-H7-0	16S-C-H7-L0	16S-C-H7	e0023.C.2	C	0	H7	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-A8-0	16S-C-A8-L0	16S-C-A8	e0023.C.2	C	0	A8	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-XGA-B8-0	16S-C-B8-L0	16S-C-B8	e0023.C.2	C	0	B8	e0023	e0023-16S	2	NA	XGA	NA	NA	1	0	NA	NA
e0023-C-2-XGA-C8-0	16S-C-C8-L0	16S-C-C8	e0023.C.2	C	0	C8	e0023	e0023-16S	2	NA	XGA	NA	NA	1	32	NA	NA
e0023-C-2-XGA-D8-0	16S-C-D8-L0	16S-C-D8	e0023.C.2	C	0	D8	e0023	e0023-16S	2	NA	XGA	NA	NA	2	32	NA	NA
e0023-C-2-XRA-E8-0	16S-C-E8-L0	16S-C-E8	e0023.C.2	C	0	E8	e0023	e0023-16S	2	NA	XRA	NA	NA	1	32	NA	NA
e0023-C-2-XRA-F8-0	16S-C-F8-L0	16S-C-F8	e0023.C.2	C	0	F8	e0023	e0023-16S	2	NA	XRA	NA	NA	2	32	NA	NA
e0023-C-2-XRA-G8-0	16S-C-G8-L0	16S-C-G8	e0023.C.2	C	0	G8	e0023	e0023-16S	2	NA	XRA	NA	NA	1	0	NA	NA
e0023-C-2-blank-H8-0	16S-C-H8-L0	16S-C-H8	e0023.C.2	C	0	H8	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-A9-0	16S-C-A9-L0	16S-C-A9	e0023.C.2	C	0	A9	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-XIA-B9-0	16S-C-B9-L0	16S-C-B9	e0023.C.2	C	0	B9	e0023	e0023-16S	2	NA	XIA	NA	NA	1	0	NA	NA
e0023-C-2-XIA-C9-0	16S-C-C9-L0	16S-C-C9	e0023.C.2	C	0	C9	e0023	e0023-16S	2	NA	XIA	NA	NA	1	32	NA	NA
e0023-C-2-XIA-D9-0	16S-C-D9-L0	16S-C-D9	e0023.C.2	C	0	D9	e0023	e0023-16S	2	NA	XIA	NA	NA	2	32	NA	NA
e0023-C-2-XSA-E9-0	16S-C-E9-L0	16S-C-E9	e0023.C.2	C	0	E9	e0023	e0023-16S	2	NA	XSA	NA	NA	1	32	NA	NA
e0023-C-2-XSA-F9-0	16S-C-F9-L0	16S-C-F9	e0023.C.2	C	0	F9	e0023	e0023-16S	2	NA	XSA	NA	NA	2	32	NA	NA
e0023-C-2-XSA-G9-0	16S-C-G9-L0	16S-C-G9	e0023.C.2	C	0	G9	e0023	e0023-16S	2	NA	XSA	NA	NA	1	0	NA	NA
e0023-C-2-blank-H9-0	16S-C-H9-L0	16S-C-H9	e0023.C.2	C	0	H9	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-A10-0	16S-C-A10-L0	16S-C-A10	e0023.C.2	C	0	A10	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-XJA-B10-0	16S-C-B10-L0	16S-C-B10	e0023.C.2	C	0	B10	e0023	e0023-16S	2	NA	XJA	NA	NA	1	0	NA	NA
e0023-C-2-XJA-C10-0	16S-C-C10-L0	16S-C-C10	e0023.C.2	C	0	C10	e0023	e0023-16S	2	NA	XJA	NA	NA	1	32	NA	NA
e0023-C-2-XJA-D10-0	16S-C-D10-L0	16S-C-D10	e0023.C.2	C	0	D10	e0023	e0023-16S	2	NA	XJA	NA	NA	2	32	NA	NA
e0023-C-2-XTA-E10-0	16S-C-E10-L0	16S-C-E10	e0023.C.2	C	0	E10	e0023	e0023-16S	2	NA	XTA	NA	NA	1	32	NA	NA
e0023-C-2-XTA-F10-0	16S-C-F10-L0	16S-C-F10	e0023.C.2	C	0	F10	e0023	e0023-16S	2	NA	XTA	NA	NA	2	32	NA	NA
e0023-C-2-XTA-G10-0	16S-C-G10-L0	16S-C-G10	e0023.C.2	C	0	G10	e0023	e0023-16S	2	NA	XTA	NA	NA	1	0	NA	NA
e0023-C-2-blank-H10-0	16S-C-H10-L0	16S-C-H10	e0023.C.2	C	0	H10	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-A11-0	16S-C-A11-L0	16S-C-A11	e0023.C.2	C	0	A11	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-XKA-B11-0	16S-C-B11-L0	16S-C-B11	e0023.C.2	C	0	B11	e0023	e0023-16S	2	NA	XKA	NA	NA	1	0	NA	NA
e0023-C-2-XKA-C11-0	16S-C-C11-L0	16S-C-C11	e0023.C.2	C	0	C11	e0023	e0023-16S	2	NA	XKA	NA	NA	1	32	NA	NA
e0023-C-2-XKA-D11-0	16S-C-D11-L0	16S-C-D11	e0023.C.2	C	0	D11	e0023	e0023-16S	2	NA	XKA	NA	NA	2	32	NA	NA
e0023-C-2-XUA-E11-0	16S-C-E11-L0	16S-C-E11	e0023.C.2	C	0	E11	e0023	e0023-16S	2	NA	XUA	NA	NA	1	32	NA	NA
e0023-C-2-XUA-F11-0	16S-C-F11-L0	16S-C-F11	e0023.C.2	C	0	F11	e0023	e0023-16S	2	NA	XUA	NA	NA	2	32	NA	NA
e0023-C-2-XUA-G11-0	16S-C-G11-L0	16S-C-G11	e0023.C.2	C	0	G11	e0023	e0023-16S	2	NA	XUA	NA	NA	1	0	NA	NA
e0023-C-2-blank-H11-0	16S-C-H11-L0	16S-C-H11	e0023.C.2	C	0	H11	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-A12-0	16S-C-A12-L0	16S-C-A12	e0023.C.2	C	0	A12	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-B12-0	16S-C-B12-L0	16S-C-B12	e0023.C.2	C	0	B12	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-C12-0	16S-C-C12-L0	16S-C-C12	e0023.C.2	C	0	C12	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-blank-D12-0	16S-C-D12-L0	16S-C-D12	e0023.C.2	C	0	D12	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-C-2-XVA-E12-0	16S-C-E12-L0	16S-C-E12	e0023.C.2	C	0	E12	e0023	e0023-16S	2	NA	XVA	NA	NA	1	32	NA	NA
e0023-C-2-XVA-F12-0	16S-C-F12-L0	16S-C-F12	e0023.C.2	C	0	F12	e0023	e0023-16S	2	NA	XVA	NA	NA	2	32	NA	NA
e0023-C-2-XVA-G12-0	16S-C-G12-L0	16S-C-G12	e0023.C.2	C	0	G12	e0023	e0023-16S	2	NA	XVA	NA	NA	1	0	NA	NA
e0023-C-2-blank-H12-0	16S-C-H12-L0	16S-C-H12	e0023.C.2	C	0	H12	e0023	e0023-16S	2	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-A1-1	16S-C-A1-L1	16S-C-A1	e0023.A.7	C	1	A1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-B1-1	16S-C-B1-L1	16S-C-B1	e0023.A.7	C	1	B1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-C1-1	16S-C-C1-L1	16S-C-C1	e0023.A.7	C	1	C1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-D1-1	16S-C-D1-L1	16S-C-D1	e0023.A.7	C	1	D1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-E1-1	16S-C-E1-L1	16S-C-E1	e0023.A.7	C	1	E1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-F1-1	16S-C-F1-L1	16S-C-F1	e0023.A.7	C	1	F1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-G1-1	16S-C-G1-L1	16S-C-G1	e0023.A.7	C	1	G1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-H1-1	16S-C-H1-L1	16S-C-H1	e0023.A.7	C	1	H1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-A2-1	16S-C-A2-L1	16S-C-A2	e0023.A.7	C	1	A2	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-XAA-B2-1	16S-C-B2-L1	16S-C-B2	e0023.A.7	C	1	B2	e0023	e0023-16S	7	NA	XAA	NA	NA	1	0	NA	NA
e0023-A-7-XAA-C2-1	16S-C-C2-L1	16S-C-C2	e0023.A.7	C	1	C2	e0023	e0023-16S	7	NA	XAA	NA	NA	1	2	NA	NA
e0023-A-7-XAA-D2-1	16S-C-D2-L1	16S-C-D2	e0023.A.7	C	1	D2	e0023	e0023-16S	7	NA	XAA	NA	NA	2	2	NA	NA
e0023-A-7-XLA-E2-1	16S-C-E2-L1	16S-C-E2	e0023.A.7	C	1	E2	e0023	e0023-16S	7	NA	XLA	NA	NA	1	2	NA	NA
e0023-A-7-XLA-F2-1	16S-C-F2-L1	16S-C-F2	e0023.A.7	C	1	F2	e0023	e0023-16S	7	NA	XLA	NA	NA	2	2	NA	NA
e0023-A-7-XLA-G2-1	16S-C-G2-L1	16S-C-G2	e0023.A.7	C	1	G2	e0023	e0023-16S	7	NA	XLA	NA	NA	1	0	NA	NA
e0023-A-7-blank-H2-1	16S-C-H2-L1	16S-C-H2	e0023.A.7	C	1	H2	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-A3-1	16S-C-A3-L1	16S-C-A3	e0023.A.7	C	1	A3	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-XBA-B3-1	16S-C-B3-L1	16S-C-B3	e0023.A.7	C	1	B3	e0023	e0023-16S	7	NA	XBA	NA	NA	1	0	NA	NA
e0023-A-7-XBA-C3-1	16S-C-C3-L1	16S-C-C3	e0023.A.7	C	1	C3	e0023	e0023-16S	7	NA	XBA	NA	NA	1	2	NA	NA
e0023-A-7-XBA-D3-1	16S-C-D3-L1	16S-C-D3	e0023.A.7	C	1	D3	e0023	e0023-16S	7	NA	XBA	NA	NA	2	2	NA	NA
e0023-A-7-XMA-E3-1	16S-C-E3-L1	16S-C-E3	e0023.A.7	C	1	E3	e0023	e0023-16S	7	NA	XMA	NA	NA	1	2	NA	NA
e0023-A-7-XMA-F3-1	16S-C-F3-L1	16S-C-F3	e0023.A.7	C	1	F3	e0023	e0023-16S	7	NA	XMA	NA	NA	2	2	NA	NA
e0023-A-7-XMA-G3-1	16S-C-G3-L1	16S-C-G3	e0023.A.7	C	1	G3	e0023	e0023-16S	7	NA	XMA	NA	NA	1	0	NA	NA
e0023-A-7-blank-H3-1	16S-C-H3-L1	16S-C-H3	e0023.A.7	C	1	H3	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-A4-1	16S-C-A4-L1	16S-C-A4	e0023.A.7	C	1	A4	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-XCA-B4-1	16S-C-B4-L1	16S-C-B4	e0023.A.7	C	1	B4	e0023	e0023-16S	7	NA	XCA	NA	NA	1	0	NA	NA
e0023-A-7-XCA-C4-1	16S-C-C4-L1	16S-C-C4	e0023.A.7	C	1	C4	e0023	e0023-16S	7	NA	XCA	NA	NA	1	2	NA	NA
e0023-A-7-XCA-D4-1	16S-C-D4-L1	16S-C-D4	e0023.A.7	C	1	D4	e0023	e0023-16S	7	NA	XCA	NA	NA	2	2	NA	NA
e0023-A-7-XNA-E4-1	16S-C-E4-L1	16S-C-E4	e0023.A.7	C	1	E4	e0023	e0023-16S	7	NA	XNA	NA	NA	1	2	NA	NA
e0023-A-7-XNA-F4-1	16S-C-F4-L1	16S-C-F4	e0023.A.7	C	1	F4	e0023	e0023-16S	7	NA	XNA	NA	NA	2	2	NA	NA
e0023-A-7-XNA-G4-1	16S-C-G4-L1	16S-C-G4	e0023.A.7	C	1	G4	e0023	e0023-16S	7	NA	XNA	NA	NA	1	0	NA	NA
e0023-A-7-blank-H4-1	16S-C-H4-L1	16S-C-H4	e0023.A.7	C	1	H4	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-A5-1	16S-C-A5-L1	16S-C-A5	e0023.A.7	C	1	A5	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-XDA-B5-1	16S-C-B5-L1	16S-C-B5	e0023.A.7	C	1	B5	e0023	e0023-16S	7	NA	XDA	NA	NA	1	0	NA	NA
e0023-A-7-XDA-C5-1	16S-C-C5-L1	16S-C-C5	e0023.A.7	C	1	C5	e0023	e0023-16S	7	NA	XDA	NA	NA	1	2	NA	NA
e0023-A-7-XDA-D5-1	16S-C-D5-L1	16S-C-D5	e0023.A.7	C	1	D5	e0023	e0023-16S	7	NA	XDA	NA	NA	2	2	NA	NA
e0023-A-7-XOA-E5-1	16S-C-E5-L1	16S-C-E5	e0023.A.7	C	1	E5	e0023	e0023-16S	7	NA	XOA	NA	NA	1	2	NA	NA
e0023-A-7-XOA-F5-1	16S-C-F5-L1	16S-C-F5	e0023.A.7	C	1	F5	e0023	e0023-16S	7	NA	XOA	NA	NA	2	2	NA	NA
e0023-A-7-XOA-G5-1	16S-C-G5-L1	16S-C-G5	e0023.A.7	C	1	G5	e0023	e0023-16S	7	NA	XOA	NA	NA	1	0	NA	NA
e0023-A-7-blank-H5-1	16S-C-H5-L1	16S-C-H5	e0023.A.7	C	1	H5	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-A6-1	16S-C-A6-L1	16S-C-A6	e0023.A.7	C	1	A6	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-XEA-B6-1	16S-C-B6-L1	16S-C-B6	e0023.A.7	C	1	B6	e0023	e0023-16S	7	NA	XEA	NA	NA	1	0	NA	NA
e0023-A-7-XEA-C6-1	16S-C-C6-L1	16S-C-C6	e0023.A.7	C	1	C6	e0023	e0023-16S	7	NA	XEA	NA	NA	1	2	NA	NA
e0023-A-7-XEA-D6-1	16S-C-D6-L1	16S-C-D6	e0023.A.7	C	1	D6	e0023	e0023-16S	7	NA	XEA	NA	NA	2	2	NA	NA
e0023-A-7-XPA-E6-1	16S-C-E6-L1	16S-C-E6	e0023.A.7	C	1	E6	e0023	e0023-16S	7	NA	XPA	NA	NA	1	2	NA	NA
e0023-A-7-XPA-F6-1	16S-C-F6-L1	16S-C-F6	e0023.A.7	C	1	F6	e0023	e0023-16S	7	NA	XPA	NA	NA	2	2	NA	NA
e0023-A-7-XPA-G6-1	16S-C-G6-L1	16S-C-G6	e0023.A.7	C	1	G6	e0023	e0023-16S	7	NA	XPA	NA	NA	1	0	NA	NA
e0023-A-7-blank-H6-1	16S-C-H6-L1	16S-C-H6	e0023.A.7	C	1	H6	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-A7-1	16S-C-A7-L1	16S-C-A7	e0023.A.7	C	1	A7	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-XFA-B7-1	16S-C-B7-L1	16S-C-B7	e0023.A.7	C	1	B7	e0023	e0023-16S	7	NA	XFA	NA	NA	1	0	NA	NA
e0023-A-7-XFA-C7-1	16S-C-C7-L1	16S-C-C7	e0023.A.7	C	1	C7	e0023	e0023-16S	7	NA	XFA	NA	NA	1	2	NA	NA
e0023-A-7-XFA-D7-1	16S-C-D7-L1	16S-C-D7	e0023.A.7	C	1	D7	e0023	e0023-16S	7	NA	XFA	NA	NA	2	2	NA	NA
e0023-A-7-XQA-E7-1	16S-C-E7-L1	16S-C-E7	e0023.A.7	C	1	E7	e0023	e0023-16S	7	NA	XQA	NA	NA	1	2	NA	NA
e0023-A-7-XQA-F7-1	16S-C-F7-L1	16S-C-F7	e0023.A.7	C	1	F7	e0023	e0023-16S	7	NA	XQA	NA	NA	2	2	NA	NA
e0023-A-7-XQA-G7-1	16S-C-G7-L1	16S-C-G7	e0023.A.7	C	1	G7	e0023	e0023-16S	7	NA	XQA	NA	NA	1	0	NA	NA
e0023-A-7-blank-H7-1	16S-C-H7-L1	16S-C-H7	e0023.A.7	C	1	H7	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-A8-1	16S-C-A8-L1	16S-C-A8	e0023.A.7	C	1	A8	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-XGA-B8-1	16S-C-B8-L1	16S-C-B8	e0023.A.7	C	1	B8	e0023	e0023-16S	7	NA	XGA	NA	NA	1	0	NA	NA
e0023-A-7-XGA-C8-1	16S-C-C8-L1	16S-C-C8	e0023.A.7	C	1	C8	e0023	e0023-16S	7	NA	XGA	NA	NA	1	2	NA	NA
e0023-A-7-XGA-D8-1	16S-C-D8-L1	16S-C-D8	e0023.A.7	C	1	D8	e0023	e0023-16S	7	NA	XGA	NA	NA	2	2	NA	NA
e0023-A-7-XRA-E8-1	16S-C-E8-L1	16S-C-E8	e0023.A.7	C	1	E8	e0023	e0023-16S	7	NA	XRA	NA	NA	1	2	NA	NA
e0023-A-7-XRA-F8-1	16S-C-F8-L1	16S-C-F8	e0023.A.7	C	1	F8	e0023	e0023-16S	7	NA	XRA	NA	NA	2	2	NA	NA
e0023-A-7-XRA-G8-1	16S-C-G8-L1	16S-C-G8	e0023.A.7	C	1	G8	e0023	e0023-16S	7	NA	XRA	NA	NA	1	0	NA	NA
e0023-A-7-blank-H8-1	16S-C-H8-L1	16S-C-H8	e0023.A.7	C	1	H8	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-A9-1	16S-C-A9-L1	16S-C-A9	e0023.A.7	C	1	A9	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-XIA-B9-1	16S-C-B9-L1	16S-C-B9	e0023.A.7	C	1	B9	e0023	e0023-16S	7	NA	XIA	NA	NA	1	0	NA	NA
e0023-A-7-XIA-C9-1	16S-C-C9-L1	16S-C-C9	e0023.A.7	C	1	C9	e0023	e0023-16S	7	NA	XIA	NA	NA	1	2	NA	NA
e0023-A-7-XIA-D9-1	16S-C-D9-L1	16S-C-D9	e0023.A.7	C	1	D9	e0023	e0023-16S	7	NA	XIA	NA	NA	2	2	NA	NA
e0023-A-7-XSA-E9-1	16S-C-E9-L1	16S-C-E9	e0023.A.7	C	1	E9	e0023	e0023-16S	7	NA	XSA	NA	NA	1	2	NA	NA
e0023-A-7-XSA-F9-1	16S-C-F9-L1	16S-C-F9	e0023.A.7	C	1	F9	e0023	e0023-16S	7	NA	XSA	NA	NA	2	2	NA	NA
e0023-A-7-XSA-G9-1	16S-C-G9-L1	16S-C-G9	e0023.A.7	C	1	G9	e0023	e0023-16S	7	NA	XSA	NA	NA	1	0	NA	NA
e0023-A-7-blank-H9-1	16S-C-H9-L1	16S-C-H9	e0023.A.7	C	1	H9	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-A10-1	16S-C-A10-L1	16S-C-A10	e0023.A.7	C	1	A10	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-XJA-B10-1	16S-C-B10-L1	16S-C-B10	e0023.A.7	C	1	B10	e0023	e0023-16S	7	NA	XJA	NA	NA	1	0	NA	NA
e0023-A-7-XJA-C10-1	16S-C-C10-L1	16S-C-C10	e0023.A.7	C	1	C10	e0023	e0023-16S	7	NA	XJA	NA	NA	1	2	NA	NA
e0023-A-7-XJA-D10-1	16S-C-D10-L1	16S-C-D10	e0023.A.7	C	1	D10	e0023	e0023-16S	7	NA	XJA	NA	NA	2	2	NA	NA
e0023-A-7-XTA-E10-1	16S-C-E10-L1	16S-C-E10	e0023.A.7	C	1	E10	e0023	e0023-16S	7	NA	XTA	NA	NA	1	2	NA	NA
e0023-A-7-XTA-F10-1	16S-C-F10-L1	16S-C-F10	e0023.A.7	C	1	F10	e0023	e0023-16S	7	NA	XTA	NA	NA	2	2	NA	NA
e0023-A-7-XTA-G10-1	16S-C-G10-L1	16S-C-G10	e0023.A.7	C	1	G10	e0023	e0023-16S	7	NA	XTA	NA	NA	1	0	NA	NA
e0023-A-7-blank-H10-1	16S-C-H10-L1	16S-C-H10	e0023.A.7	C	1	H10	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-A11-1	16S-C-A11-L1	16S-C-A11	e0023.A.7	C	1	A11	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-XKA-B11-1	16S-C-B11-L1	16S-C-B11	e0023.A.7	C	1	B11	e0023	e0023-16S	7	NA	XKA	NA	NA	1	0	NA	NA
e0023-A-7-XKA-C11-1	16S-C-C11-L1	16S-C-C11	e0023.A.7	C	1	C11	e0023	e0023-16S	7	NA	XKA	NA	NA	1	2	NA	NA
e0023-A-7-XKA-D11-1	16S-C-D11-L1	16S-C-D11	e0023.A.7	C	1	D11	e0023	e0023-16S	7	NA	XKA	NA	NA	2	2	NA	NA
e0023-A-7-XUA-E11-1	16S-C-E11-L1	16S-C-E11	e0023.A.7	C	1	E11	e0023	e0023-16S	7	NA	XUA	NA	NA	1	2	NA	NA
e0023-A-7-XUA-F11-1	16S-C-F11-L1	16S-C-F11	e0023.A.7	C	1	F11	e0023	e0023-16S	7	NA	XUA	NA	NA	2	2	NA	NA
e0023-A-7-XUA-G11-1	16S-C-G11-L1	16S-C-G11	e0023.A.7	C	1	G11	e0023	e0023-16S	7	NA	XUA	NA	NA	1	0	NA	NA
e0023-A-7-blank-H11-1	16S-C-H11-L1	16S-C-H11	e0023.A.7	C	1	H11	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-A12-1	16S-C-A12-L1	16S-C-A12	e0023.A.7	C	1	A12	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-B12-1	16S-C-B12-L1	16S-C-B12	e0023.A.7	C	1	B12	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-C12-1	16S-C-C12-L1	16S-C-C12	e0023.A.7	C	1	C12	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-blank-D12-1	16S-C-D12-L1	16S-C-D12	e0023.A.7	C	1	D12	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-A-7-XVA-E12-1	16S-C-E12-L1	16S-C-E12	e0023.A.7	C	1	E12	e0023	e0023-16S	7	NA	XVA	NA	NA	1	2	NA	NA
e0023-A-7-XVA-F12-1	16S-C-F12-L1	16S-C-F12	e0023.A.7	C	1	F12	e0023	e0023-16S	7	NA	XVA	NA	NA	2	2	NA	NA
e0023-A-7-XVA-G12-1	16S-C-G12-L1	16S-C-G12	e0023.A.7	C	1	G12	e0023	e0023-16S	7	NA	XVA	NA	NA	1	0	NA	NA
e0023-A-7-blank-H12-1	16S-C-H12-L1	16S-C-H12	e0023.A.7	C	1	H12	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-7-blank-A1-2	16S-C-A1-L2	16S-C-A1	e0023.B.7	C	2	A1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-7-blank-B1-2	16S-C-B1-L2	16S-C-B1	e0023.B.7	C	2	B1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-7-blank-C1-2	16S-C-C1-L2	16S-C-C1	e0023.B.7	C	2	C1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-7-blank-D1-2	16S-C-D1-L2	16S-C-D1	e0023.B.7	C	2	D1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-7-blank-E1-2	16S-C-E1-L2	16S-C-E1	e0023.B.7	C	2	E1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-7-blank-F1-2	16S-C-F1-L2	16S-C-F1	e0023.B.7	C	2	F1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-7-blank-G1-2	16S-C-G1-L2	16S-C-G1	e0023.B.7	C	2	G1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-7-blank-H1-2	16S-C-H1-L2	16S-C-H1	e0023.B.7	C	2	H1	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
e0023-B-7-blank-A2-2	16S-C-A2-L2	16S-C-A2	e0023.B.7	C	2	A2	e0023	e0023-16S	7	NA	blank	NA	NA	NA	NA	NA	NA
