MSI	Alignment ID	Average Rt(min)	Average Mz	Metabolite name	INCHIKEY	Adduct type	Bacte0003_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010945_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010953_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010943_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010967_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010969_KCHU015_QE2	Bacte0003_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010999_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010981_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010955_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_011005_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010965_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010913_KCHU015_QE2	Bacte0126_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010997_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010995_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010927_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010933_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010917_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010985_KCHU015_QE2	EnteC0002_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010919_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_011013_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010957_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010959_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_011009_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_011017_KCHU015_QE2	EnteC0003_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_011023_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010983_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010971_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010935_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010961_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010905_KCHU015_QE2	Lachn0058_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010991_KCHU015_QE2	mBHI_HilicExtraction_F1_R1_T1_Untargeted_DDA_HILICshort_Pos_011021_KCHU015_QE2	mBHI_HilicExtraction_F1_R2_T1_Untargeted_DDA_HILICshort_Pos_011019_KCHU015_QE2	Strep0007_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_011015_KCHU015_QE2	Strep0007_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010987_KCHU015_QE2	Strep0007_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010973_KCHU015_QE2	Strep0007_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010937_KCHU015_QE2	Strep0007_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010907_KCHU015_QE2	Strep0007_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010901_KCHU015_QE2	Strep0017_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010929_KCHU015_QE2	Strep0017_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010939_KCHU015_QE2	Strep0017_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_011011_KCHU015_QE2	Strep0017_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010911_KCHU015_QE2	Strep0017_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010921_KCHU015_QE2	Strep0017_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_011007_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R1_T2_Untargeted_DDA_HILICshort_Pos_010915_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R1_T4_Untargeted_DDA_HILICshort_Pos_010909_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010989_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R2_T2_Untargeted_DDA_HILICshort_Pos_010979_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R2_T4_Untargeted_DDA_HILICshort_Pos_010947_KCHU015_QE2	Tanne0007_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010941_KCHU015_QE2	XFA_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010903_KCHU015_QE2	XFA_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010963_KCHU015_QE2	XFB_HilicExtraction_F1_R1_T48_Untargeted_DDA_HILICshort_Pos_010993_KCHU015_QE2	XFB_HilicExtraction_F1_R2_T48_Untargeted_DDA_HILICshort_Pos_010931_KCHU015_QE2	BK_Pos_1_010897_KCHU015_QE2	BK_Pos_2_010923_KCHU015_QE2	BK_Pos_3_010949_KCHU015_QE2	BK_Pos_4_010975_KCHU015_QE2	BK_Pos_5_011001_KCHU015_QE2	BK_Pos_6_011025_KCHU015_QE2	QC_Pos_1_010899_KCHU015_QE2	QC_Pos_2_010925_KCHU015_QE2	QC_Pos_3_010951_KCHU015_QE2	QC_Pos_4_010977_KCHU015_QE2	QC_Pos_5_011003_KCHU015_QE2	QC_Pos_6_011027_KCHU015_QE2
	9106	1.855	806.55212	Unknown	null	[M+H]+	344081	353853	220387	130112	197239	97452	273446	392623	110910	81198	291718	168446	211472	190490	117063	200326	111448	131624	344620	114592	0	251145	243587	113190	250619	246951	205834	249199	185385	80960	616848	699588	231570	486623	110365	318410	294131	141305	394706	247729	178467	298243	311897	79939	268773	262845	114668	252915	267700	238042	0	68863	0	0	0	0	0	0	0	0	213410	159342	176521	192649	130561	0
	7258	2.686	525.30249	Unknown	null	[M+H]+	286786	403472	550105	358600	439479	538651	435997	426458	699627	369206	282840	611605	339356	334982	450687	363563	389794	259236	413439	478174	409150	370765	308762	453714	421051	482368	498220	478110	463122	518645	485014	471930	336760	432186	465999	432520	382190	480704	550186	458601	353436	455821	455249	443162	450195	428919	516636	459534	398620	451470	126072	81579	410550	613707	0	0	0	0	0	0	359260	270707	409760	317547	377229	436026
	1517	0.455	190.08623	Unknown	null	[M+H]+	636666	585230	424288	426172	541702	510084	582639	528192	469037	408120	597502	381163	560682	583358	601833	534566	506010	484522	541295	492024	490575	593814	545005	568250	482923	393351	662690	456322	542234	597614	699696	625117	529721	462053	502881	531615	647880	613164	467990	523249	691783	434883	475766	462190	590923	541902	559440	533977	557532	421756	499080	660929	467434	477693	0	0	0	0	0	0	558699	568389	472345	568372	554081	544016
	5715	2.802	415.72647	Unknown	null	[M+2H]2+	246719	162088	324848	168215	160195	257635	174466	91926	244632	228306	176230	254618	643356	214751	0	193955	235944	0	183665	184726	303932	54087	242388	178490	226839	179130	244721	138428	157999	470559	213172	200382	275339	241447	191124	274895	214160	219010	173259	700142	227744	203309	256148	263879	186088	544151	90697	96249	127861	102476	271074	189716	277032	299973	0	0	0	0	0	0	253270	196439	128737	176131	108870	244596
	4453	1.738	346.19601	Unknown	null	[M+H]+	305848	619420	246190	344834	144518	195518	371993	393224	332281	146211	347635	302782	380886	222348	168559	559311	196293	170827	535468	391819	335642	360313	226725	162203	97790	150836	700232	292865	129297	565867	449158	483854	292060	266219	119279	575089	102565	70328	298053	210251	94032	451158	236955	233455	402193	321355	374753	376178	431238	437919	0	201358	218596	212792	0	0	0	0	0	0	171769	159870	165739	97294	113202	115279
	8900	1.679	744.55109	Unknown	null	[M+H]+	289065	269710	27881	153293	176046	0	341865	367135	0	297794	551246	77676	376605	313851	86158	283032	157602	24820	451970	247468	23902	245443	167670	82910	268908	291303	99181	237951	311700	123437	465677	701309	328032	182803	184578	299326	153895	214639	399612	361549	295361	424302	407114	330831	335084	293258	42936	113423	470957	114398	323894	506998	184032	318396	0	0	0	0	0	0	58088	62472	82666	85644	25024	85888
	8528	3.051	666.31903	Unknown	null	[M+2H]2+	19026	73177	13367	136449	41530	20071	36774	39650	48016	40969	29079	0	76426	60093	701544	48374	104482	439817	77518	22367	109766	108305	57300	0	105007	68915	46242	86857	0	0	126174	70473	45584	65183	22205	46656	37798	116447	31286	33438	42915	56907	27627	116428	35352	97481	0	65500	24428	34925	58795	0	48558	31971	0	0	0	0	0	0	33308	58245	0	41610	37704	63086
	8621	0.376	682.59613	Unknown	null	[M+H]+	60498	242029	0	78705	175946	48618	239276	260936	132494	150883	137060	171905	236238	140128	133646	87287	104024	38579	427576	134020	43492	211855	151140	230510	142764	177144	0	212162	0	58238	701843	677271	247646	91938	166879	111888	45425	54613	153446	175798	142348	125823	228910	151703	149825	104814	63042	239374	173217	63703	168348	331586	494874	252561	0	0	0	0	0	0	0	62141	134426	202553	131674	214859
	8774	2.369	714.03668	Unknown	null	[M+H]+	230769	675955	694563	297449	525225	451748	373370	202154	412195	334082	460197	265344	515932	317487	507559	143536	332356	242801	343302	263805	392553	360798	0	247967	223229	400966	360369	196177	414795	512996	375670	536711	340164	291220	362755	357940	0	249716	308050	413188	460838	351148	307129	389439	212125	393746	367987	528366	147886	592340	469196	701916	504955	279824	0	0	0	0	0	0	295839	566093	616111	304222	446618	237898
	6070	0.863	436.28128	Unknown	null	[M+H]+	225674	261861	0	259599	295715	0	200829	279947	0	267654	308414	0	243520	150499	0	269242	130693	0	245905	195701	0	254174	195496	0	260810	287275	0	269378	255208	0	634892	702087	283906	208990	0	278154	211940	0	265089	270163	0	306225	238007	0	260861	230031	0	238600	185674	0	0	0	0	0	0	0	0	0	0	0	142590	157813	59458	180240	126247	133193
	4865	2.955	369.078	Unknown	null	[M+H]+	215711	126646	704797	129586	127153	605627	127490	146108	478092	150097	163366	613495	95828	158232	366127	115189	208430	313065	136378	105147	308809	116931	151450	304514	85610	53605	283041	146106	156404	188859	119143	0	73163	155364	198144	131016	171391	87830	221588	180996	153645	156909	146108	266325	133033	160377	480726	93945	192604	496878	0	0	0	61077	0	0	0	0	0	0	102837	162704	160186	131241	140184	131397
	8915	2.968	748.36127	Unknown	null	[M+2H]2+	152458	95315	45145	44422	78879	79018	148655	318352	254076	71352	546020	315867	56946	71554	705224	124400	155502	613325	162118	139315	304381	194802	130815	244797	211581	147467	171885	79016	152571	83415	43212	40970	101318	203331	337613	62785	61391	73040	168716	209118	360528	141501	514377	332098	236152	86113	54169	194522	57962	0	0	82225	253609	238622	0	0	0	0	0	0	117032	44852	83626	158161	190851	157813
	7694	1.76	566.09131	Unknown	null	[M+H]+	429866	534557	0	462400	678918	0	552281	535464	0	551336	606757	0	471557	0	0	350921	0	0	603622	367105	0	480176	271592	0	540078	496106	0	563337	507485	0	399782	418452	410886	309993	0	578221	260206	0	592975	359636	0	518294	323397	0	475392	487692	0	705416	541986	0	0	0	0	0	0	0	0	0	0	0	131549	127400	100246	0	0	0
	3959	2.663	321.0748	Unknown	null	[M+H]+	210317	139880	268659	171885	219105	279259	152564	161254	227850	146070	136307	220833	125784	219307	139318	215486	91109	216376	86477	206388	113621	165570	154317	191456	160150	162560	165975	116467	190266	154226	155801	277791	110585	64953	236489	202973	202862	164523	131913	230264	214772	131713	63620	231220	196745	76474	302060	83969	244893	285137	214767	178784	705850	599855	0	0	0	0	0	0	172375	192337	218189	156216	166312	178017
	6985	2.556	501.08075	Unknown	null	[M+H]+	172317	151072	706078	263289	85792	542484	195220	190923	522144	265002	148144	527924	156083	0	0	157497	0	0	227071	213742	365011	159517	210123	353854	251500	170743	430946	253718	171346	421403	248215	217135	252443	284486	371674	220556	248329	416190	198894	246602	277288	208597	196078	361082	320948	277491	495972	151714	162645	584768	0	0	0	0	0	0	0	0	0	0	123778	316082	275488	136216	342806	317756
	6905	1.227	494.13422	Unknown	null	[M+H]+	509394	516138	531386	546987	644774	480756	489544	521855	514169	519928	540113	485394	451812	456878	690735	506111	429100	592768	441977	555832	587628	413700	485199	487278	496574	454887	706439	528068	470498	556024	434914	529032	490529	535255	461510	533335	494456	568460	536127	436140	574384	610686	613342	518766	497187	534290	515822	479299	547667	639617	293376	33554	519990	527045	0	0	0	0	0	0	515845	504123	455206	532146	413941	395462
	5982	1.978	431.26556	Unknown	null	[M+H]+	623695	706689	90228	507525	619412	0	567861	505889	186512	599900	586434	0	539050	511002	595008	527760	453782	371700	566865	621607	426522	564866	600497	451067	397932	572194	442026	484543	536907	460378	585290	610854	538946	303862	35609	539838	408154	128891	582764	339309	0	455627	438220	0	527955	529200	345480	636213	529543	162142	0	0	31206	0	0	0	0	0	0	0	494464	355771	373360	357463	348760	515516
	6197	2.988	444.20834	Unknown	null	[M+H]+	445147	53135	85224	494676	501459	692559	497617	506267	693012	476368	60709	707935	490416	459169	618802	497063	51940	577817	423805	437042	549007	461448	533799	505929	407728	451352	401746	454302	443850	532020	600507	496360	420206	438752	431820	549507	497096	463423	514624	500973	510050	488718	393190	352401	420428	444481	621068	454141	79317	667177	444414	166560	49284	48562	0	0	0	0	0	0	331978	40376	372254	426008	479952	51024
	8131	1.84	611.3855	Unknown	null	[M+H]+	414172	410896	355442	165487	195577	126688	402812	616399	309117	137717	321193	508065	97314	540707	390357	204196	244356	353208	295692	330380	451326	170004	427530	359350	0	185504	708335	345086	166396	314917	288528	634550	159636	156722	450601	199869	215520	126121	352231	206204	299335	252838	272311	327226	274466	156972	285672	269070	121466	306555	323386	395237	256678	399794	0	0	0	0	0	0	152202	242707	194579	322955	225701	161178
	7191	3.048	520.24445	Unknown	null	[M+H]+	108075	97135	77136	170906	72368	145285	106938	24890	44882	95899	134317	41424	99144	168343	440264	166358	79922	476816	161881	58579	621517	146786	127636	708917	138510	171326	346002	115829	204921	204155	45567	153443	86936	173363	177909	119554	235070	215441	102610	144291	121117	109247	60928	173737	49825	120991	151953	142079	44182	119272	142098	166116	138357	100614	0	0	0	0	0	0	190896	112544	198466	179872	258646	130758
	6547	2.129	468.2601	Unknown	null	[M+H]+	0	0	709247	0	63632	690319	0	25834	673030	0	0	685845	38516	0	0	0	0	0	0	0	0	0	0	0	56344	48248	28322	0	45859	31950	0	31082	0	0	22348	0	0	23644	0	0	0	68554	48580	0	0	0	660019	0	0	604466	571975	633451	559459	473852	0	0	0	0	0	0	60283	137748	110384	92967	120062	30615
	7671	2.786	563.32812	Unknown	null	[M+H]+	0	0	0	0	0	0	55563	0	0	68510	0	0	0	0	709252	0	49283	646534	0	0	0	59832	0	0	0	0	0	0	0	65469	0	0	52885	0	0	57026	0	0	0	60984	0	0	0	0	0	67559	0	0	59890	0	0	0	32724	25142	0	0	0	0	0	0	49865	52272	0	71603	0	0
	7715	2.525	568.27356	Unknown	null	[M+H]+	694731	590410	70486	544980	608836	136896	658282	450306	518446	530392	497731	484613	534889	524993	551030	611251	471122	700863	542031	651959	565732	490714	506976	445175	491044	447872	595529	541948	709374	593735	503997	591969	499954	618842	428189	503563	449111	554753	654990	560739	524794	455801	477529	476110	446324	493663	112398	480712	508487	164043	635439	659195	160127	259694	0	0	0	0	0	0	437478	485513	422910	430412	480762	540846
	5057	0.467	379.10541	Unknown	null	[M+H]+	570560	617759	382534	648157	642490	324209	485944	583388	336278	568749	643473	331275	475764	574174	589875	661881	505051	613801	473323	568838	619002	489956	469723	513041	616338	537262	561904	594348	704514	546858	439232	433654	528675	639977	494328	652948	614752	633872	665167	619862	542600	686064	604874	452100	641999	570167	266109	709750	658519	331844	306773	365314	260497	313032	0	0	0	0	0	0	574109	543128	432776	476307	513247	359339
	7454	2.783	542.31207	Unknown	null	[M+2H]2+	475354	490452	0	411026	539149	0	426055	578512	0	361203	437768	0	531858	474113	270553	429532	514880	370391	415959	450494	258170	361766	473638	428130	697609	452420	606792	393066	474355	571963	617617	462274	488072	481040	554349	367794	657021	511912	553290	455559	498193	555605	531432	710056	457079	476312	0	444576	426368	0	0	0	35672	39376	0	0	0	0	0	0	444722	342908	341893	319554	275935	440220
	5930	0.923	429.05853	Unknown	null	[M+H]+	0	0	519326	34066	36622	485059	0	0	644904	0	28164	710254	0	0	0	0	0	43888	0	0	0	35491	0	0	0	0	0	0	0	37006	0	0	0	34825	0	0	0	0	0	0	30050	0	0	0	0	0	66835	0	0	64011	0	0	27504	33487	0	0	0	0	0	0	26951	30518	27793	26766	33648	33360
	6802	1.186	487.18481	Unknown	null	[M+H]+	350468	312233	145251	340879	324282	224153	371056	351975	494053	376404	412904	356548	360013	400236	512795	371199	309991	467320	461975	369138	434271	455313	408282	393048	303856	367808	603274	396198	329461	560131	518830	541797	377487	398150	383323	403923	412130	415158	385136	407819	463763	356346	341064	377452	402456	369910	375941	371266	420308	304280	704427	710806	0	37310	0	0	0	0	0	0	367201	326396	364361	270704	336144	412531
	3530	2.398	300.04117	Unknown	null	[M+H]+	551302	504603	706499	596801	606896	710824	358767	452554	404297	425317	509023	405616	385226	380319	215529	232733	383056	465013	476853	575957	276409	552919	511816	465653	484582	490089	553912	571655	548749	391081	388801	532060	411626	499375	486342	471561	452009	573418	432271	588552	619539	516366	511089	514735	391106	531869	288889	395918	240926	481607	0	0	0	0	0	0	0	0	0	0	497902	471885	445234	377534	525663	446151
	2591	1.872	253.09259	Unknown	null	[M+H]+	0	0	0	59748	0	0	0	0	53596	0	0	0	0	0	320013	0	0	486482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52009	0	0	0	0	62528	0	104823	76538	0	0	0	0	712028	0	118665	621797	69813	0	42268	79988	0	0	0	0	0	0	78086	0	0	0	0	57452
	6314	2.569	452.09857	Unknown	null	[M+H]+	322350	228829	502312	305927	222711	471160	277797	288325	667175	274680	294499	520516	203906	209522	139725	279562	184656	150602	363331	261476	371771	275943	292924	321643	204986	255445	58981	264579	183803	0	258947	296229	293687	286875	79211	237008	236622	128027	177595	232559	380640	236298	272344	343210	221396	320921	605296	294718	290461	712108	0	0	0	0	0	0	0	0	0	0	244018	188262	290288	259458	240296	299614
	9207	2.688	887.46069	Unknown	null	[M+H]+	0	0	0	0	0	0	0	0	94411	55238	0	0	0	63016	712430	0	0	611533	0	0	69802	0	63956	0	0	69784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50736	0	0	0	0	0	0	0	0	0	471402	547257	162977	234148	0	0	0	0	0	0	54129	0	0	65673	0	49720
	2839	1.173	265.0585	Unknown	null	[M+H]+	366928	382760	246052	322994	390342	127782	430696	359458	128056	390895	396513	428375	378730	444995	428607	422237	449592	458342	478301	328225	461305	416742	502655	476047	372978	401427	712496	415476	370873	571415	420121	394622	367801	367658	409842	528256	383611	492263	433406	388016	475143	399179	428773	390132	349929	396498	285493	368778	358227	286169	379653	353933	29686	36722	0	0	0	0	0	0	74034	94915	60927	31880	44004	42411
	4205	0.505	334.05612	Unknown	null	[M+H]+	0	0	190940	0	0	164793	47755	33930	131335	0	26209	144657	0	27881	129934	28469	0	95345	51644	23944	102423	31153	46716	76670	28428	0	39897	0	0	59350	0	0	0	0	36257	0	23902	61119	0	32213	33608	36694	0	91544	0	22637	32540	59104	0	48661	712265	712616	516354	543009	0	0	0	0	0	0	45571	28269	75007	91072	63322	94689
	5811	1.953	421.27002	Unknown	null	[M+H]+	519538	317261	0	351573	390036	0	313642	397596	0	430440	510505	0	287480	223077	0	361145	353395	0	497347	281705	0	267597	291826	0	381146	415486	0	335573	245290	0	671896	712851	550422	303215	0	267085	256987	0	614832	572110	0	495320	503252	0	409875	217377	0	392548	515440	56624	0	0	0	0	0	0	0	0	0	0	187739	169682	193642	83622	145160	103131
	3797	1.635	313.22278	Unknown	null	[M+H]+	187341	237583	166712	155698	180581	108324	119467	154254	129529	178261	194512	135572	162753	200958	332632	186057	206378	350141	191306	159833	223268	192150	166342	262055	220992	209968	399503	180501	206797	294340	119155	189136	200132	179659	282925	127692	222570	314623	191507	192582	175278	210957	179957	214622	218337	214603	178254	160921	213249	180502	713510	621671	569538	667386	0	0	0	0	0	0	246433	189550	167875	193489	130481	205929
	2998	2.627	273.07928	Unknown	null	[M+H]+	410677	458023	0	458407	358469	89446	452016	425182	155149	386111	393016	209034	359891	337265	0	349252	375778	0	425243	489189	51060	446432	393062	50200	358187	364424	0	314304	383237	0	460120	434375	375096	114865	530652	279775	75619	713690	312338	315550	29050	266364	313498	58719	416936	331065	404188	448889	401700	387494	81488	50587	64834	0	0	0	0	0	0	0	145220	175503	153845	295684	259218	143666
	6416	2.717	459.19498	Unknown	null	[M+H]+	417417	400875	713882	432297	463398	632123	253102	431713	686082	444003	407434	694370	153471	374903	431750	342068	386547	450687	480958	346757	442966	332839	259401	479019	387488	326613	629889	319863	445036	548497	346632	231187	186214	455791	367492	317871	388460	459189	358893	394135	501458	347978	396415	442241	259442	422315	567421	402133	343650	600884	0	29330	0	158820	0	0	0	0	0	0	404295	284706	406037	186976	371825	428978
	2926	1.647	269.16013	Unknown	null	[M+H]+	325733	360291	275225	368741	386846	217498	306198	332532	291328	281666	320850	306317	268266	371609	419875	348483	356366	419424	364128	319998	348294	376309	354965	379551	373885	381313	403589	352695	376376	444214	361225	414968	303176	347800	372655	313332	362835	371678	372671	289214	366817	358551	357210	368672	389098	368896	482898	366045	335440	399093	714099	637029	379980	409787	0	0	0	0	0	0	386733	328839	321115	298948	264458	321156
	6970	1.819	500.11917	Unknown	null	[M+H]+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714182	677446	0	0	0	0	0	0	0	0	0	0	0	0
	7653	1.337	561.40009	Unknown	null	[M+H]+	0	0	714390	0	0	694728	0	0	412042	0	0	583140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126637	0	0	238634	223221	264608	100209	227454	0	0	0	0	0	0	57035	29229	0	31839	24683	0
	3489	2.966	298.0408	Unknown	null	[M+H]+	39073	37815	457907	0	0	330074	40685	39972	373672	64913	32912	385937	0	74276	89817	33513	31957	0	0	54023	0	32109	0	52178	57879	0	86782	0	167250	85660	0	0	0	42832	39781	43108	38370	136461	29568	0	0	81423	92628	32620	36928	69915	248242	70333	0	245850	714606	255838	41104	120630	0	0	0	0	0	0	0	69991	0	62257	48475	39950
	1331	2.603	178.99251	Unknown	null	[M+H]+	70689	71190	274975	34526	161932	321320	88260	161380	329484	150700	169331	243981	84870	56450	0	0	55351	0	50160	157153	0	153418	60499	68219	186664	144785	54567	59999	32631	113919	77619	276100	118219	191158	58443	49519	93438	0	174317	110734	108272	86287	38174	124608	46876	0	714718	114078	139957	479001	0	0	0	0	0	0	0	0	0	0	0	49408	0	0	53408	84803
	7793	0.42	574.4314	Unknown	null	[M+H]+	130406	93348	0	126743	0	0	129834	154249	0	0	207072	0	0	0	0	134257	0	0	97639	112661	0	92795	0	0	0	0	0	226048	0	0	531581	715060	0	0	35932	144098	117566	0	88447	231614	0	0	214522	0	216578	0	0	221390	95634	0	0	0	0	0	0	0	0	0	0	0	94118	0	0	102549	0	0
	6357	1.08	455.12152	Unknown	null	[M+H]+	464065	558120	601242	542541	490855	444056	438300	440838	572442	427121	469640	640116	417832	438918	500171	534790	401561	544380	370588	494215	499265	371603	487972	427521	426142	466012	715747	442542	531702	690381	465610	452084	464265	506066	511342	421559	387647	537625	525258	435505	463711	549502	428412	502554	416246	512178	551646	401616	468963	715202	327427	30148	29136	36883	0	0	0	0	0	0	502404	454945	515411	474586	401002	433291
	3320	1.914	289.01239	Unknown	null	[M+H]+	99922	302766	716238	165411	458695	120611	162871	497406	604610	502364	409115	471971	301260	326929	166179	416042	380206	266905	340137	344845	696800	273916	318605	145160	343121	356997	351238	180499	526875	602951	186698	141027	263768	528193	154105	427804	339021	462931	500290	428553	527193	442903	234110	349593	474703	576123	247723	415138	361598	316453	224938	88108	696989	593889	0	0	0	0	0	0	216029	330389	465917	397970	308732	406332
	8737	2.38	707.78278	Unknown	null	[M+H]+	291723	408379	0	274094	551806	0	493264	629198	0	270575	347274	0	391700	478240	303952	657005	419886	350343	302799	363541	585661	439279	475071	572299	610750	412598	308491	662000	595841	366844	328108	484339	363488	383223	540331	493567	327658	0	529767	532362	608126	515351	316584	405933	691080	716453	0	339315	401171	0	0	0	0	0	0	0	0	0	0	0	119444	578927	218025	301007	494061	309184
	4807	0.498	366.11111	Unknown	null	[M+H]+	33330	0	642699	0	0	522422	0	0	573267	0	0	597269	0	30737	29534	26276	24734	32738	0	0	66978	0	0	37956	0	0	265001	0	0	273505	0	0	0	0	56740	0	34304	33959	0	0	42312	0	0	32498	32199	0	635432	0	31131	642996	625354	692499	554292	716461	0	0	0	0	0	0	452462	463026	377667	330091	327110	272377
	5390	2.402	397.18411	Unknown	null	[M+H]+	492981	324479	0	426656	619824	0	473475	447784	0	530945	570726	0	366692	480450	383325	417113	440329	493538	412885	483042	531254	425668	484250	498951	456003	365046	356072	503185	274631	354052	534770	486103	424070	544030	0	367409	255016	0	479028	463334	413044	604414	480336	554254	303659	500956	177616	320364	478734	253548	396538	99745	717021	697487	0	0	0	0	0	0	173888	307366	317239	256423	223469	337916
	7556	1.8	552.35114	Unknown	null	[M+H]+	203785	499624	473534	120475	289700	231076	227758	474461	592130	152441	374837	411040	310368	182162	346726	169820	160539	555800	324590	271954	401339	319974	217751	377853	282425	190942	457967	214140	440835	383518	332217	339276	131544	205109	457243	364650	508690	717403	101600	423680	552434	176598	368072	579289	332090	246547	630256	269541	243366	509061	383356	344009	138064	198805	0	0	0	0	0	0	226607	223819	375219	92004	473552	261434
	4647	1.874	357.2012	Unknown	null	[M+H]+	395626	287790	224344	184127	364262	570024	175214	268427	305274	273362	250830	378572	255227	345256	409242	322947	354327	310947	266783	452136	441211	270523	350250	512401	141383	439498	717544	148430	317306	408309	579383	511974	278546	412359	453895	384508	116543	339532	144939	362719	266630	165056	433108	458868	365413	277890	499768	380029	445707	429770	400548	347690	423766	399115	0	0	0	0	0	0	194055	451282	402946	322943	288436	230668
	4475	0.705	347.21686	Unknown	null	[M+H]+	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717615	563018	0	0	0	0	0	0	0	0	0	0	0	0	0	0
